domain	property	range	count
Q120544	P1448	monolingualtext	2
Q131186	P1448	monolingualtext	2
Q215048	P1448	monolingualtext	2
Q641066	P1448	monolingualtext	2
Q14897293	P1448	monolingualtext	1
Q15711870	P1448	monolingualtext	1
Q15851525	P1448	monolingualtext	1
Q18510489	P1448	monolingualtext	1
Q2088357	P1448	monolingualtext	1
Q2393314	P1448	monolingualtext	1
Q3437096	P1448	monolingualtext	1
Q43229	P1448	monolingualtext	1
Q64514668	P1448	monolingualtext	1
Q7623897	P1448	monolingualtext	1
Q9212979	P1448	monolingualtext	1
Q215380	P1449	monolingualtext	9
Q11446438	P1449	monolingualtext	1
Q16979650	P1449	monolingualtext	1
Q641066	P1449	monolingualtext	1
Q215380	P1451	monolingualtext	2
Q16154562	P1451	monolingualtext	1
Q3244156	P1451	monolingualtext	1
Q431289	P1451	monolingualtext	1
Q215380	P1476	monolingualtext	5
Q482994	P1476	monolingualtext	1
Q215380	P154	commonsMedia	344
Q5741069	P154	commonsMedia	9
Q120544	P154	commonsMedia	1
Q1400264	P154	commonsMedia	1
Q14073567	P154	commonsMedia	1
Q15851525	P154	commonsMedia	1
Q16154562	P154	commonsMedia	1
Q16979650	P154	commonsMedia	1
Q19351429	P154	commonsMedia	1
Q216337	P154	commonsMedia	1
Q2301325	P154	commonsMedia	1
Q281643	P154	commonsMedia	1
Q3046146	P154	commonsMedia	1
Q3244156	P154	commonsMedia	1
Q3914	P154	commonsMedia	1
Q431289	P154	commonsMedia	1
Q43229	P154	commonsMedia	1
Q49773	P154	commonsMedia	1
Q56816954	P154	commonsMedia	1
Q58603552	P154	commonsMedia	1
Q641066	P154	commonsMedia	1
Q9212979	P154	commonsMedia	1
Q215380	P1553	external-id	386
Q641066	P1553	external-id	4
Q11446438	P1553	external-id	2
Q281643	P1553	external-id	2
Q5741069	P1553	external-id	2
Q9212979	P1553	external-id	2
Q130857	P1553	external-id	1
Q15711870	P1553	external-id	1
Q15851525	P1553	external-id	1
Q5	P1553	external-id	1
Q58603552	P1553	external-id	1
Q215380	P1559	monolingualtext	7
Q16979650	P1559	monolingualtext	1
Q215380	P158	commonsMedia	1
Q215380	P1581	url	7
Q2088357	P1581	url	1
Q42998	P1581	url	1
Q215380	P1617	external-id	32
Q15851525	P1617	external-id	2
Q16979650	P1617	external-id	1
Q58603552	P1617	external-id	1
Q215380	P1619	time	1
Q42998	P1619	time	1
Q215380	P1649	external-id	1
Q215380	P1651	external-id	27
Q281643	P1651	external-id	1
Q5741069	P1651	external-id	1
Q215380	P1670	external-id	65
Q42998	P1670	external-id	2
Q131186	P1670	external-id	1
Q163740	P1670	external-id	1
Q16979650	P1670	external-id	1
Q207378	P1670	external-id	1
Q215048	P1670	external-id	1
Q2470540	P1670	external-id	1
Q281643	P1670	external-id	1
Q215380	P1695	external-id	33
Q131186	P1695	external-id	1
Q207378	P1695	external-id	1
Q215048	P1695	external-id	1
Q389888	P1695	external-id	1
Q215380	P1705	monolingualtext	138
Q216337	P1705	monolingualtext	3
Q641066	P1705	monolingualtext	3
Q5741069	P1705	monolingualtext	2
Q11446438	P1705	monolingualtext	1
Q11664239	P1705	monolingualtext	1
Q131186	P1705	monolingualtext	1
Q1400264	P1705	monolingualtext	1
Q18510489	P1705	monolingualtext	1
Q2016626	P1705	monolingualtext	1
Q215048	P1705	monolingualtext	1
Q2746731	P1705	monolingualtext	1
Q58603552	P1705	monolingualtext	1
Q215380	P1711	external-id	2
Q215380	P1712	external-id	16
Q482994	P1712	external-id	1
Q5741069	P1712	external-id	1
Q58603552	P1712	external-id	1
Q215380	P1728	external-id	9293
Q2088357	P1728	external-id	42
Q5741069	P1728	external-id	30
Q9212979	P1728	external-id	29
Q215048	P1728	external-id	18
Q281643	P1728	external-id	15
Q3046146	P1728	external-id	15
Q16979650	P1728	external-id	13
Q42998	P1728	external-id	11
Q19351429	P1728	external-id	8
Q216337	P1728	external-id	8
Q641066	P1728	external-id	7
Q2301325	P1728	external-id	6
Q11446438	P1728	external-id	5
Q14073567	P1728	external-id	5
Q163740	P1728	external-id	5
Q5	P1728	external-id	5
Q120544	P1728	external-id	4
Q207338	P1728	external-id	4
Q1135557	P1728	external-id	3
Q1141470	P1728	external-id	3
Q15851525	P1728	external-id	3
Q18127	P1728	external-id	3
Q2707384	P1728	external-id	3
Q389888	P1728	external-id	3
Q6942541	P1728	external-id	3
Q708676	P1728	external-id	3
Q11664239	P1728	external-id	2
Q1400264	P1728	external-id	2
Q14756018	P1728	external-id	2
Q18510489	P1728	external-id	2
Q19464251	P1728	external-id	2
Q25391823	P1728	external-id	2
Q58603552	P1728	external-id	2
Q6168416	P1728	external-id	2
Q7558495	P1728	external-id	2
Q814344	P1728	external-id	2
Q10648343	P1728	external-id	1
Q108424578	P1728	external-id	1
Q131186	P1728	external-id	1
Q1398645	P1728	external-id	1
Q14897293	P1728	external-id	1
Q14946528	P1728	external-id	1
Q15711870	P1728	external-id	1
Q18691601	P1728	external-id	1
Q19201596	P1728	external-id	1
Q2016626	P1728	external-id	1
Q207378	P1728	external-id	1
Q211236	P1728	external-id	1
Q2393314	P1728	external-id	1
Q239582	P1728	external-id	1
Q2470540	P1728	external-id	1
Q2596245	P1728	external-id	1
Q2906832	P1728	external-id	1
Q32178211	P1728	external-id	1
Q36834	P1728	external-id	1
Q3736859	P1728	external-id	1
Q3914	P1728	external-id	1
Q431289	P1728	external-id	1
Q43229	P1728	external-id	1
Q482994	P1728	external-id	1
Q56816954	P1728	external-id	1
Q58318936	P1728	external-id	1
Q64514668	P1728	external-id	1
Q6881511	P1728	external-id	1
Q8425	P1728	external-id	1
Q84310035	P1728	external-id	1
Q8436	P1728	external-id	1
Q215380	P1729	external-id	2
Q215380	P18	commonsMedia	8390
Q5741069	P18	commonsMedia	27
Q9212979	P18	commonsMedia	27
Q2088357	P18	commonsMedia	18
Q215048	P18	commonsMedia	15
Q3046146	P18	commonsMedia	15
Q19351429	P18	commonsMedia	12
Q216337	P18	commonsMedia	12
Q281643	P18	commonsMedia	11
Q42998	P18	commonsMedia	11
Q641066	P18	commonsMedia	11
Q14073567	P18	commonsMedia	8
Q2301325	P18	commonsMedia	8
Q16979650	P18	commonsMedia	7
Q207338	P18	commonsMedia	6
Q5	P18	commonsMedia	6
Q1400264	P18	commonsMedia	5
Q163740	P18	commonsMedia	5
Q1141470	P18	commonsMedia	4
Q120544	P18	commonsMedia	4
Q131186	P18	commonsMedia	4
Q14756018	P18	commonsMedia	4
Q18510489	P18	commonsMedia	4
Q58603552	P18	commonsMedia	4
Q708676	P18	commonsMedia	4
Q10648343	P18	commonsMedia	3
Q1135557	P18	commonsMedia	3
Q2707384	P18	commonsMedia	3
Q7623897	P18	commonsMedia	3
Q11446438	P18	commonsMedia	2
Q11664239	P18	commonsMedia	2
Q15851525	P18	commonsMedia	2
Q18127	P18	commonsMedia	2
Q19464251	P18	commonsMedia	2
Q19464263	P18	commonsMedia	2
Q2393314	P18	commonsMedia	2
Q43229	P18	commonsMedia	2
Q54982412	P18	commonsMedia	2
Q56816954	P18	commonsMedia	2
Q6942541	P18	commonsMedia	2
Q7558495	P18	commonsMedia	2
Q108424578	P18	commonsMedia	1
Q1398645	P18	commonsMedia	1
Q14897293	P18	commonsMedia	1
Q14946528	P18	commonsMedia	1
Q153562	P18	commonsMedia	1
Q176799	P18	commonsMedia	1
Q2016626	P18	commonsMedia	1
Q207378	P18	commonsMedia	1
Q211236	P18	commonsMedia	1
Q2470540	P18	commonsMedia	1
Q25391823	P18	commonsMedia	1
Q2906832	P18	commonsMedia	1
Q36834	P18	commonsMedia	1
Q389888	P18	commonsMedia	1
Q43304311	P18	commonsMedia	1
Q4830453	P18	commonsMedia	1
Q49773	P18	commonsMedia	1
Q5110343	P18	commonsMedia	1
Q55097243	P18	commonsMedia	1
Q61653556	P18	commonsMedia	1
Q6168416	P18	commonsMedia	1
Q64514668	P18	commonsMedia	1
Q7247847	P18	commonsMedia	1
Q814344	P18	commonsMedia	1
Q822146	P18	commonsMedia	1
Q8425	P18	commonsMedia	1
Q8436	P18	commonsMedia	1
Q215380	P1801	commonsMedia	2
Q58603552	P1801	commonsMedia	1
Q215380	P1807	external-id	1
Q215380	P1813	monolingualtext	38
Q11446438	P1813	monolingualtext	1
Q18510489	P1813	monolingualtext	1
Q5741069	P1813	monolingualtext	1
Q641066	P1813	monolingualtext	1
Q9212979	P1813	monolingualtext	1
Q215380	P1814	string	74
Q11446438	P1814	string	3
Q11664239	P1814	string	2
Q216337	P1814	string	2
Q641066	P1814	string	2
Q18510489	P1814	string	1
Q2393314	P1814	string	1
Q2746731	P1814	string	1
Q7558495	P1814	string	1
Q9212979	P1814	string	1
Q215380	P1828	external-id	3
Q215380	P1896	url	1
Q215380	P1900	external-id	1
Q215380	P1902	external-id	5558
Q5741069	P1902	external-id	28
Q9212979	P1902	external-id	25
Q215048	P1902	external-id	16
Q2088357	P1902	external-id	15
Q16979650	P1902	external-id	10
Q641066	P1902	external-id	10
Q42998	P1902	external-id	9
Q281643	P1902	external-id	8
Q216337	P1902	external-id	7
Q5	P1902	external-id	7
Q11446438	P1902	external-id	6
Q14073567	P1902	external-id	6
Q3046146	P1902	external-id	6
Q19351429	P1902	external-id	5
Q11664239	P1902	external-id	4
Q18510489	P1902	external-id	4
Q2301325	P1902	external-id	4
Q120544	P1902	external-id	3
Q15851525	P1902	external-id	3
Q18127	P1902	external-id	3
Q2707384	P1902	external-id	3
Q58603552	P1902	external-id	3
Q1135557	P1902	external-id	2
Q1400264	P1902	external-id	2
Q163740	P1902	external-id	2
Q19464251	P1902	external-id	2
Q207338	P1902	external-id	2
Q2393314	P1902	external-id	2
Q25391823	P1902	external-id	2
Q43229	P1902	external-id	2
Q54982412	P1902	external-id	2
Q708676	P1902	external-id	2
Q7558495	P1902	external-id	2
Q7623897	P1902	external-id	2
Q10648343	P1902	external-id	1
Q108424578	P1902	external-id	1
Q1141470	P1902	external-id	1
Q130857	P1902	external-id	1
Q1398645	P1902	external-id	1
Q14756018	P1902	external-id	1
Q14946528	P1902	external-id	1
Q15711870	P1902	external-id	1
Q19201596	P1902	external-id	1
Q19464263	P1902	external-id	1
Q2016626	P1902	external-id	1
Q211236	P1902	external-id	1
Q239582	P1902	external-id	1
Q2470540	P1902	external-id	1
Q2746731	P1902	external-id	1
Q32178211	P1902	external-id	1
Q36834	P1902	external-id	1
Q3736859	P1902	external-id	1
Q389888	P1902	external-id	1
Q431289	P1902	external-id	1
Q482994	P1902	external-id	1
Q4830453	P1902	external-id	1
Q49773	P1902	external-id	1
Q56816954	P1902	external-id	1
Q6168416	P1902	external-id	1
Q6881511	P1902	external-id	1
Q7247847	P1902	external-id	1
Q814344	P1902	external-id	1
Q8425	P1902	external-id	1
Q84310035	P1902	external-id	1
Q215380	P1938	external-id	2
Q163740	P1938	external-id	1
Q389888	P1938	external-id	1
Q42998	P1938	external-id	1
Q215380	P1942	string	2
Q641066	P1942	string	1
Q215380	P1952	external-id	1839
Q5741069	P1952	external-id	6
Q215048	P1952	external-id	4
Q56816954	P1952	external-id	2
Q18510489	P1952	external-id	1
Q2088357	P1952	external-id	1
Q55097243	P1952	external-id	1
Q215380	P1953	external-id	18582
Q2088357	P1953	external-id	82
Q5741069	P1953	external-id	43
Q9212979	P1953	external-id	40
Q281643	P1953	external-id	29
Q42998	P1953	external-id	29
Q3046146	P1953	external-id	22
Q207338	P1953	external-id	20
Q215048	P1953	external-id	20
Q19351429	P1953	external-id	19
Q216337	P1953	external-id	18
Q16979650	P1953	external-id	14
Q641066	P1953	external-id	14
Q2301325	P1953	external-id	11
Q14073567	P1953	external-id	10
Q163740	P1953	external-id	9
Q5	P1953	external-id	8
Q11446438	P1953	external-id	6
Q120544	P1953	external-id	6
Q1400264	P1953	external-id	6
Q18510489	P1953	external-id	6
Q708676	P1953	external-id	6
Q14756018	P1953	external-id	5
Q18127	P1953	external-id	5
Q58603552	P1953	external-id	5
Q10648343	P1953	external-id	4
Q1135557	P1953	external-id	4
Q1141470	P1953	external-id	4
Q131186	P1953	external-id	4
Q54982412	P1953	external-id	4
Q814344	P1953	external-id	4
Q11664239	P1953	external-id	3
Q15851525	P1953	external-id	3
Q2707384	P1953	external-id	3
Q389888	P1953	external-id	3
Q6942541	P1953	external-id	3
Q7623897	P1953	external-id	3
Q19464251	P1953	external-id	2
Q19464263	P1953	external-id	2
Q207378	P1953	external-id	2
Q2393314	P1953	external-id	2
Q25391823	P1953	external-id	2
Q43229	P1953	external-id	2
Q482994	P1953	external-id	2
Q56816954	P1953	external-id	2
Q6168416	P1953	external-id	2
Q7558495	P1953	external-id	2
Q84310035	P1953	external-id	2
Q8436	P1953	external-id	2
Q108424578	P1953	external-id	1
Q130857	P1953	external-id	1
Q1398645	P1953	external-id	1
Q14897293	P1953	external-id	1
Q14946528	P1953	external-id	1
Q15711870	P1953	external-id	1
Q1684352	P1953	external-id	1
Q1723154	P1953	external-id	1
Q181847	P1953	external-id	1
Q19201596	P1953	external-id	1
Q2016626	P1953	external-id	1
Q211236	P1953	external-id	1
Q239582	P1953	external-id	1
Q2470540	P1953	external-id	1
Q2491498	P1953	external-id	1
Q2746731	P1953	external-id	1
Q2906832	P1953	external-id	1
Q32178211	P1953	external-id	1
Q3244156	P1953	external-id	1
Q3437096	P1953	external-id	1
Q36834	P1953	external-id	1
Q3736859	P1953	external-id	1
Q3914	P1953	external-id	1
Q431289	P1953	external-id	1
Q43304311	P1953	external-id	1
Q4502119	P1953	external-id	1
Q4830453	P1953	external-id	1
Q49773	P1953	external-id	1
Q55097243	P1953	external-id	1
Q58318936	P1953	external-id	1
Q64514668	P1953	external-id	1
Q6619719	P1953	external-id	1
Q6881511	P1953	external-id	1
Q7247847	P1953	external-id	1
Q822146	P1953	external-id	1
Q8425	P1953	external-id	1
Q215380	P1954	external-id	4
Q482994	P1954	external-id	3
Q215380	P1955	external-id	2
Q215380	P1977	external-id	5
Q215380	P1982	external-id	67
Q11446438	P1982	external-id	2
Q216337	P1982	external-id	2
Q281643	P1982	external-id	2
Q9212979	P1982	external-id	2
Q10648343	P1982	external-id	1
Q108424578	P1982	external-id	1
Q2393314	P1982	external-id	1
Q5741069	P1982	external-id	1
Q215380	P1985	external-id	1
Q215380	P1997	external-id	1
Q215380	P2001	string	8
Q641066	P2001	string	1
Q215380	P2002	external-id	5473
Q9212979	P2002	external-id	26
Q5741069	P2002	external-id	23
Q2088357	P2002	external-id	15
Q42998	P2002	external-id	14
Q215048	P2002	external-id	9
Q216337	P2002	external-id	9
Q2301325	P2002	external-id	9
Q163740	P2002	external-id	8
Q641066	P2002	external-id	8
Q14073567	P2002	external-id	7
Q281643	P2002	external-id	7
Q19351429	P2002	external-id	6
Q3046146	P2002	external-id	6
Q11446438	P2002	external-id	5
Q5	P2002	external-id	5
Q11664239	P2002	external-id	4
Q16979650	P2002	external-id	4
Q10648343	P2002	external-id	3
Q1141470	P2002	external-id	3
Q120544	P2002	external-id	3
Q1400264	P2002	external-id	3
Q14756018	P2002	external-id	3
Q18127	P2002	external-id	3
Q20819922	P2002	external-id	3
Q58603552	P2002	external-id	3
Q6942541	P2002	external-id	3
Q18510489	P2002	external-id	2
Q19464251	P2002	external-id	2
Q3244156	P2002	external-id	2
Q43229	P2002	external-id	2
Q54982412	P2002	external-id	2
Q56816954	P2002	external-id	2
Q708676	P2002	external-id	2
Q7558495	P2002	external-id	2
Q108424578	P2002	external-id	1
Q1135557	P2002	external-id	1
Q130857	P2002	external-id	1
Q131186	P2002	external-id	1
Q14946528	P2002	external-id	1
Q15851525	P2002	external-id	1
Q16154562	P2002	external-id	1
Q1684352	P2002	external-id	1
Q1820625	P2002	external-id	1
Q19464263	P2002	external-id	1
Q2016626	P2002	external-id	1
Q207338	P2002	external-id	1
Q211236	P2002	external-id	1
Q2393314	P2002	external-id	1
Q239582	P2002	external-id	1
Q2470540	P2002	external-id	1
Q2707384	P2002	external-id	1
Q36834	P2002	external-id	1
Q3736859	P2002	external-id	1
Q3914	P2002	external-id	1
Q431289	P2002	external-id	1
Q4830453	P2002	external-id	1
Q49773	P2002	external-id	1
Q55097243	P2002	external-id	1
Q58483083	P2002	external-id	1
Q6168416	P2002	external-id	1
Q64514668	P2002	external-id	1
Q6619719	P2002	external-id	1
Q6881511	P2002	external-id	1
Q7247847	P2002	external-id	1
Q7623897	P2002	external-id	1
Q84310035	P2002	external-id	1
Q215380	P2003	external-id	2688
Q9212979	P2003	external-id	17
Q5741069	P2003	external-id	16
Q2088357	P2003	external-id	9
Q163740	P2003	external-id	7
Q216337	P2003	external-id	6
Q3046146	P2003	external-id	6
Q42998	P2003	external-id	6
Q215048	P2003	external-id	5
Q5	P2003	external-id	5
Q641066	P2003	external-id	5
Q14073567	P2003	external-id	4
Q11664239	P2003	external-id	3
Q16979650	P2003	external-id	3
Q19351429	P2003	external-id	3
Q2301325	P2003	external-id	3
Q58603552	P2003	external-id	3
Q11446438	P2003	external-id	2
Q120544	P2003	external-id	2
Q1400264	P2003	external-id	2
Q14756018	P2003	external-id	2
Q19464251	P2003	external-id	2
Q20819922	P2003	external-id	2
Q281643	P2003	external-id	2
Q43229	P2003	external-id	2
Q108424578	P2003	external-id	1
Q130857	P2003	external-id	1
Q14946528	P2003	external-id	1
Q18127	P2003	external-id	1
Q1820625	P2003	external-id	1
Q18510489	P2003	external-id	1
Q19464263	P2003	external-id	1
Q2016626	P2003	external-id	1
Q211236	P2003	external-id	1
Q239582	P2003	external-id	1
Q2416217	P2003	external-id	1
Q2470540	P2003	external-id	1
Q2707384	P2003	external-id	1
Q36834	P2003	external-id	1
Q3736859	P2003	external-id	1
Q431289	P2003	external-id	1
Q4830453	P2003	external-id	1
Q49773	P2003	external-id	1
Q54982412	P2003	external-id	1
Q56816954	P2003	external-id	1
Q64514668	P2003	external-id	1
Q6942541	P2003	external-id	1
Q708676	P2003	external-id	1
Q7247847	P2003	external-id	1
Q7558495	P2003	external-id	1
Q215380	P2013	external-id	8601
Q5741069	P2013	external-id	29
Q2088357	P2013	external-id	26
Q9212979	P2013	external-id	25
Q42998	P2013	external-id	20
Q215048	P2013	external-id	12
Q19351429	P2013	external-id	10
Q216337	P2013	external-id	9
Q641066	P2013	external-id	9
Q3046146	P2013	external-id	8
Q14073567	P2013	external-id	7
Q2301325	P2013	external-id	7
Q281643	P2013	external-id	7
Q5	P2013	external-id	7
Q163740	P2013	external-id	6
Q16979650	P2013	external-id	5
Q11664239	P2013	external-id	4
Q10648343	P2013	external-id	3
Q1141470	P2013	external-id	3
Q11446438	P2013	external-id	3
Q120544	P2013	external-id	3
Q131186	P2013	external-id	3
Q1400264	P2013	external-id	3
Q14756018	P2013	external-id	3
Q18510489	P2013	external-id	3
Q207338	P2013	external-id	3
Q58603552	P2013	external-id	3
Q6942541	P2013	external-id	3
Q1135557	P2013	external-id	2
Q18127	P2013	external-id	2
Q19464251	P2013	external-id	2
Q25391823	P2013	external-id	2
Q2707384	P2013	external-id	2
Q3244156	P2013	external-id	2
Q708676	P2013	external-id	2
Q7558495	P2013	external-id	2
Q7623897	P2013	external-id	2
Q84310035	P2013	external-id	2
Q108424578	P2013	external-id	1
Q130857	P2013	external-id	1
Q14946528	P2013	external-id	1
Q15851525	P2013	external-id	1
Q16154562	P2013	external-id	1
Q1820625	P2013	external-id	1
Q19201596	P2013	external-id	1
Q19464263	P2013	external-id	1
Q2016626	P2013	external-id	1
Q207378	P2013	external-id	1
Q20819922	P2013	external-id	1
Q211236	P2013	external-id	1
Q2393314	P2013	external-id	1
Q239582	P2013	external-id	1
Q2416217	P2013	external-id	1
Q2470540	P2013	external-id	1
Q2491498	P2013	external-id	1
Q36834	P2013	external-id	1
Q3736859	P2013	external-id	1
Q431289	P2013	external-id	1
Q43229	P2013	external-id	1
Q43304311	P2013	external-id	1
Q4830453	P2013	external-id	1
Q49773	P2013	external-id	1
Q54982412	P2013	external-id	1
Q56816954	P2013	external-id	1
Q58318936	P2013	external-id	1
Q64514668	P2013	external-id	1
Q7247847	P2013	external-id	1
Q822146	P2013	external-id	1
Q215380	P2014	external-id	7
Q207378	P2014	external-id	1
Q215380	P2019	external-id	11
Q5741069	P2019	external-id	1
Q215380	P2031	time	17936
Q2088357	P2031	time	69
Q5741069	P2031	time	45
Q9212979	P2031	time	36
Q281643	P2031	time	29
Q216337	P2031	time	23
Q215048	P2031	time	20
Q3046146	P2031	time	19
Q2301325	P2031	time	17
Q19351429	P2031	time	16
Q641066	P2031	time	14
Q16979650	P2031	time	12
Q14073567	P2031	time	10
Q207338	P2031	time	8
Q5	P2031	time	8
Q42998	P2031	time	7
Q11446438	P2031	time	6
Q120544	P2031	time	6
Q14756018	P2031	time	6
Q18510489	P2031	time	6
Q18127	P2031	time	5
Q1141470	P2031	time	4
Q11664239	P2031	time	4
Q1400264	P2031	time	4
Q54982412	P2031	time	4
Q7623897	P2031	time	4
Q814344	P2031	time	4
Q10648343	P2031	time	3
Q1135557	P2031	time	3
Q15851525	P2031	time	3
Q2707384	P2031	time	3
Q58603552	P2031	time	3
Q708676	P2031	time	3
Q19464251	P2031	time	2
Q19464263	P2031	time	2
Q2393314	P2031	time	2
Q389888	P2031	time	2
Q43229	P2031	time	2
Q482994	P2031	time	2
Q56816954	P2031	time	2
Q61653556	P2031	time	2
Q6942541	P2031	time	2
Q7558495	P2031	time	2
Q108424578	P2031	time	1
Q130857	P2031	time	1
Q131186	P2031	time	1
Q1398645	P2031	time	1
Q14897293	P2031	time	1
Q14946528	P2031	time	1
Q163740	P2031	time	1
Q1684352	P2031	time	1
Q1820625	P2031	time	1
Q19201596	P2031	time	1
Q2016626	P2031	time	1
Q207378	P2031	time	1
Q211236	P2031	time	1
Q2470540	P2031	time	1
Q2491498	P2031	time	1
Q2746731	P2031	time	1
Q27741749	P2031	time	1
Q2906832	P2031	time	1
Q32178211	P2031	time	1
Q3437096	P2031	time	1
Q36834	P2031	time	1
Q3736859	P2031	time	1
Q43304311	P2031	time	1
Q4502119	P2031	time	1
Q4830453	P2031	time	1
Q5110343	P2031	time	1
Q55097243	P2031	time	1
Q58318936	P2031	time	1
Q6168416	P2031	time	1
Q64514668	P2031	time	1
Q6619719	P2031	time	1
Q7247847	P2031	time	1
Q822146	P2031	time	1
