domain	property	range	count	domain;label	property;label	range;label
Q7257727	P86	Q59755569	1.0	'public domain music'@en	'composer'@en	'special purpose artist'@en
Q7725310	P86	Q205178	1.0	'series of creative works'@en	'composer'@en	'child prodigy'@en
Q811979	P86	Q5	1.0	'architectural structure'@en	'composer'@en	'human'@en
Q824979	P86	Q5	1.0	'group'@en	'composer'@en	'human'@en
Q852027	P86	Q5	1.0	'impromptu'@en	'composer'@en	'human'@en
Q856713	P86	Q59755569	1.0	'Christian hymn'@en	'composer'@en	'special purpose artist'@en
Q87167	P86	Q5	1.0	'manuscript'@en	'composer'@en	'human'@en
Q88392887	P86	Q5	1.0	'part of a work'@en	'composer'@en	'human'@en
Q105543609	P7937	Q107487333	9697.0	'musical work/composition'@en	'form of creative work'@en	'type of musical work/composition'@en
Q105543609	P7937	Q11921029	8515.0	'musical work/composition'@en	'form of creative work'@en	'musical style'@en
Q105543609	P7937	Q4263830	8475.0	'musical work/composition'@en	'form of creative work'@en	'literary form'@en
Q105543609	P7937	Q862597	784.0	'musical work/composition'@en	'form of creative work'@en	'musical form'@en
Q105543609	P7937	Q188451	679.0	'musical work/composition'@en	'form of creative work'@en	'music genre'@en
Q182659	P7937	Q107487333	204.0	'ballad'@en	'form of creative work'@en	'type of musical work/composition'@en
Q182659	P7937	Q11921029	204.0	'ballad'@en	'form of creative work'@en	'musical style'@en
Q182659	P7937	Q4263830	204.0	'ballad'@en	'form of creative work'@en	'literary form'@en
Q105543609	P7937	Q20202269	61.0	'musical work/composition'@en	'form of creative work'@en	'musical term'@en
Q105543609	P7937	Q110013851	34.0	'musical work/composition'@en	'form of creative work'@en	'type of theatrical work'@en
Q105543609	P7937	Q7777573	34.0	'musical work/composition'@en	'form of creative work'@en	'theatrical genre'@en
Q23691	P7937	Q107487333	33.0	'national anthem'@en	'form of creative work'@en	'type of musical work/composition'@en
Q23691	P7937	Q11921029	32.0	'national anthem'@en	'form of creative work'@en	'musical style'@en
Q23691	P7937	Q4263830	32.0	'national anthem'@en	'form of creative work'@en	'literary form'@en
Q58483083	P7937	Q110013851	31.0	'dramatico-musical work'@en	'form of creative work'@en	'type of theatrical work'@en
Q58483083	P7937	Q188451	31.0	'dramatico-musical work'@en	'form of creative work'@en	'music genre'@en
Q58483083	P7937	Q7777573	31.0	'dramatico-musical work'@en	'form of creative work'@en	'theatrical genre'@en
Q58483083	P7937	Q862597	31.0	'dramatico-musical work'@en	'form of creative work'@en	'musical form'@en
Q134556	P7937	Q107487333	19.0	'single'@en	'form of creative work'@en	'type of musical work/composition'@en
Q134556	P7937	Q11921029	18.0	'single'@en	'form of creative work'@en	'musical style'@en
Q134556	P7937	Q4263830	18.0	'single'@en	'form of creative work'@en	'literary form'@en
Q105543609	P7937	Q108037652	14.0	'musical work/composition'@en	'form of creative work'@en	'audio release format'@en
Q105543609	P7937	Q223393	14.0	'musical work/composition'@en	'form of creative work'@en	'literary genre'@en
Q105543609	P7937	Q82036085	14.0	'musical work/composition'@en	'form of creative work'@en	'physical media format'@en
Q105543609	P7937	Q107356781	13.0	'musical work/composition'@en	'form of creative work'@en	'song type'@en
Q7302866	P7937	Q107487333	12.0	'audio track'@en	'form of creative work'@en	'type of musical work/composition'@en
Q7302866	P7937	Q11921029	12.0	'audio track'@en	'form of creative work'@en	'musical style'@en
Q7302866	P7937	Q4263830	12.0	'audio track'@en	'form of creative work'@en	'literary form'@en
Q836950	P7937	Q107487333	12.0	'derivative work'@en	'form of creative work'@en	'type of musical work/composition'@en
Q836950	P7937	Q11921029	11.0	'derivative work'@en	'form of creative work'@en	'musical style'@en
Q836950	P7937	Q4263830	11.0	'derivative work'@en	'form of creative work'@en	'literary form'@en
Q1123037	P7937	Q107487333	10.0	'nursery rhyme'@en	'form of creative work'@en	'type of musical work/composition'@en
Q1123037	P7937	Q11921029	10.0	'nursery rhyme'@en	'form of creative work'@en	'musical style'@en
Q1123037	P7937	Q4263830	10.0	'nursery rhyme'@en	'form of creative work'@en	'literary form'@en
Q105543609	P7937	Q4453888	8.0	'musical work/composition'@en	'form of creative work'@en	'poetic musical form'@en
Q7725634	P7937	Q4263830	8.0	'literary work'@en	'form of creative work'@en	'literary form'@en
Q7725634	P7937	Q107487333	7.0	'literary work'@en	'form of creative work'@en	'type of musical work/composition'@en
Q105543609	P7937	Q1824109	6.0	'musical work/composition'@en	'form of creative work'@en	'song form'@en
Q107357104	P7937	Q107487333	6.0	'type of dance'@en	'form of creative work'@en	'type of musical work/composition'@en
Q107357104	P7937	Q11921029	6.0	'type of dance'@en	'form of creative work'@en	'musical style'@en
Q107357104	P7937	Q4263830	6.0	'type of dance'@en	'form of creative work'@en	'literary form'@en
Q856713	P7937	Q107487333	6.0	'Christian hymn'@en	'form of creative work'@en	'type of musical work/composition'@en
Q856713	P7937	Q11921029	6.0	'Christian hymn'@en	'form of creative work'@en	'musical style'@en
Q856713	P7937	Q4263830	6.0	'Christian hymn'@en	'form of creative work'@en	'literary form'@en
Q105543609	P7937	Q89522629	5.0	'musical work/composition'@en	'form of creative work'@en	'poetic form'@en
Q5185279	P7937	Q107487333	5.0	'poem'@en	'form of creative work'@en	'type of musical work/composition'@en
Q5185279	P7937	Q11921029	5.0	'poem'@en	'form of creative work'@en	'musical style'@en
Q5185279	P7937	Q4263830	5.0	'poem'@en	'form of creative work'@en	'literary form'@en
Q5185279	P7937	Q89522629	5.0	'poem'@en	'form of creative work'@en	'poetic form'@en
Q7725634	P7937	Q11921029	5.0	'literary work'@en	'form of creative work'@en	'musical style'@en
Q105543609	P7937	Q108040090	4.0	'musical work/composition'@en	'form of creative work'@en	'music release type by format'@en
Q1193470	P7937	Q107487333	4.0	'theme music'@en	'form of creative work'@en	'type of musical work/composition'@en
Q1193470	P7937	Q11921029	4.0	'theme music'@en	'form of creative work'@en	'musical style'@en
Q1193470	P7937	Q4263830	4.0	'theme music'@en	'form of creative work'@en	'literary form'@en
Q134556	P7937	Q862597	4.0	'single'@en	'form of creative work'@en	'musical form'@en
Q1352567	P7937	Q107487333	4.0	'missa brevis'@en	'form of creative work'@en	'type of musical work/composition'@en
Q1352567	P7937	Q862597	4.0	'missa brevis'@en	'form of creative work'@en	'musical form'@en
Q17537576	P7937	Q107487333	4.0	'creative work'@en	'form of creative work'@en	'type of musical work/composition'@en
Q2031291	P7937	Q107487333	4.0	'release'@en	'form of creative work'@en	'type of musical work/composition'@en
Q2031291	P7937	Q11921029	4.0	'release'@en	'form of creative work'@en	'musical style'@en
Q2031291	P7937	Q4263830	4.0	'release'@en	'form of creative work'@en	'literary form'@en
Q484692	P7937	Q107487333	4.0	'hymn'@en	'form of creative work'@en	'type of musical work/composition'@en
Q484692	P7937	Q11921029	4.0	'hymn'@en	'form of creative work'@en	'musical style'@en
Q484692	P7937	Q4263830	4.0	'hymn'@en	'form of creative work'@en	'literary form'@en
Q64027488	P7937	Q107487333	4.0	'arrangement on a work of the public domain'@en	'form of creative work'@en	'type of musical work/composition'@en
Q64027488	P7937	Q11921029	4.0	'arrangement on a work of the public domain'@en	'form of creative work'@en	'musical style'@en
Q64027488	P7937	Q4263830	4.0	'arrangement on a work of the public domain'@en	'form of creative work'@en	'literary form'@en
Q7366	P7937	Q107487333	4.0	'song'@en	'form of creative work'@en	'type of musical work/composition'@en
Q7366	P7937	Q11921029	4.0	'song'@en	'form of creative work'@en	'musical style'@en
Q7366	P7937	Q4263830	4.0	'song'@en	'form of creative work'@en	'literary form'@en
Q7725634	P7937	Q110013851	4.0	'literary work'@en	'form of creative work'@en	'type of theatrical work'@en
Q7725634	P7937	Q223393	4.0	'literary work'@en	'form of creative work'@en	'literary genre'@en
Q7725634	P7937	Q7777573	4.0	'literary work'@en	'form of creative work'@en	'theatrical genre'@en
Q91192165	P7937	Q107487333	4.0	'lyrical adaptation'@en	'form of creative work'@en	'type of musical work/composition'@en
Q91192165	P7937	Q11921029	4.0	'lyrical adaptation'@en	'form of creative work'@en	'musical style'@en
Q91192165	P7937	Q4263830	4.0	'lyrical adaptation'@en	'form of creative work'@en	'literary form'@en
Q105543609	P7937	Q81935689	3.0	'musical work/composition'@en	'form of creative work'@en	'gramophone record format'@en
Q134556	P7937	Q188451	3.0	'single'@en	'form of creative work'@en	'music genre'@en
Q15079786	P7937	Q107487333	3.0	'ballet'@en	'form of creative work'@en	'type of musical work/composition'@en
Q18460285	P7937	Q107487333	3.0	'musical setting'@en	'form of creative work'@en	'type of musical work/composition'@en
Q18460285	P7937	Q11921029	3.0	'musical setting'@en	'form of creative work'@en	'musical style'@en
Q18460285	P7937	Q4263830	3.0	'musical setting'@en	'form of creative work'@en	'literary form'@en
Q2910675	P7937	Q107487333	3.0	'unfinished creative work'@en	'form of creative work'@en	'type of musical work/composition'@en
Q2910675	P7937	Q188451	3.0	'unfinished creative work'@en	'form of creative work'@en	'music genre'@en
Q2910675	P7937	Q862597	3.0	'unfinished creative work'@en	'form of creative work'@en	'musical form'@en
Q58483083	P7937	Q107487333	3.0	'dramatico-musical work'@en	'form of creative work'@en	'type of musical work/composition'@en
Q63412991	P7937	Q107487333	3.0	'YouTube video'@en	'form of creative work'@en	'type of musical work/composition'@en
Q717040	P7937	Q107487333	3.0	'Christmas tradition'@en	'form of creative work'@en	'type of musical work/composition'@en
Q717040	P7937	Q11921029	3.0	'Christmas tradition'@en	'form of creative work'@en	'musical style'@en
Q717040	P7937	Q4263830	3.0	'Christmas tradition'@en	'form of creative work'@en	'literary form'@en
Q788460	P7937	Q107487333	3.0	'Bagatelle'@en	'form of creative work'@en	'type of musical work/composition'@en
Q788460	P7937	Q11921029	3.0	'Bagatelle'@en	'form of creative work'@en	'musical style'@en
Q788460	P7937	Q4263830	3.0	'Bagatelle'@en	'form of creative work'@en	'literary form'@en
Q105543609	P7937	Q107357104	2.0	'musical work/composition'@en	'form of creative work'@en	'type of dance'@en
Q15079786	P7937	Q862597	2.0	'ballet'@en	'form of creative work'@en	'musical form'@en
Q17489659	P7937	Q107487333	2.0	'group of works'@en	'form of creative work'@en	'type of musical work/composition'@en
Q17489659	P7937	Q188451	2.0	'group of works'@en	'form of creative work'@en	'music genre'@en
Q17537576	P7937	Q188451	2.0	'creative work'@en	'form of creative work'@en	'music genre'@en
Q17537576	P7937	Q862597	2.0	'creative work'@en	'form of creative work'@en	'musical form'@en
Q193605	P7937	Q107487333	2.0	'lullaby'@en	'form of creative work'@en	'type of musical work/composition'@en
Q193605	P7937	Q11921029	2.0	'lullaby'@en	'form of creative work'@en	'musical style'@en
Q193605	P7937	Q4263830	2.0	'lullaby'@en	'form of creative work'@en	'literary form'@en
Q209741	P7937	Q107487333	2.0	'programme music'@en	'form of creative work'@en	'type of musical work/composition'@en
Q209741	P7937	Q188451	2.0	'programme music'@en	'form of creative work'@en	'music genre'@en
Q245596	P7937	Q107487333	2.0	'cycle'@en	'form of creative work'@en	'type of musical work/composition'@en
Q3331189	P7937	Q107487333	2.0	'version, edition, or translation'@en	'form of creative work'@en	'type of musical work/composition'@en
Q58483083	P7937	Q4263830	2.0	'dramatico-musical work'@en	'form of creative work'@en	'literary form'@en
Q63412991	P7937	Q11921029	2.0	'YouTube video'@en	'form of creative work'@en	'musical style'@en
Q63412991	P7937	Q4263830	2.0	'YouTube video'@en	'form of creative work'@en	'literary form'@en
Q7725310	P7937	Q107487333	2.0	'series of creative works'@en	'form of creative work'@en	'type of musical work/composition'@en
Q7725634	P7937	Q862597	2.0	'literary work'@en	'form of creative work'@en	'musical form'@en
Q1053427	P7937	Q107487333	1.0	'scordatura'@en	'form of creative work'@en	'type of musical work/composition'@en
Q1053427	P7937	Q20202269	1.0	'scordatura'@en	'form of creative work'@en	'musical term'@en
Q105543609	P7937	Q105543609	1.0	'musical work/composition'@en	'form of creative work'@en	'musical work/composition'@en
Q105543609	P7937	Q106043376	1.0	'musical work/composition'@en	'form of creative work'@en	'music release type'@en
Q105543609	P7937	Q12119802	1.0	'musical work/composition'@en	'form of creative work'@en	'lyric poetry genre'@en
Q105543609	P7937	Q1326471	1.0	'musical work/composition'@en	'form of creative work'@en	'chord progression'@en
Q105543609	P7937	Q212044	1.0	'musical work/composition'@en	'form of creative work'@en	'sonata form'@en
Q1063010	P7937	Q107487333	1.0	'character piece'@en	'form of creative work'@en	'type of musical work/composition'@en
Q10669480	P7937	Q107487333	1.0	'sailor song'@en	'form of creative work'@en	'type of musical work/composition'@en
Q10669480	P7937	Q11921029	1.0	'sailor song'@en	'form of creative work'@en	'musical style'@en
Q10669480	P7937	Q4263830	1.0	'sailor song'@en	'form of creative work'@en	'literary form'@en
Q107357104	P7937	Q107356781	1.0	'type of dance'@en	'form of creative work'@en	'song type'@en
Q11311300	P7937	Q107487333	1.0		'form of creative work'@en	'type of musical work/composition'@en
Q11311300	P7937	Q11921029	1.0		'form of creative work'@en	'musical style'@en
Q11311300	P7937	Q4263830	1.0		'form of creative work'@en	'literary form'@en
Q11424	P7937	Q107487333	1.0	'film'@en	'form of creative work'@en	'type of musical work/composition'@en
Q11424	P7937	Q11921029	1.0	'film'@en	'form of creative work'@en	'musical style'@en
Q11424	P7937	Q4263830	1.0	'film'@en	'form of creative work'@en	'literary form'@en
Q1195253	P7937	Q107487333	1.0	'sea shanty'@en	'form of creative work'@en	'type of musical work/composition'@en
Q1195253	P7937	Q11921029	1.0	'sea shanty'@en	'form of creative work'@en	'musical style'@en
Q1195253	P7937	Q4263830	1.0	'sea shanty'@en	'form of creative work'@en	'literary form'@en
Q12617225	P7937	Q107487333	1.0	'religious literature'@en	'form of creative work'@en	'type of musical work/composition'@en
Q12617225	P7937	Q11921029	1.0	'religious literature'@en	'form of creative work'@en	'musical style'@en
Q12617225	P7937	Q4263830	1.0	'religious literature'@en	'form of creative work'@en	'literary form'@en
Q15079132	P7937	Q107487333	1.0	'Christian prayer'@en	'form of creative work'@en	'type of musical work/composition'@en
Q15079132	P7937	Q11921029	1.0	'Christian prayer'@en	'form of creative work'@en	'musical style'@en
Q15079132	P7937	Q4263830	1.0	'Christian prayer'@en	'form of creative work'@en	'literary form'@en
Q15079786	P7937	Q188451	1.0	'ballet'@en	'form of creative work'@en	'music genre'@en
Q1509934	P7937	Q107487333	1.0	'children\'s game'@en	'form of creative work'@en	'type of musical work/composition'@en
Q1509934	P7937	Q11921029	1.0	'children\'s game'@en	'form of creative work'@en	'musical style'@en
Q1509934	P7937	Q4263830	1.0	'children\'s game'@en	'form of creative work'@en	'literary form'@en
Q1672918	P7937	Q107487333	1.0	'Irish rebel song'@en	'form of creative work'@en	'type of musical work/composition'@en
Q1672918	P7937	Q11921029	1.0	'Irish rebel song'@en	'form of creative work'@en	'musical style'@en
Q1672918	P7937	Q4263830	1.0	'Irish rebel song'@en	'form of creative work'@en	'literary form'@en
Q16909656	P7937	Q107487333	1.0	'Monty Python sketch'@en	'form of creative work'@en	'type of musical work/composition'@en
Q16909656	P7937	Q11921029	1.0	'Monty Python sketch'@en	'form of creative work'@en	'musical style'@en
Q16909656	P7937	Q4263830	1.0	'Monty Python sketch'@en	'form of creative work'@en	'literary form'@en
Q169930	P7937	Q107487333	1.0	'extended play'@en	'form of creative work'@en	'type of musical work/composition'@en
Q169930	P7937	Q11921029	1.0	'extended play'@en	'form of creative work'@en	'musical style'@en
Q169930	P7937	Q4263830	1.0	'extended play'@en	'form of creative work'@en	'literary form'@en
Q17489659	P7937	Q11921029	1.0	'group of works'@en	'form of creative work'@en	'musical style'@en
Q17489659	P7937	Q862597	1.0	'group of works'@en	'form of creative work'@en	'musical form'@en
Q17537576	P7937	Q1824109	1.0	'creative work'@en	'form of creative work'@en	'song form'@en
Q178715	P7937	Q107487333	1.0	'rhyme'@en	'form of creative work'@en	'type of musical work/composition'@en
Q178715	P7937	Q11921029	1.0	'rhyme'@en	'form of creative work'@en	'musical style'@en
Q178715	P7937	Q4263830	1.0	'rhyme'@en	'form of creative work'@en	'literary form'@en
Q178985	P7937	Q107356781	1.0	'ode'@en	'form of creative work'@en	'song type'@en
Q178985	P7937	Q12119802	1.0	'ode'@en	'form of creative work'@en	'lyric poetry genre'@en
Q178985	P7937	Q188451	1.0	'ode'@en	'form of creative work'@en	'music genre'@en
Q18460285	P7937	Q89522629	1.0	'musical setting'@en	'form of creative work'@en	'poetic form'@en
Q187947	P7937	Q107487333	1.0	'sheet music'@en	'form of creative work'@en	'type of musical work/composition'@en
Q187947	P7937	Q862597	1.0	'sheet music'@en	'form of creative work'@en	'musical form'@en
Q188993	P7937	Q107487333	1.0	'anarcho-syndicalism'@en	'form of creative work'@en	'type of musical work/composition'@en
Q188993	P7937	Q11921029	1.0	'anarcho-syndicalism'@en	'form of creative work'@en	'musical style'@en
Q188993	P7937	Q4263830	1.0	'anarcho-syndicalism'@en	'form of creative work'@en	'literary form'@en
Q19545459	P7937	Q107487333	1.0	'missa solemnis'@en	'form of creative work'@en	'type of musical work/composition'@en
Q19545459	P7937	Q862597	1.0	'missa solemnis'@en	'form of creative work'@en	'musical form'@en
Q20202269	P7937	Q107487333	1.0	'musical term'@en	'form of creative work'@en	'type of musical work/composition'@en
Q20202269	P7937	Q188451	1.0	'musical term'@en	'form of creative work'@en	'music genre'@en
Q20202269	P7937	Q862597	1.0	'musical term'@en	'form of creative work'@en	'musical form'@en
Q207628	P7937	Q107487333	1.0	'musical composition'@en	'form of creative work'@en	'type of musical work/composition'@en
Q207628	P7937	Q11921029	1.0	'musical composition'@en	'form of creative work'@en	'musical style'@en
Q207628	P7937	Q4263830	1.0	'musical composition'@en	'form of creative work'@en	'literary form'@en
Q209741	P7937	Q862597	1.0	'programme music'@en	'form of creative work'@en	'musical form'@en
Q2188189	P7937	Q107487333	1.0	'musical work'@en	'form of creative work'@en	'type of musical work/composition'@en
Q2188189	P7937	Q11921029	1.0	'musical work'@en	'form of creative work'@en	'musical style'@en
Q2188189	P7937	Q4263830	1.0	'musical work'@en	'form of creative work'@en	'literary form'@en
Q221290	P7937	Q110013851	1.0	'monodrama'@en	'form of creative work'@en	'type of theatrical work'@en
Q221290	P7937	Q188451	1.0	'monodrama'@en	'form of creative work'@en	'music genre'@en
Q221290	P7937	Q7777573	1.0	'monodrama'@en	'form of creative work'@en	'theatrical genre'@en
Q221290	P7937	Q862597	1.0	'monodrama'@en	'form of creative work'@en	'musical form'@en
Q22808060	P7937	Q107487333	1.0	'state song of a state of the United States'@en	'form of creative work'@en	'type of musical work/composition'@en
Q22808060	P7937	Q11921029	1.0	'state song of a state of the United States'@en	'form of creative work'@en	'musical style'@en
Q22808060	P7937	Q4263830	1.0	'state song of a state of the United States'@en	'form of creative work'@en	'literary form'@en
Q230052	P7937	Q107487333	1.0	'tongue-twister'@en	'form of creative work'@en	'type of musical work/composition'@en
Q230052	P7937	Q11921029	1.0	'tongue-twister'@en	'form of creative work'@en	'musical style'@en
Q230052	P7937	Q4263830	1.0	'tongue-twister'@en	'form of creative work'@en	'literary form'@en
Q23691	P7937	Q188451	1.0	'national anthem'@en	'form of creative work'@en	'music genre'@en
Q23691	P7937	Q862597	1.0	'national anthem'@en	'form of creative work'@en	'musical form'@en
Q23691	P7937	Q89522629	1.0	'national anthem'@en	'form of creative work'@en	'poetic form'@en
Q24862	P7937	Q107487333	1.0	'short film'@en	'form of creative work'@en	'type of musical work/composition'@en
Q24862	P7937	Q11921029	1.0	'short film'@en	'form of creative work'@en	'musical style'@en
Q24862	P7937	Q4263830	1.0	'short film'@en	'form of creative work'@en	'literary form'@en
Q2489759	P7937	Q107487333	1.0	'football chant'@en	'form of creative work'@en	'type of musical work/composition'@en
Q2489759	P7937	Q11921029	1.0	'football chant'@en	'form of creative work'@en	'musical style'@en
Q2489759	P7937	Q4263830	1.0	'football chant'@en	'form of creative work'@en	'literary form'@en
Q24992028	P7937	Q107487333	1.0	'musical series'@en	'form of creative work'@en	'type of musical work/composition'@en
Q2617970	P7937	Q107487333	1.0	'pentalogy'@en	'form of creative work'@en	'type of musical work/composition'@en
Q2617970	P7937	Q862597	1.0	'pentalogy'@en	'form of creative work'@en	'musical form'@en
Q27713372	P7937	Q107487333	1.0	'fictional goat'@en	'form of creative work'@en	'type of musical work/composition'@en
Q27713372	P7937	Q11921029	1.0	'fictional goat'@en	'form of creative work'@en	'musical style'@en
Q27713372	P7937	Q4263830	1.0	'fictional goat'@en	'form of creative work'@en	'literary form'@en
