domain	property	range	count	domain;label	property;label	range;label
Q131734	P625	globe-coordinate	1.0	'brewery'@en	'coordinate location'@en	
Q1329623	P625	globe-coordinate	1.0	'cultural center'@en	'coordinate location'@en	
Q1343246	P625	globe-coordinate	1.0	'English country house'@en	'coordinate location'@en	
Q13586493	P625	globe-coordinate	1.0	'outdoor swimming pool'@en	'coordinate location'@en	
Q1378975	P625	globe-coordinate	1.0	'convention center'@en	'coordinate location'@en	
Q143912	P625	globe-coordinate	1.0	'triumphal arch'@en	'coordinate location'@en	
Q174782	P625	globe-coordinate	1.0	'square'@en	'coordinate location'@en	
Q19844914	P625	globe-coordinate	1.0	'university building'@en	'coordinate location'@en	
Q19860854	P625	globe-coordinate	1.0	'destroyed building or structure'@en	'coordinate location'@en	
Q200334	P625	globe-coordinate	1.0	'bell tower'@en	'coordinate location'@en	
Q207694	P625	globe-coordinate	1.0	'art museum'@en	'coordinate location'@en	
Q2080521	P625	globe-coordinate	1.0	'market hall'@en	'coordinate location'@en	
Q2087181	P625	globe-coordinate	1.0	'historic house museum'@en	'coordinate location'@en	
Q23413	P625	globe-coordinate	1.0	'castle'@en	'coordinate location'@en	
Q2385804	P625	globe-coordinate	1.0	'educational institution'@en	'coordinate location'@en	
Q25550691	P625	globe-coordinate	1.0	'town hall'@en	'coordinate location'@en	
Q264542	P625	globe-coordinate	1.0	'student club'@en	'coordinate location'@en	
Q2651004	P625	globe-coordinate	1.0	'palazzo'@en	'coordinate location'@en	
Q2680291	P625	globe-coordinate	1.0	'residential college'@en	'coordinate location'@en	
Q274153	P625	globe-coordinate	1.0	'water tower'@en	'coordinate location'@en	
Q38048707	P625	globe-coordinate	1.0	'historical cultural heritage site'@en	'coordinate location'@en	
Q43229	P625	globe-coordinate	1.0	'organization'@en	'coordinate location'@en	
Q455403	P625	globe-coordinate	1.0	'palace hotel'@en	'coordinate location'@en	
Q47012103	P625	globe-coordinate	1.0	'mixed-use building'@en	'coordinate location'@en	
Q4824242	P625	globe-coordinate	1.0	'Australian High Commission'@en	'coordinate location'@en	
Q4828724	P625	globe-coordinate	1.0	'aviation museum'@en	'coordinate location'@en	
Q5003624	P625	globe-coordinate	1.0	'memorial'@en	'coordinate location'@en	
Q543654	P625	globe-coordinate	1.0	'rathaus'@en	'coordinate location'@en	
Q5773747	P625	globe-coordinate	1.0	'historic house'@en	'coordinate location'@en	
Q6110453	P625	globe-coordinate	1.0	'Jacal'@en	'coordinate location'@en	
Q64578911	P625	globe-coordinate	1.0	'former hospital'@en	'coordinate location'@en	
Q684740	P625	globe-coordinate	1.0	'real property'@en	'coordinate location'@en	
Q751876	P625	globe-coordinate	1.0	'château'@en	'coordinate location'@en	
Q7540126	P625	globe-coordinate	1.0	'headquarters'@en	'coordinate location'@en	
Q7627808	P625	globe-coordinate	1.0	'student center'@en	'coordinate location'@en	
Q797765	P625	globe-coordinate	1.0	'inclined tower'@en	'coordinate location'@en	
Q811430	P625	globe-coordinate	1.0	'human-made geographic feature'@en	'coordinate location'@en	
Q847017	P625	globe-coordinate	1.0	'sports club'@en	'coordinate location'@en	
Q853854	P625	globe-coordinate	1.0	'clock tower'@en	'coordinate location'@en	
Q41176	P571	time	278.0	'building'@en	'inception'@en	
Q1497375	P571	time	6.0	'architectural ensemble'@en	'inception'@en	
Q33506	P571	time	6.0	'museum'@en	'inception'@en	
Q11303	P571	time	3.0	'skyscraper'@en	'inception'@en	
Q27686	P571	time	3.0	'hotel'@en	'inception'@en	
Q358	P571	time	3.0	'heritage site'@en	'inception'@en	
Q3947	P571	time	3.0	'house'@en	'inception'@en	
Q16560	P571	time	2.0	'palace'@en	'inception'@en	
Q2065736	P571	time	2.0	'cultural property'@en	'inception'@en	
Q207694	P571	time	2.0	'art museum'@en	'inception'@en	
Q4989906	P571	time	2.0	'monument'@en	'inception'@en	
Q7062022	P571	time	2.0	'not-for-profit arts organization'@en	'inception'@en	
Q811979	P571	time	2.0	'architectural structure'@en	'inception'@en	
Q1021645	P571	time	1.0	'office building'@en	'inception'@en	
Q10416961	P571	time	1.0	'working life museum'@en	'inception'@en	
Q108860593	P571	time	1.0	'museum of modern art'@en	'inception'@en	
Q1128397	P571	time	1.0	'convent'@en	'inception'@en	
Q1129142	P571	time	1.0	'NRHP contributing property'@en	'inception'@en	
Q1244442	P571	time	1.0	'school building'@en	'inception'@en	
Q1329623	P571	time	1.0	'cultural center'@en	'inception'@en	
Q1378975	P571	time	1.0	'convention center'@en	'inception'@en	
Q143912	P571	time	1.0	'triumphal arch'@en	'inception'@en	
Q1440300	P571	time	1.0	'observation tower'@en	'inception'@en	
Q174782	P571	time	1.0	'square'@en	'inception'@en	
Q19844914	P571	time	1.0	'university building'@en	'inception'@en	
Q19860854	P571	time	1.0	'destroyed building or structure'@en	'inception'@en	
Q200334	P571	time	1.0	'bell tower'@en	'inception'@en	
Q210272	P571	time	1.0	'cultural heritage'@en	'inception'@en	
Q23413	P571	time	1.0	'castle'@en	'inception'@en	
Q2385804	P571	time	1.0	'educational institution'@en	'inception'@en	
Q264542	P571	time	1.0	'student club'@en	'inception'@en	
Q2680291	P571	time	1.0	'residential college'@en	'inception'@en	
Q274153	P571	time	1.0	'water tower'@en	'inception'@en	
Q43229	P571	time	1.0	'organization'@en	'inception'@en	
Q4828724	P571	time	1.0	'aviation museum'@en	'inception'@en	
Q5003624	P571	time	1.0	'memorial'@en	'inception'@en	
Q7540126	P571	time	1.0	'headquarters'@en	'inception'@en	
Q7627808	P571	time	1.0	'student center'@en	'inception'@en	
Q76321820	P571	time	1.0	'contributing property'@en	'inception'@en	
Q797765	P571	time	1.0	'inclined tower'@en	'inception'@en	
Q811165	P571	time	1.0	'architectural heritage monument'@en	'inception'@en	
Q847017	P571	time	1.0	'sports club'@en	'inception'@en	
Q853854	P571	time	1.0	'clock tower'@en	'inception'@en	
Q41176	P373	string	428.0	'building'@en	'Commons category'@en	
Q33506	P373	string	8.0	'museum'@en	'Commons category'@en	
Q3947	P373	string	7.0	'house'@en	'Commons category'@en	
Q1497375	P373	string	6.0	'architectural ensemble'@en	'Commons category'@en	
Q27686	P373	string	4.0	'hotel'@en	'Commons category'@en	
Q11303	P373	string	3.0	'skyscraper'@en	'Commons category'@en	
Q16560	P373	string	3.0	'palace'@en	'Commons category'@en	
Q811979	P373	string	3.0	'architectural structure'@en	'Commons category'@en	
Q2065736	P373	string	2.0	'cultural property'@en	'Commons category'@en	
Q210272	P373	string	2.0	'cultural heritage'@en	'Commons category'@en	
Q358	P373	string	2.0	'heritage site'@en	'Commons category'@en	
Q3950	P373	string	2.0	'villa'@en	'Commons category'@en	
Q4989906	P373	string	2.0	'monument'@en	'Commons category'@en	
Q811165	P373	string	2.0	'architectural heritage monument'@en	'Commons category'@en	
Q1021645	P373	string	1.0	'office building'@en	'Commons category'@en	
Q10416961	P373	string	1.0	'working life museum'@en	'Commons category'@en	
Q1081138	P373	string	1.0	'historic site'@en	'Commons category'@en	
Q108860593	P373	string	1.0	'museum of modern art'@en	'Commons category'@en	
Q1128397	P373	string	1.0	'convent'@en	'Commons category'@en	
Q1129142	P373	string	1.0	'NRHP contributing property'@en	'Commons category'@en	
Q12292478	P373	string	1.0	'estate'@en	'Commons category'@en	
Q1244442	P373	string	1.0	'school building'@en	'Commons category'@en	
Q131734	P373	string	1.0	'brewery'@en	'Commons category'@en	
Q1329623	P373	string	1.0	'cultural center'@en	'Commons category'@en	
Q13586493	P373	string	1.0	'outdoor swimming pool'@en	'Commons category'@en	
Q1378975	P373	string	1.0	'convention center'@en	'Commons category'@en	
Q143912	P373	string	1.0	'triumphal arch'@en	'Commons category'@en	
Q1440300	P373	string	1.0	'observation tower'@en	'Commons category'@en	
Q174782	P373	string	1.0	'square'@en	'Commons category'@en	
Q19844914	P373	string	1.0	'university building'@en	'Commons category'@en	
Q19860854	P373	string	1.0	'destroyed building or structure'@en	'Commons category'@en	
Q200334	P373	string	1.0	'bell tower'@en	'Commons category'@en	
Q207694	P373	string	1.0	'art museum'@en	'Commons category'@en	
Q2080521	P373	string	1.0	'market hall'@en	'Commons category'@en	
Q2087181	P373	string	1.0	'historic house museum'@en	'Commons category'@en	
Q23413	P373	string	1.0	'castle'@en	'Commons category'@en	
Q2385804	P373	string	1.0	'educational institution'@en	'Commons category'@en	
Q25550691	P373	string	1.0	'town hall'@en	'Commons category'@en	
Q264542	P373	string	1.0	'student club'@en	'Commons category'@en	
Q2680291	P373	string	1.0	'residential college'@en	'Commons category'@en	
Q274153	P373	string	1.0	'water tower'@en	'Commons category'@en	
Q38048707	P373	string	1.0	'historical cultural heritage site'@en	'Commons category'@en	
Q43229	P373	string	1.0	'organization'@en	'Commons category'@en	
Q455403	P373	string	1.0	'palace hotel'@en	'Commons category'@en	
Q47012103	P373	string	1.0	'mixed-use building'@en	'Commons category'@en	
Q4824242	P373	string	1.0	'Australian High Commission'@en	'Commons category'@en	
Q4828724	P373	string	1.0	'aviation museum'@en	'Commons category'@en	
Q5003624	P373	string	1.0	'memorial'@en	'Commons category'@en	
Q6110453	P373	string	1.0	'Jacal'@en	'Commons category'@en	
Q684740	P373	string	1.0	'real property'@en	'Commons category'@en	
Q7062022	P373	string	1.0	'not-for-profit arts organization'@en	'Commons category'@en	
Q751876	P373	string	1.0	'château'@en	'Commons category'@en	
Q7540126	P373	string	1.0	'headquarters'@en	'Commons category'@en	
Q7627808	P373	string	1.0	'student center'@en	'Commons category'@en	
Q76321820	P373	string	1.0	'contributing property'@en	'Commons category'@en	
Q797765	P373	string	1.0	'inclined tower'@en	'Commons category'@en	
Q853854	P373	string	1.0	'clock tower'@en	'Commons category'@en	
Q41176	P18	commonsMedia	1422.0	'building'@en	'image'@en	
Q33506	P18	commonsMedia	14.0	'museum'@en	'image'@en	
Q3947	P18	commonsMedia	13.0	'house'@en	'image'@en	
Q1497375	P18	commonsMedia	7.0	'architectural ensemble'@en	'image'@en	
Q811979	P18	commonsMedia	5.0	'architectural structure'@en	'image'@en	
Q11303	P18	commonsMedia	4.0	'skyscraper'@en	'image'@en	
Q27686	P18	commonsMedia	4.0	'hotel'@en	'image'@en	
Q358	P18	commonsMedia	4.0	'heritage site'@en	'image'@en	
Q16560	P18	commonsMedia	3.0	'palace'@en	'image'@en	
Q210272	P18	commonsMedia	3.0	'cultural heritage'@en	'image'@en	
Q1081138	P18	commonsMedia	2.0	'historic site'@en	'image'@en	
Q1129142	P18	commonsMedia	2.0	'NRHP contributing property'@en	'image'@en	
Q1244442	P18	commonsMedia	2.0	'school building'@en	'image'@en	
Q2065736	P18	commonsMedia	2.0	'cultural property'@en	'image'@en	
Q207694	P18	commonsMedia	2.0	'art museum'@en	'image'@en	
Q3950	P18	commonsMedia	2.0	'villa'@en	'image'@en	
Q4989906	P18	commonsMedia	2.0	'monument'@en	'image'@en	
Q7062022	P18	commonsMedia	2.0	'not-for-profit arts organization'@en	'image'@en	
Q76321820	P18	commonsMedia	2.0	'contributing property'@en	'image'@en	
Q811165	P18	commonsMedia	2.0	'architectural heritage monument'@en	'image'@en	
Q1021645	P18	commonsMedia	1.0	'office building'@en	'image'@en	
Q10416961	P18	commonsMedia	1.0	'working life museum'@en	'image'@en	
Q108860593	P18	commonsMedia	1.0	'museum of modern art'@en	'image'@en	
Q1128397	P18	commonsMedia	1.0	'convent'@en	'image'@en	
Q12292478	P18	commonsMedia	1.0	'estate'@en	'image'@en	
Q124714	P18	commonsMedia	1.0	'spring'@en	'image'@en	
Q131734	P18	commonsMedia	1.0	'brewery'@en	'image'@en	
Q1329623	P18	commonsMedia	1.0	'cultural center'@en	'image'@en	
Q13586493	P18	commonsMedia	1.0	'outdoor swimming pool'@en	'image'@en	
Q1378975	P18	commonsMedia	1.0	'convention center'@en	'image'@en	
Q143912	P18	commonsMedia	1.0	'triumphal arch'@en	'image'@en	
Q1440300	P18	commonsMedia	1.0	'observation tower'@en	'image'@en	
Q174782	P18	commonsMedia	1.0	'square'@en	'image'@en	
Q19844914	P18	commonsMedia	1.0	'university building'@en	'image'@en	
Q19860854	P18	commonsMedia	1.0	'destroyed building or structure'@en	'image'@en	
Q200334	P18	commonsMedia	1.0	'bell tower'@en	'image'@en	
Q2080521	P18	commonsMedia	1.0	'market hall'@en	'image'@en	
Q2087181	P18	commonsMedia	1.0	'historic house museum'@en	'image'@en	
Q23413	P18	commonsMedia	1.0	'castle'@en	'image'@en	
Q2385804	P18	commonsMedia	1.0	'educational institution'@en	'image'@en	
Q25550691	P18	commonsMedia	1.0	'town hall'@en	'image'@en	
Q264542	P18	commonsMedia	1.0	'student club'@en	'image'@en	
Q2651004	P18	commonsMedia	1.0	'palazzo'@en	'image'@en	
Q2680291	P18	commonsMedia	1.0	'residential college'@en	'image'@en	
Q274153	P18	commonsMedia	1.0	'water tower'@en	'image'@en	
Q38048707	P18	commonsMedia	1.0	'historical cultural heritage site'@en	'image'@en	
Q43229	P18	commonsMedia	1.0	'organization'@en	'image'@en	
Q455403	P18	commonsMedia	1.0	'palace hotel'@en	'image'@en	
Q47012103	P18	commonsMedia	1.0	'mixed-use building'@en	'image'@en	
Q4824242	P18	commonsMedia	1.0	'Australian High Commission'@en	'image'@en	
Q4828724	P18	commonsMedia	1.0	'aviation museum'@en	'image'@en	
Q5003624	P18	commonsMedia	1.0	'memorial'@en	'image'@en	
Q543654	P18	commonsMedia	1.0	'rathaus'@en	'image'@en	
Q5773747	P18	commonsMedia	1.0	'historic house'@en	'image'@en	
Q6110453	P18	commonsMedia	1.0	'Jacal'@en	'image'@en	
Q64578911	P18	commonsMedia	1.0	'former hospital'@en	'image'@en	
Q684740	P18	commonsMedia	1.0	'real property'@en	'image'@en	
Q751876	P18	commonsMedia	1.0	'château'@en	'image'@en	
Q7540126	P18	commonsMedia	1.0	'headquarters'@en	'image'@en	
Q7627808	P18	commonsMedia	1.0	'student center'@en	'image'@en	
Q797765	P18	commonsMedia	1.0	'inclined tower'@en	'image'@en	
Q811430	P18	commonsMedia	1.0	'human-made geographic feature'@en	'image'@en	
Q847017	P18	commonsMedia	1.0	'sports club'@en	'image'@en	
Q853854	P18	commonsMedia	1.0	'clock tower'@en	'image'@en	
Q41176	P17	Q6256	1612.0	'building'@en	'country'@en	'country'@en
Q41176	P17	Q3624078	1595.0	'building'@en	'country'@en	'sovereign state'@en
Q41176	P17	Q1520223	1304.0	'building'@en	'country'@en	'constitutional republic'@en
Q41176	P17	Q512187	1302.0	'building'@en	'country'@en	'federal republic'@en
Q41176	P17	Q5255892	1288.0	'building'@en	'country'@en	'democratic republic'@en
Q41176	P17	Q99541706	1274.0	'building'@en	'country'@en	'historical unrecognized state'@en
Q41176	P17	Q1489259	1271.0	'building'@en	'country'@en	'superpower'@en
Q41176	P17	Q202686	121.0	'building'@en	'country'@en	'Commonwealth realm'@en
Q41176	P17	Q20181813	98.0	'building'@en	'country'@en	'colonial power'@en
Q41176	P17	Q112099	97.0	'building'@en	'country'@en	'island nation'@en
Q41176	P17	Q1250464	93.0	'building'@en	'country'@en	'realm'@en
Q41176	P17	Q63791824	56.0	'building'@en	'country'@en	'country bordering the Baltic Sea'@en
Q41176	P17	Q43702	54.0	'building'@en	'country'@en	'federation'@en
Q41176	P17	Q179164	50.0	'building'@en	'country'@en	'unitary state'@en
Q41176	P17	Q7270	50.0	'building'@en	'country'@en	'republic'@en
Q41176	P17	Q223832	49.0	'building'@en	'country'@en	'dominion of the British Empire'@en
Q41176	P17	Q51576574	29.0	'building'@en	'country'@en	'Mediterranean country'@en
Q41176	P17	Q619610	29.0	'building'@en	'country'@en	'social state'@en
Q41176	P17	Q4209223	23.0	'building'@en	'country'@en	'Rechtsstaat'@en
Q41176	P17	Q859563	20.0	'building'@en	'country'@en	'secular state'@en
Q41176	P17	Q842112	17.0	'building'@en	'country'@en	'socialist state'@en
Q41176	P17	Q849866	17.0	'building'@en	'country'@en	'communist state'@en
Q41176	P17	Q13107770	16.0	'building'@en	'country'@en	'archipelagic state'@en
Q41176	P17	Q123480	15.0	'building'@en	'country'@en	'landlocked country'@en
Q41176	P17	Q185145	15.0	'building'@en	'country'@en	'great power'@en
Q33506	P17	Q6256	14.0	'museum'@en	'country'@en	'country'@en
Q3947	P17	Q3624078	14.0	'house'@en	'country'@en	'sovereign state'@en
Q3947	P17	Q6256	14.0	'house'@en	'country'@en	'country'@en
Q41176	P17	Q465613	14.0	'building'@en	'country'@en	'people\'s republic'@en
Q41176	P17	Q6266	14.0	'building'@en	'country'@en	'nation'@en
Q3947	P17	Q1489259	13.0	'house'@en	'country'@en	'superpower'@en
Q3947	P17	Q1520223	13.0	'house'@en	'country'@en	'constitutional republic'@en
Q3947	P17	Q512187	13.0	'house'@en	'country'@en	'federal republic'@en
Q3947	P17	Q5255892	13.0	'house'@en	'country'@en	'democratic republic'@en
Q3947	P17	Q99541706	13.0	'house'@en	'country'@en	'historical unrecognized state'@en
Q41176	P17	Q15634554	13.0	'building'@en	'country'@en	'state with limited recognition'@en
Q41176	P17	Q118365	12.0	'building'@en	'country'@en	'dictatorship of the proletariat'@en
Q41176	P17	Q66724388	11.0	'building'@en	'country'@en	'autonomous country within the Kingdom of Denmark'@en
Q41176	P17	Q7275	11.0	'building'@en	'country'@en	'state'@en
Q33506	P17	Q3624078	10.0	'museum'@en	'country'@en	'sovereign state'@en
Q1497375	P17	Q179164	7.0	'architectural ensemble'@en	'country'@en	'unitary state'@en
Q1497375	P17	Q3624078	7.0	'architectural ensemble'@en	'country'@en	'sovereign state'@en
Q1497375	P17	Q6256	7.0	'architectural ensemble'@en	'country'@en	'country'@en
Q41176	P17	Q1323642	7.0	'building'@en	'country'@en	'transcontinental country'@en
Q41176	P17	Q15304003	7.0	'building'@en	'country'@en	'country of the Kingdom of the Netherlands'@en
Q41176	P17	Q48349	7.0	'building'@en	'country'@en	'empire'@en
Q1497375	P17	Q63791824	6.0	'architectural ensemble'@en	'country'@en	'country bordering the Baltic Sea'@en
Q33506	P17	Q1489259	6.0	'museum'@en	'country'@en	'superpower'@en
Q33506	P17	Q1520223	6.0	'museum'@en	'country'@en	'constitutional republic'@en
Q33506	P17	Q512187	6.0	'museum'@en	'country'@en	'federal republic'@en
Q33506	P17	Q5255892	6.0	'museum'@en	'country'@en	'democratic republic'@en
Q33506	P17	Q99541706	6.0	'museum'@en	'country'@en	'historical unrecognized state'@en
Q41176	P17	Q1335818	5.0	'building'@en	'country'@en	'supranational union'@en
Q41176	P17	Q3024240	5.0	'building'@en	'country'@en	'historical country'@en
Q811979	P17	Q3624078	5.0	'architectural structure'@en	'country'@en	'sovereign state'@en
Q811979	P17	Q6256	5.0	'architectural structure'@en	'country'@en	'country'@en
Q11303	P17	Q3624078	4.0	'skyscraper'@en	'country'@en	'sovereign state'@en
Q11303	P17	Q6256	4.0	'skyscraper'@en	'country'@en	'country'@en
Q27686	P17	Q3624078	4.0	'hotel'@en	'country'@en	'sovereign state'@en
Q27686	P17	Q6256	4.0	'hotel'@en	'country'@en	'country'@en
Q358	P17	Q202686	4.0	'heritage site'@en	'country'@en	'Commonwealth realm'@en
Q358	P17	Q223832	4.0	'heritage site'@en	'country'@en	'dominion of the British Empire'@en
Q358	P17	Q3624078	4.0	'heritage site'@en	'country'@en	'sovereign state'@en
Q358	P17	Q43702	4.0	'heritage site'@en	'country'@en	'federation'@en
Q358	P17	Q6256	4.0	'heritage site'@en	'country'@en	'country'@en
Q811979	P17	Q179164	4.0	'architectural structure'@en	'country'@en	'unitary state'@en
Q16560	P17	Q3624078	3.0	'palace'@en	'country'@en	'sovereign state'@en
Q16560	P17	Q619610	3.0	'palace'@en	'country'@en	'social state'@en
Q16560	P17	Q6256	3.0	'palace'@en	'country'@en	'country'@en
Q210272	P17	Q3624078	3.0	'cultural heritage'@en	'country'@en	'sovereign state'@en
Q210272	P17	Q6256	3.0	'cultural heritage'@en	'country'@en	'country'@en
Q27686	P17	Q202686	3.0	'hotel'@en	'country'@en	'Commonwealth realm'@en
Q33506	P17	Q20181813	3.0	'museum'@en	'country'@en	'colonial power'@en
Q41176	P17	Q208500	3.0	'building'@en	'country'@en	'principality'@en
