domain	property	range	count	domain;label	property;label	range;label
Q482994	P136	Q11862829	7	'album'@en	'genre'@en	'academic discipline'@en
Q482994	P136	Q1194240	7	'album'@en	'genre'@en	'science fiction genre'@en
Q482994	P136	Q264965	7	'album'@en	'genre'@en	'subculture'@en
Q482994	P136	Q6630149	7	'album'@en	'genre'@en	'narrative form'@en
Q5151485	P136	Q108465955	7	'comedy album'@en	'genre'@en	'fiction genre'@en
Q59557805	P136	Q188451	7	'unreleased album'@en	'genre'@en	'music genre'@en
Q430525	P136	Q188451	6	'concert film'@en	'genre'@en	'music genre'@en
Q482994	P136	Q109598321	6	'album'@en	'genre'@en	'literary style'@en
Q482994	P136	Q2085381	6	'album'@en	'genre'@en	'publisher'@en
Q482994	P136	Q4671286	6	'album'@en	'genre'@en	'academic major'@en
Q215380	P136	Q188451	5	'musical group'@en	'genre'@en	'music genre'@en
Q482994	P136	Q108823158	5	'album'@en	'genre'@en	'music tradition of Jewish ethnic groups'@en
Q482994	P136	Q21652002	5	'album'@en	'genre'@en	'religious syncretism'@en
Q482994	P136	Q32880	5	'album'@en	'genre'@en	'architectural style'@en
Q482994	P136	Q477544	5	'album'@en	'genre'@en	'new religious movement'@en
Q482994	P136	Q59825918	5	'album'@en	'genre'@en	'film theme'@en
Q482994	P136	Q7578130	5	'album'@en	'genre'@en	'Spiritual philosophy'@en
Q5151485	P136	Q223393	5	'comedy album'@en	'genre'@en	'literary genre'@en
Q105543609	P136	Q188451	4	'musical work/composition'@en	'genre'@en	'music genre'@en
Q134556	P136	Q589183	4	'single'@en	'genre'@en	'radio format'@en
Q4274081	P136	Q188451	4	'magnitoalbom'@en	'genre'@en	'music genre'@en
Q482994	P136	Q108676140	4	'album'@en	'genre'@en	'audio content genre'@en
Q482994	P136	Q12737077	4	'album'@en	'genre'@en	'occupation'@en
Q482994	P136	Q20076756	4	'album'@en	'genre'@en	'speculative fiction genre'@en
Q482994	P136	Q4167836	4	'album'@en	'genre'@en	'Wikimedia category'@en
Q482994	P136	Q4453888	4	'album'@en	'genre'@en	'poetic musical form'@en
Q482994	P136	Q6881511	4	'album'@en	'genre'@en	'enterprise'@en
Q482994	P136	Q82794	4	'album'@en	'genre'@en	'geographic region'@en
Q482994	P136	Q891723	4	'album'@en	'genre'@en	'public company'@en
Q482994	P136	Q98645843	4	'album'@en	'genre'@en	'Wikimedia music-related list'@en
Q1261214	P136	Q201658	3	'television special'@en	'genre'@en	'film genre'@en
Q15116915	P136	Q201658	3	'show'@en	'genre'@en	'film genre'@en
Q2031291	P136	Q188451	3	'release'@en	'genre'@en	'music genre'@en
Q2619673	P136	Q188451	3	'DJ mix'@en	'genre'@en	'music genre'@en
Q430525	P136	Q589183	3	'concert film'@en	'genre'@en	'radio format'@en
Q482994	P136	Q107124887	3	'album'@en	'genre'@en	'digital media format'@en
Q482994	P136	Q108586636	3	'album'@en	'genre'@en	'form of event'@en
Q482994	P136	Q1406161	3	'album'@en	'genre'@en	'artistic theme'@en
Q482994	P136	Q18602566	3	'album'@en	'genre'@en	'book format'@en
Q482994	P136	Q23847174	3	'album'@en	'genre'@en	'religious concept'@en
Q482994	P136	Q34770	3	'album'@en	'genre'@en	'language'@en
Q482994	P136	Q41710	3	'album'@en	'genre'@en	'ethnic group'@en
Q105420	P136	Q188451	2	'anthology'@en	'genre'@en	'music genre'@en
Q11424	P136	Q589183	2	'film'@en	'genre'@en	'radio format'@en
Q1173065	P136	Q188451	2	'album'@en	'genre'@en	'music genre'@en
Q1173065	P136	Q589183	2	'album'@en	'genre'@en	'radio format'@en
Q1295240	P136	Q188451	2	'miscellany'@en	'genre'@en	'music genre'@en
Q1295240	P136	Q589183	2	'miscellany'@en	'genre'@en	'radio format'@en
Q182832	P136	Q188451	2	'concert'@en	'genre'@en	'music genre'@en
Q2073093	P136	Q188451	2	'mini-LP'@en	'genre'@en	'music genre'@en
Q208569	P136	Q188451	2	'studio album'@en	'genre'@en	'music genre'@en
Q220935	P136	Q188451	2	'demo'@en	'genre'@en	'music genre'@en
Q30592710	P136	Q188451	2	'interview disc'@en	'genre'@en	'music genre'@en
Q482994	P136	Q1194970	2	'album'@en	'genre'@en	'dot-com company'@en
Q482994	P136	Q1288568	2	'album'@en	'genre'@en	'modern language'@en
Q482994	P136	Q1292119	2	'album'@en	'genre'@en	'style'@en
Q482994	P136	Q13136	2	'album'@en	'genre'@en	'reference work'@en
Q482994	P136	Q1320047	2	'album'@en	'genre'@en	'book publisher'@en
Q482994	P136	Q15961983	2	'album'@en	'genre'@en	'radio genre'@en
Q482994	P136	Q15961987	2	'album'@en	'genre'@en	'television genre'@en
Q482994	P136	Q179461	2	'album'@en	'genre'@en	'religious text'@en
Q482994	P136	Q18127	2	'album'@en	'genre'@en	'record label'@en
Q482994	P136	Q2572794	2	'album'@en	'genre'@en	'forme fixe'@en
Q482994	P136	Q4178140	2	'album'@en	'genre'@en	'anime and manga genre'@en
Q482994	P136	Q49773	2	'album'@en	'genre'@en	'social movement'@en
Q482994	P136	Q504514	2	'album'@en	'genre'@en	'accompaniment'@en
Q482994	P136	Q5484828	2	'album'@en	'genre'@en	'cyberpunk derivative form'@en
Q5151485	P136	Q5151404	2	'comedy album'@en	'genre'@en	'comedic genre'@en
Q7366	P136	Q188451	2	'song'@en	'genre'@en	'music genre'@en
Q10590726	P136	Q201658	1	'video album'@en	'genre'@en	'film genre'@en
Q107391427	P136	Q188451	1	'remake album'@en	'genre'@en	'music genre'@en
Q11424	P136	Q59825918	1	'film'@en	'genre'@en	'film theme'@en
Q131765	P136	Q188451	1	'multimedia'@en	'genre'@en	'music genre'@en
Q134556	P136	Q483394	1	'single'@en	'genre'@en	'genre'@en
Q134556	P136	Q75054287	1	'single'@en	'genre'@en	'music by country or region'@en
Q134556	P136	Q862597	1	'single'@en	'genre'@en	'musical form'@en
Q149757	P136	Q188451	1	'audio cassette'@en	'genre'@en	'music genre'@en
Q1573906	P136	Q188451	1	'concert tour'@en	'genre'@en	'music genre'@en
Q169930	P136	Q201658	1	'extended play'@en	'genre'@en	'film genre'@en
Q17518461	P136	Q188451	1	'posthumous work'@en	'genre'@en	'music genre'@en
Q1800833	P136	Q188451	1	'rockumentary'@en	'genre'@en	'music genre'@en
Q1800833	P136	Q589183	1	'rockumentary'@en	'genre'@en	'radio format'@en
Q1850936	P136	Q188451	1	'benefit concert'@en	'genre'@en	'music genre'@en
Q1997853	P136	Q589183	1	'hit'@en	'genre'@en	'radio format'@en
Q1997853	P136	Q862597	1	'hit'@en	'genre'@en	'musical form'@en
Q208569	P136	Q589183	1	'studio album'@en	'genre'@en	'radio format'@en
Q215380	P136	Q75054287	1	'musical group'@en	'genre'@en	'music by country or region'@en
Q21997607	P136	Q188451	1	'number one album'@en	'genre'@en	'music genre'@en
Q24862	P136	Q201658	1	'short film'@en	'genre'@en	'film genre'@en
Q2565300	P136	Q188451	1	'number-one album in the US'@en	'genre'@en	'music genre'@en
Q2565300	P136	Q589183	1	'number-one album in the US'@en	'genre'@en	'radio format'@en
Q2619673	P136	Q28820001	1	'DJ mix'@en	'genre'@en	'music scene'@en
Q2707384	P136	Q188451	1	'side project'@en	'genre'@en	'music genre'@en
Q2712714	P136	Q108586636	1	'triple album'@en	'genre'@en	'form of event'@en
Q2712714	P136	Q188451	1	'triple album'@en	'genre'@en	'music genre'@en
Q273057	P136	Q188451	1	'discography'@en	'genre'@en	'music genre'@en
Q2831984	P136	Q107565306	1	'comic book album'@en	'genre'@en	'music by language'@en
Q2831984	P136	Q188451	1	'comic book album'@en	'genre'@en	'music genre'@en
Q3331189	P136	Q188451	1	'version, edition, or translation'@en	'genre'@en	'music genre'@en
Q34508	P136	Q188451	1	'video recording'@en	'genre'@en	'music genre'@en
Q394970	P136	Q589183	1	'box set'@en	'genre'@en	'radio format'@en
Q430525	P136	Q201658	1	'concert film'@en	'genre'@en	'film genre'@en
Q47461344	P136	Q108465955	1	'written work'@en	'genre'@en	'fiction genre'@en
Q47461344	P136	Q188451	1	'written work'@en	'genre'@en	'music genre'@en
Q482994	P136	Q1021645	1	'album'@en	'genre'@en	'office building'@en
Q482994	P136	Q106043376	1	'album'@en	'genre'@en	'music release type'@en
Q482994	P136	Q108317211	1	'album'@en	'genre'@en	'novel genre'@en
Q482994	P136	Q108329096	1	'album'@en	'genre'@en	'art genre by arts form'@en
Q482994	P136	Q108368282	1	'album'@en	'genre'@en	'literary genre by form'@en
Q482994	P136	Q1126006	1	'album'@en	'genre'@en	'public broadcaster'@en
Q482994	P136	Q12119802	1	'album'@en	'genre'@en	'lyric poetry genre'@en
Q482994	P136	Q12343431	1	'album'@en	'genre'@en	'television series genre'@en
Q482994	P136	Q1331793	1	'album'@en	'genre'@en	'media company'@en
Q482994	P136	Q13584036	1	'album'@en	'genre'@en	'youth subculture in France'@en
Q482994	P136	Q14350	1	'album'@en	'genre'@en	'radio station'@en
Q482994	P136	Q152559	1	'album'@en	'genre'@en	'macrolanguage'@en
Q482994	P136	Q166142	1	'album'@en	'genre'@en	'application'@en
Q482994	P136	Q167037	1	'album'@en	'genre'@en	'corporation'@en
Q482994	P136	Q170406	1	'album'@en	'genre'@en	'rhythm'@en
Q482994	P136	Q1797194	1	'album'@en	'genre'@en	'arts district'@en
Q482994	P136	Q18388277	1	'album'@en	'genre'@en	'technology company'@en
Q482994	P136	Q19116554	1	'album'@en	'genre'@en	'youth subculture'@en
Q482994	P136	Q19307174	1	'album'@en	'genre'@en	'digital distribution platform'@en
Q482994	P136	Q2095	1	'album'@en	'genre'@en	'food'@en
Q482994	P136	Q210337	1	'album'@en	'genre'@en	'media player software'@en
Q482994	P136	Q240795	1	'album'@en	'genre'@en	'tag editor'@en
Q482994	P136	Q2418896	1	'album'@en	'genre'@en	'part of the world'@en
Q482994	P136	Q24579448	1	'album'@en	'genre'@en	'podcast directory'@en
Q482994	P136	Q24657198	1	'album'@en	'genre'@en	'podcatcher'@en
Q482994	P136	Q2465832	1	'album'@en	'genre'@en	'branch of science'@en
Q482994	P136	Q28640	1	'album'@en	'genre'@en	'profession'@en
Q482994	P136	Q2927074	1	'album'@en	'genre'@en	'Internet meme'@en
Q482994	P136	Q33384	1	'album'@en	'genre'@en	'dialect'@en
Q482994	P136	Q4167410	1	'album'@en	'genre'@en	'Wikimedia disambiguation page'@en
Q482994	P136	Q431289	1	'album'@en	'genre'@en	'brand'@en
Q482994	P136	Q43229	1	'album'@en	'genre'@en	'organization'@en
Q482994	P136	Q45971958	1	'album'@en	'genre'@en	'performing arts genre'@en
Q482994	P136	Q5009242	1	'album'@en	'genre'@en	'cable channel'@en
Q482994	P136	Q50825543	1	'album'@en	'genre'@en	'guitar technique'@en
Q482994	P136	Q5107	1	'album'@en	'genre'@en	'continent'@en
Q482994	P136	Q5158735	1	'album'@en	'genre'@en	'concoction'@en
Q482994	P136	Q561068	1	'album'@en	'genre'@en	'specialty channel'@en
Q482994	P136	Q5932254	1	'album'@en	'genre'@en	'demographic profile'@en
Q482994	P136	Q621993	1	'album'@en	'genre'@en	'literary class'@en
Q482994	P136	Q659563	1	'album'@en	'genre'@en	'video game genre'@en
Q482994	P136	Q67515288	1	'album'@en	'genre'@en	'cinema by country or region'@en
Q482994	P136	Q7094076	1	'album'@en	'genre'@en	'online database'@en
Q482994	P136	Q778575	1	'album'@en	'genre'@en	'conglomerate'@en
Q482994	P136	Q81947509	1	'album'@en	'genre'@en	'album type'@en
Q482994	P136	Q937228	1	'album'@en	'genre'@en	'property'@en
Q482994	P136	Q97430452	1	'album'@en	'genre'@en	'performing arts industry'@en
Q506240	P136	Q201658	1	'television film'@en	'genre'@en	'film genre'@en
Q5151485	P136	Q108040195	1	'comedy album'@en	'genre'@en	'music release attribute'@en
Q5151485	P136	Q188451	1	'comedy album'@en	'genre'@en	'music genre'@en
Q5151485	P136	Q483394	1	'comedy album'@en	'genre'@en	'genre'@en
Q5151485	P136	Q7777573	1	'comedy album'@en	'genre'@en	'theatrical genre'@en
Q5398426	P136	Q15961987	1	'television series'@en	'genre'@en	'television genre'@en
Q558325	P136	Q188451	1	'bootleg recording'@en	'genre'@en	'music genre'@en
Q559618	P136	Q188451	1	'fictional universe'@en	'genre'@en	'music genre'@en
Q559618	P136	Q589183	1	'fictional universe'@en	'genre'@en	'radio format'@en
Q57976524	P136	Q188451	1	'debut solo album'@en	'genre'@en	'music genre'@en
Q581714	P136	Q12343431	1	'animated series'@en	'genre'@en	'television series genre'@en
Q59557805	P136	Q28820001	1	'unreleased album'@en	'genre'@en	'music scene'@en
Q59557805	P136	Q589183	1	'unreleased album'@en	'genre'@en	'radio format'@en
Q7725634	P136	Q188451	1	'literary work'@en	'genre'@en	'music genre'@en
Q98645843	P136	Q188451	1	'Wikimedia music-related list'@en	'genre'@en	'music genre'@en
Q482994	P1365	Q482994	1	'album'@en	'replaces'@en	'album'@en
Q482994	P1365	Q59557805	1	'album'@en	'replaces'@en	'unreleased album'@en
Q482994	P138	Q5	21	'album'@en	'named after'@en	'human'@en
Q482994	P138	Q105543609	11	'album'@en	'named after'@en	'musical work/composition'@en
Q482994	P138	Q134556	5	'album'@en	'named after'@en	'single'@en
Q482994	P138	Q482994	4	'album'@en	'named after'@en	'album'@en
Q482994	P138	Q11424	2	'album'@en	'named after'@en	'film'@en
Q482994	P138	Q15632617	2	'album'@en	'named after'@en	'fictional human'@en
Q482994	P138	Q167270	2	'album'@en	'named after'@en	'trademark'@en
Q482994	P138	Q188451	2	'album'@en	'named after'@en	'music genre'@en
Q482994	P138	Q21092339	2	'album'@en	'named after'@en	'mathematical symbol'@en
Q482994	P138	Q215380	2	'album'@en	'named after'@en	'musical group'@en
Q482994	P138	Q35657	2	'album'@en	'named after'@en	'U.S. state'@en
Q482994	P138	Q79007	2	'album'@en	'named after'@en	'street'@en
Q482994	P138	Q101487	1	'album'@en	'named after'@en	'ester'@en
Q482994	P138	Q105890973	1	'album'@en	'named after'@en	'supernatural realm'@en
Q482994	P138	Q10648343	1	'album'@en	'named after'@en	'duo'@en
Q482994	P138	Q11173	1	'album'@en	'named after'@en	'chemical compound'@en
Q482994	P138	Q11332699	1	'album'@en	'named after'@en	'Phenomeno'@en
Q482994	P138	Q12140	1	'album'@en	'named after'@en	'medication'@en
Q482994	P138	Q123705	1	'album'@en	'named after'@en	'neighborhood'@en
Q482994	P138	Q13691	1	'album'@en	'named after'@en	'artificial island'@en
Q482994	P138	Q148057	1	'album'@en	'named after'@en	'national hero'@en
Q482994	P138	Q151885	1	'album'@en	'named after'@en	'concept'@en
Q482994	P138	Q15253354	1	'album'@en	'named after'@en	'art magazine'@en
Q482994	P138	Q15416	1	'album'@en	'named after'@en	'television program'@en
Q482994	P138	Q1555508	1	'album'@en	'named after'@en	'radio program'@en
Q482994	P138	Q1573906	1	'album'@en	'named after'@en	'concert tour'@en
Q482994	P138	Q159535	1	'album'@en	'named after'@en	'conspiracy theory'@en
Q482994	P138	Q15978299	1	'album'@en	'named after'@en	'municipality with town privileges in the Czech Republic'@en
Q482994	P138	Q159979	1	'album'@en	'named after'@en	'twin'@en
Q482994	P138	Q16560	1	'album'@en	'named after'@en	'palace'@en
Q482994	P138	Q184511	1	'album'@en	'named after'@en	'idiom'@en
Q482994	P138	Q18674739	1	'album'@en	'named after'@en	'event venue'@en
Q482994	P138	Q187931	1	'album'@en	'named after'@en	'phrase'@en
Q482994	P138	Q188443	1	'album'@en	'named after'@en	'micronation'@en
Q482994	P138	Q189349	1	'album'@en	'named after'@en	'urban legend'@en
Q482994	P138	Q2016031	1	'album'@en	'named after'@en	'offshore construction'@en
Q482994	P138	Q2065736	1	'album'@en	'named after'@en	'cultural property'@en
Q482994	P138	Q2074737	1	'album'@en	'named after'@en	'municipality of Spain'@en
Q482994	P138	Q210999	1	'album'@en	'named after'@en	'psychiatric hospital'@en
Q482994	P138	Q21745157	1	'album'@en	'named after'@en	'destroyed artwork'@en
Q482994	P138	Q22808404	1	'album'@en	'named after'@en	'station located on surface'@en
Q482994	P138	Q229390	1	'album'@en	'named after'@en	'3D film'@en
Q482994	P138	Q235670	1	'album'@en	'named after'@en	'common year starting and ending on Sunday'@en
Q482994	P138	Q23847174	1	'album'@en	'named after'@en	'religious concept'@en
Q482994	P138	Q23958852	1	'album'@en	'named after'@en	'variable-order class'@en
Q482994	P138	Q25110269	1	'album'@en	'named after'@en	'live-action/animated film'@en
Q482994	P138	Q26883973	1	'album'@en	'named after'@en	'lost sculpture'@en
Q482994	P138	Q2775969	1	'album'@en	'named after'@en	'fictional planet'@en
Q482994	P138	Q2832080	1	'album'@en	'named after'@en	'tropane alkaloids'@en
Q482994	P138	Q29654788	1	'album'@en	'named after'@en	'Unicode character'@en
Q482994	P138	Q29982117	1	'album'@en	'named after'@en	'musical instrument model'@en
Q482994	P138	Q30106090	1	'album'@en	'named after'@en	'fictional drinking establishment'@en
Q482994	P138	Q3186692	1	'album'@en	'named after'@en	'calendar year'@en
Q482994	P138	Q32880	1	'album'@en	'named after'@en	'architectural style'@en
Q482994	P138	Q3305213	1	'album'@en	'named after'@en	'painting'@en
Q482994	P138	Q34442	1	'album'@en	'named after'@en	'road'@en
Q482994	P138	Q41298	1	'album'@en	'named after'@en	'magazine'@en
Q482994	P138	Q4421	1	'album'@en	'named after'@en	'forest'@en
Q482994	P138	Q44613	1	'album'@en	'named after'@en	'monastery'@en
Q482994	P138	Q4502119	1	'album'@en	'named after'@en	'art group'@en
Q482994	P138	Q5153359	1	'album'@en	'named after'@en	'municipality of the Czech Republic'@en
Q482994	P138	Q5446565	1	'album'@en	'named after'@en	'fictional company'@en
Q482994	P138	Q55427776	1	'album'@en	'named after'@en	'female reproductive toxicant'@en
Q482994	P138	Q55488	1	'album'@en	'named after'@en	'railway station'@en
Q482994	P138	Q58483083	1	'album'@en	'named after'@en	'dramatico-musical work'@en
Q482994	P138	Q621184	1	'album'@en	'named after'@en	'problem'@en
Q482994	P138	Q63493660	1	'album'@en	'named after'@en	'music club'@en
Q482994	P138	Q641066	1	'album'@en	'named after'@en	'girl group'@en
Q482994	P138	Q7278	1	'album'@en	'named after'@en	'political party'@en
Q482994	P138	Q72801119	1	'album'@en	'named after'@en	'tertiary amine'@en
Q482994	P138	Q72941151	1	'album'@en	'named after'@en	'developmental toxicant'@en
Q482994	P138	Q7302866	1	'album'@en	'named after'@en	'audio track'@en
Q482994	P138	Q7366	1	'album'@en	'named after'@en	'song'@en
Q482994	P138	Q7725634	1	'album'@en	'named after'@en	'literary work'@en
Q482994	P138	Q7819319	1	'album'@en	'named after'@en	'Czech municipality with expanded powers'@en
Q482994	P138	Q7841907	1	'album'@en	'named after'@en	'municipality with authorized municipal office'@en
Q482994	P138	Q8016240	1	'album'@en	'named after'@en	'trial'@en
Q482994	P138	Q82794	1	'album'@en	'named after'@en	'geographic region'@en
Q482994	P138	Q850692	1	'album'@en	'named after'@en	'controlled substance'@en
Q482994	P138	Q87167	1	'album'@en	'named after'@en	'manuscript'@en
Q482994	P138	Q8719053	1	'album'@en	'named after'@en	'music venue'@en
Q482994	P138	Q87410915	1	'album'@en	'named after'@en	'administrative quarter of Marseille'@en
Q482994	P138	Q95074	1	'album'@en	'named after'@en	'fictional character'@en
Q482994	P138	Q968159	1	'album'@en	'named after'@en	'art movement'@en
Q482994	P138	Q97466613	1	'album'@en	'named after'@en	'carnival character'@en
Q482994	P1389	Q241365	1	'album'@en	'product certification'@en	'music recording sales certification'@en
Q482994	P1411	Q38033430	190	'album'@en	'nominated for'@en	'class of award'@en
Q482994	P1411	Q41254	61	'album'@en	'nominated for'@en	'Grammy Award'@en
Q482994	P1411	Q207599	10	'album'@en	'nominated for'@en	'MTV Europe Music Awards'@en
Q482994	P1411	Q1153257	6	'album'@en	'nominated for'@en	'NAACP Image Awards'@en
Q482994	P1411	Q207601	4	'album'@en	'nominated for'@en	'American Music Awards'@en
Q482994	P1411	Q507057	4	'album'@en	'nominated for'@en	'Juno Awards'@en
Q482994	P1411	Q107547950	3	'album'@en	'nominated for'@en	'music award category'@en
Q482994	P1411	Q483271	3	'album'@en	'nominated for'@en	'Mnet Asian Music Awards'@en
Q482994	P1411	Q921469	3	'album'@en	'nominated for'@en	'Latin Grammy Awards'@en
Q482994	P1411	Q1364556	2	'album'@en	'nominated for'@en	'music award'@en
Q482994	P1411	Q4745579	2	'album'@en	'nominated for'@en	'Americana Music Honors & Awards'@en
Q482994	P1411	Q959013	2	'album'@en	'nominated for'@en	'Soul Train Music Awards'@en
Q169930	P1411	Q38033430	1	'extended play'@en	'nominated for'@en	'class of award'@en
Q182832	P1411	Q38033430	1	'concert'@en	'nominated for'@en	'class of award'@en
Q2712714	P1411	Q38033430	1	'triple album'@en	'nominated for'@en	'class of award'@en
Q2712714	P1411	Q41254	1	'triple album'@en	'nominated for'@en	'Grammy Award'@en
Q482994	P1411	Q1011547	1	'album'@en	'nominated for'@en	'Golden Globe Award'@en
Q482994	P1411	Q107655869	1	'album'@en	'nominated for'@en	'group of awards'@en
Q482994	P1411	Q19020	1	'album'@en	'nominated for'@en	'Academy Awards'@en
Q482994	P1411	Q40237	1	'album'@en	'nominated for'@en	'Golden Raspberry Awards'@en
Q482994	P1411	Q96474685	1	'album'@en	'nominated for'@en	'award for best original music'@en
Q482994	P1424	Q11266439	18	'album'@en	'topic\'s main template'@en	'Wikimedia template'@en
Q482994	P1431	Q5	13	'album'@en	'executive producer'@en	'human'@en
Q10590726	P1431	Q5	1	'video album'@en	'executive producer'@en	'human'@en
