domain	property	range	count	domain;label	property;label	range;label
Q134556	P136	Q105756498	36	'single'@en	'genre'@en	'type of musical ensemble/group'@en
Q7366	P136	Q28820001	34	'song'@en	'genre'@en	'music scene'@en
Q482994	P136	Q188451	28	'album'@en	'genre'@en	'music genre'@en
Q7302866	P136	Q188451	25	'audio track'@en	'genre'@en	'music genre'@en
Q134556	P136	Q59913930	24	'single'@en	'genre'@en	'recording industry term'@en
Q7366	P136	Q107356781	24	'song'@en	'genre'@en	'song type'@en
Q134556	P136	Q223393	23	'single'@en	'genre'@en	'literary genre'@en
Q169930	P136	Q188451	22	'extended play'@en	'genre'@en	'music genre'@en
Q134556	P136	Q107487333	18	'single'@en	'genre'@en	'type of musical work/composition'@en
Q134556	P136	Q12020884	17	'single'@en	'genre'@en	'music movement'@en
Q134556	P136	Q4453888	17	'single'@en	'genre'@en	'poetic musical form'@en
Q134556	P136	Q75054287	17	'single'@en	'genre'@en	'music by country or region'@en
Q134556	P136	Q106537557	14	'single'@en	'genre'@en	'music by ethnic group'@en
Q134556	P136	Q107565306	14	'single'@en	'genre'@en	'music by language'@en
Q7366	P136	Q11921029	14	'song'@en	'genre'@en	'musical style'@en
Q134556	P136	Q60733114	11	'single'@en	'genre'@en	'music tradition'@en
Q134556	P136	Q7777573	9	'single'@en	'genre'@en	'theatrical genre'@en
Q7366	P136	Q107565306	9	'song'@en	'genre'@en	'music by language'@en
Q134556	P136	Q110013851	8	'single'@en	'genre'@en	'type of theatrical work'@en
Q7366	P136	Q107357104	7	'song'@en	'genre'@en	'type of dance'@en
Q1193470	P136	Q188451	6	'theme music'@en	'genre'@en	'music genre'@en
Q134556	P136	Q56296601	6	'single'@en	'genre'@en	'underground movement'@en
Q134556	P136	Q20202269	5	'single'@en	'genre'@en	'musical term'@en
Q134556	P136	Q483394	5	'single'@en	'genre'@en	'genre'@en
Q207628	P136	Q188451	5	'musical composition'@en	'genre'@en	'music genre'@en
Q7366	P136	Q107487333	5	'song'@en	'genre'@en	'type of musical work/composition'@en
Q7366	P136	Q223393	5	'song'@en	'genre'@en	'literary genre'@en
Q7366	P136	Q4453888	5	'song'@en	'genre'@en	'poetic musical form'@en
Q482994	P136	Q589183	4	'album'@en	'genre'@en	'radio format'@en
Q7366	P136	Q105756498	4	'song'@en	'genre'@en	'type of musical ensemble/group'@en
Q7366	P136	Q59913930	4	'song'@en	'genre'@en	'recording industry term'@en
Q105543609	P136	Q589183	3	'musical work/composition'@en	'genre'@en	'radio format'@en
Q134556	P136	Q201658	3	'single'@en	'genre'@en	'film genre'@en
Q134556	P136	Q4167410	3	'single'@en	'genre'@en	'Wikimedia disambiguation page'@en
Q59847891	P136	Q188451	3	'digital promotional single'@en	'genre'@en	'music genre'@en
Q1030329	P136	Q188451	2	'viral video'@en	'genre'@en	'music genre'@en
Q134556	P136	Q108465955	2	'single'@en	'genre'@en	'fiction genre'@en
Q134556	P136	Q11862829	2	'single'@en	'genre'@en	'academic discipline'@en
Q134556	P136	Q1792379	2	'single'@en	'genre'@en	'art genre'@en
Q134556	P136	Q483247	2	'single'@en	'genre'@en	'phenomenon'@en
Q134556	P136	Q968159	2	'single'@en	'genre'@en	'art movement'@en
Q2188189	P136	Q188451	2	'musical work'@en	'genre'@en	'music genre'@en
Q55850593	P136	Q188451	2	'music track with vocals'@en	'genre'@en	'music genre'@en
Q56599584	P136	Q188451	2	'promotional single'@en	'genre'@en	'music genre'@en
Q63412991	P136	Q188451	2	'YouTube video'@en	'genre'@en	'music genre'@en
Q7302866	P136	Q589183	2	'audio track'@en	'genre'@en	'radio format'@en
Q7366	P136	Q106537557	2	'song'@en	'genre'@en	'music by ethnic group'@en
Q7366	P136	Q12020884	2	'song'@en	'genre'@en	'music movement'@en
Q7366	P136	Q483394	2	'song'@en	'genre'@en	'genre'@en
Q7366	P136	Q56296601	2	'song'@en	'genre'@en	'underground movement'@en
Q7725634	P136	Q188451	2	'literary work'@en	'genre'@en	'music genre'@en
Q1030329	P136	Q107356781	1	'viral video'@en	'genre'@en	'song type'@en
Q105543609	P136	Q107356781	1	'musical work/composition'@en	'genre'@en	'song type'@en
Q105543609	P136	Q107357104	1	'musical work/composition'@en	'genre'@en	'type of dance'@en
Q105543609	P136	Q862597	1	'musical work/composition'@en	'genre'@en	'musical form'@en
Q11424	P136	Q188451	1	'film'@en	'genre'@en	'music genre'@en
Q1151663	P136	Q188451	1	'novelty music'@en	'genre'@en	'music genre'@en
Q1193470	P136	Q589183	1	'theme music'@en	'genre'@en	'radio format'@en
Q133661	P136	Q188451	1	'lead single'@en	'genre'@en	'music genre'@en
Q133661	P136	Q589183	1	'lead single'@en	'genre'@en	'radio format'@en
Q134556	P136	Q101352	1	'single'@en	'genre'@en	'family name'@en
Q134556	P136	Q108040195	1	'single'@en	'genre'@en	'music release attribute'@en
Q134556	P136	Q108317211	1	'single'@en	'genre'@en	'novel genre'@en
Q134556	P136	Q108368282	1	'single'@en	'genre'@en	'literary genre by form'@en
Q134556	P136	Q11303	1	'single'@en	'genre'@en	'skyscraper'@en
Q134556	P136	Q1326471	1	'single'@en	'genre'@en	'chord progression'@en
Q134556	P136	Q133215	1	'single'@en	'genre'@en	'casino'@en
Q134556	P136	Q1406161	1	'single'@en	'genre'@en	'artistic theme'@en
Q134556	P136	Q1437361	1	'single'@en	'genre'@en	'form of art'@en
Q134556	P136	Q16521	1	'single'@en	'genre'@en	'taxon'@en
Q134556	P136	Q20643324	1	'single'@en	'genre'@en	'opera genre'@en
Q134556	P136	Q21652002	1	'single'@en	'genre'@en	'religious syncretism'@en
Q134556	P136	Q27686	1	'single'@en	'genre'@en	'hotel'@en
Q134556	P136	Q3516862	1	'single'@en	'genre'@en	'vocal technique'@en
Q134556	P136	Q4178140	1	'single'@en	'genre'@en	'anime and manga genre'@en
Q134556	P136	Q42907216	1	'single'@en	'genre'@en	'video game theme'@en
Q134556	P136	Q45971958	1	'single'@en	'genre'@en	'performing arts genre'@en
Q134556	P136	Q477544	1	'single'@en	'genre'@en	'new religious movement'@en
Q134556	P136	Q5	1	'single'@en	'genre'@en	'human'@en
Q134556	P136	Q6942574	1	'single'@en	'genre'@en	'music performance technique'@en
Q134556	P136	Q7578130	1	'single'@en	'genre'@en	'Spiritual philosophy'@en
Q134556	P136	Q759853	1	'single'@en	'genre'@en	'film format'@en
Q134556	P136	Q8719053	1	'single'@en	'genre'@en	'music venue'@en
Q13582719	P136	Q188451	1	'medley'@en	'genre'@en	'music genre'@en
Q13582719	P136	Q862597	1	'medley'@en	'genre'@en	'musical form'@en
Q1366112	P136	Q188451	1	'drama television series'@en	'genre'@en	'music genre'@en
Q1399352	P136	Q188451	1	'featuring'@en	'genre'@en	'music genre'@en
Q17009617	P136	Q188451	1	'cup game'@en	'genre'@en	'music genre'@en
Q170539	P136	Q188451	1	'parody'@en	'genre'@en	'music genre'@en
Q182659	P136	Q188451	1	'ballad'@en	'genre'@en	'music genre'@en
Q193977	P136	Q188451	1	'music video'@en	'genre'@en	'music genre'@en
Q207628	P136	Q107356781	1	'musical composition'@en	'genre'@en	'song type'@en
Q24255514	P136	Q188451	1	'Kesäkumi theme songs'@en	'genre'@en	'music genre'@en
Q2470219	P136	Q188451	1	'Christmas hit single'@en	'genre'@en	'music genre'@en
Q482994	P136	Q483394	1	'album'@en	'genre'@en	'genre'@en
Q482994	P136	Q75054287	1	'album'@en	'genre'@en	'music by country or region'@en
Q482994	P136	Q862597	1	'album'@en	'genre'@en	'musical form'@en
Q5151790	P136	Q188451	1	'comedy song'@en	'genre'@en	'music genre'@en
Q5151790	P136	Q7777573	1	'comedy song'@en	'genre'@en	'theatrical genre'@en
Q571	P136	Q188451	1	'book'@en	'genre'@en	'music genre'@en
Q58232557	P136	Q188451	1	'split single'@en	'genre'@en	'music genre'@en
Q63412991	P136	Q107356781	1	'YouTube video'@en	'genre'@en	'song type'@en
Q65598478	P136	Q188451	1	'collaborative single'@en	'genre'@en	'music genre'@en
Q719645	P136	Q188451	1	'CD single'@en	'genre'@en	'music genre'@en
Q7302866	P136	Q107356781	1	'audio track'@en	'genre'@en	'song type'@en
Q7366	P136	Q101352	1	'song'@en	'genre'@en	'family name'@en
Q7366	P136	Q108040195	1	'song'@en	'genre'@en	'music release attribute'@en
Q7366	P136	Q110013851	1	'song'@en	'genre'@en	'type of theatrical work'@en
Q7366	P136	Q11862829	1	'song'@en	'genre'@en	'academic discipline'@en
Q7366	P136	Q1792379	1	'song'@en	'genre'@en	'art genre'@en
Q7366	P136	Q201658	1	'song'@en	'genre'@en	'film genre'@en
Q7366	P136	Q20202269	1	'song'@en	'genre'@en	'musical term'@en
Q7366	P136	Q60733114	1	'song'@en	'genre'@en	'music tradition'@en
Q7366	P136	Q7777573	1	'song'@en	'genre'@en	'theatrical genre'@en
Q748289	P136	Q188451	1	'tribute'@en	'genre'@en	'music genre'@en
Q7725634	P136	Q20202269	1	'literary work'@en	'genre'@en	'musical term'@en
Q7725634	P136	Q20643324	1	'literary work'@en	'genre'@en	'opera genre'@en
Q873000	P136	Q188451	1	'canzone'@en	'genre'@en	'music genre'@en
Q134556	P1366	Q105543609	1	'single'@en	'replaced by'@en	'musical work/composition'@en
Q134556	P1366	Q1193470	1	'single'@en	'replaced by'@en	'theme music'@en
Q7366	P1366	Q105543609	1	'song'@en	'replaced by'@en	'musical work/composition'@en
Q7366	P1366	Q1193470	1	'song'@en	'replaced by'@en	'theme music'@en
Q134556	P138	Q5	10	'single'@en	'named after'@en	'human'@en
Q7366	P138	Q5	5	'song'@en	'named after'@en	'human'@en
Q134556	P138	Q41825	4	'single'@en	'named after'@en	'day of the week'@en
Q134556	P138	Q15632617	3	'single'@en	'named after'@en	'fictional human'@en
Q7366	P138	Q41825	3	'song'@en	'named after'@en	'day of the week'@en
Q134556	P138	Q3658341	2	'single'@en	'named after'@en	'literary character'@en
Q7366	P138	Q15632617	2	'song'@en	'named after'@en	'fictional human'@en
Q134556	P138	Q105543609	1	'single'@en	'named after'@en	'musical work/composition'@en
Q134556	P138	Q107357104	1	'single'@en	'named after'@en	'type of dance'@en
Q134556	P138	Q111282474	1	'single'@en	'named after'@en	'doll or action figure model'@en
Q134556	P138	Q1226318	1	'single'@en	'named after'@en	'diner'@en
Q134556	P138	Q12737077	1	'single'@en	'named after'@en	'occupation'@en
Q134556	P138	Q15711870	1	'single'@en	'named after'@en	'animated character'@en
Q134556	P138	Q158218	1	'single'@en	'named after'@en	'truss bridge'@en
Q134556	P138	Q1667921	1	'single'@en	'named after'@en	'novel series'@en
Q134556	P138	Q18543139	1	'single'@en	'named after'@en	'central station'@en
Q134556	P138	Q2207288	1	'single'@en	'named after'@en	'craft'@en
Q134556	P138	Q235676	1	'single'@en	'named after'@en	'common year starting and ending on Wednesday'@en
Q134556	P138	Q27598544	1	'single'@en	'named after'@en	'anthropomorphic object'@en
Q134556	P138	Q28640	1	'single'@en	'named after'@en	'profession'@en
Q134556	P138	Q3186692	1	'single'@en	'named after'@en	'calendar year'@en
Q134556	P138	Q3199915	1	'single'@en	'named after'@en	'massacre'@en
Q134556	P138	Q37146376	1	'single'@en	'named after'@en	'fictional puppet'@en
Q134556	P138	Q537127	1	'single'@en	'named after'@en	'road bridge'@en
Q134556	P138	Q55485	1	'single'@en	'named after'@en	'dead-end station'@en
Q134556	P138	Q66808903	1	'single'@en	'named after'@en	'adventure film character'@en
Q134556	P138	Q747074	1	'single'@en	'named after'@en	'commune of Italy'@en
Q134556	P138	Q7725634	1	'single'@en	'named after'@en	'literary work'@en
Q16909656	P138	Q12737077	1	'Monty Python sketch'@en	'named after'@en	'occupation'@en
Q16909656	P138	Q2207288	1	'Monty Python sketch'@en	'named after'@en	'craft'@en
Q16909656	P138	Q28640	1	'Monty Python sketch'@en	'named after'@en	'profession'@en
Q7366	P138	Q107357104	1	'song'@en	'named after'@en	'type of dance'@en
Q7366	P138	Q111282474	1	'song'@en	'named after'@en	'doll or action figure model'@en
Q7366	P138	Q1226318	1	'song'@en	'named after'@en	'diner'@en
Q7366	P138	Q15711870	1	'song'@en	'named after'@en	'animated character'@en
Q7366	P138	Q1667921	1	'song'@en	'named after'@en	'novel series'@en
Q7366	P138	Q235676	1	'song'@en	'named after'@en	'common year starting and ending on Wednesday'@en
Q7366	P138	Q3186692	1	'song'@en	'named after'@en	'calendar year'@en
Q7366	P138	Q3658341	1	'song'@en	'named after'@en	'literary character'@en
Q7366	P138	Q66808903	1	'song'@en	'named after'@en	'adventure film character'@en
Q873000	P138	Q747074	1	'canzone'@en	'named after'@en	'commune of Italy'@en
Q134556	P1411	Q38033430	100	'single'@en	'nominated for'@en	'class of award'@en
Q134556	P1411	Q41254	35	'single'@en	'nominated for'@en	'Grammy Award'@en
Q7366	P1411	Q38033430	28	'song'@en	'nominated for'@en	'class of award'@en
Q134556	P1411	Q96474678	13	'single'@en	'nominated for'@en	'award for best original song'@en
Q134556	P1411	Q795848	11	'single'@en	'nominated for'@en	'BET Awards'@en
Q7366	P1411	Q41254	11	'song'@en	'nominated for'@en	'Grammy Award'@en
Q134556	P1411	Q107655869	9	'single'@en	'nominated for'@en	'group of awards'@en
Q134556	P1411	Q392565	7	'single'@en	'nominated for'@en	'Billboard Music Awards'@en
Q134556	P1411	Q40024	7	'single'@en	'nominated for'@en	'Satellite Awards'@en
Q134556	P1411	Q1153257	6	'single'@en	'nominated for'@en	'NAACP Image Awards'@en
Q134556	P1411	Q15416	6	'single'@en	'nominated for'@en	'television program'@en
Q134556	P1411	Q507057	6	'single'@en	'nominated for'@en	'Juno Awards'@en
Q134556	P1411	Q57305	6	'single'@en	'nominated for'@en	'trade fair'@en
Q134556	P1411	Q1011547	5	'single'@en	'nominated for'@en	'Golden Globe Award'@en
Q134556	P1411	Q19020	5	'single'@en	'nominated for'@en	'Academy Awards'@en
Q134556	P1411	Q56116950	5	'single'@en	'nominated for'@en	'film award category'@en
Q7366	P1411	Q392565	4	'song'@en	'nominated for'@en	'Billboard Music Awards'@en
Q7366	P1411	Q40024	4	'song'@en	'nominated for'@en	'Satellite Awards'@en
Q7366	P1411	Q795848	4	'song'@en	'nominated for'@en	'BET Awards'@en
Q7366	P1411	Q96474678	4	'song'@en	'nominated for'@en	'award for best original song'@en
Q134556	P1411	Q107547950	3	'single'@en	'nominated for'@en	'music award category'@en
Q134556	P1411	Q7585305	3	'single'@en	'nominated for'@en	'Critics\' Choice Movie Award'@en
Q7366	P1411	Q1153257	3	'song'@en	'nominated for'@en	'NAACP Image Awards'@en
Q7366	P1411	Q507057	3	'song'@en	'nominated for'@en	'Juno Awards'@en
Q134556	P1411	Q106592862	2	'single'@en	'nominated for'@en	'annual music awards ceremony'@en
Q134556	P1411	Q110145	2	'single'@en	'nominated for'@en	'MTV Movie & TV Awards'@en
Q134556	P1411	Q1364556	2	'single'@en	'nominated for'@en	'music award'@en
Q134556	P1411	Q8513	2	'single'@en	'nominated for'@en	'database'@en
Q7366	P1411	Q107655869	2	'song'@en	'nominated for'@en	'group of awards'@en
Q7366	P1411	Q19020	2	'song'@en	'nominated for'@en	'Academy Awards'@en
Q7366	P1411	Q7585305	2	'song'@en	'nominated for'@en	'Critics\' Choice Movie Award'@en
Q1193470	P1411	Q107655869	1	'theme music'@en	'nominated for'@en	'group of awards'@en
Q1193470	P1411	Q38033430	1	'theme music'@en	'nominated for'@en	'class of award'@en
Q1193470	P1411	Q40024	1	'theme music'@en	'nominated for'@en	'Satellite Awards'@en
Q1193470	P1411	Q96474678	1	'theme music'@en	'nominated for'@en	'award for best original song'@en
Q134556	P1411	Q959013	1	'single'@en	'nominated for'@en	'Soul Train Music Awards'@en
Q7366	P1411	Q1011547	1	'song'@en	'nominated for'@en	'Golden Globe Award'@en
Q7366	P1411	Q106592862	1	'song'@en	'nominated for'@en	'annual music awards ceremony'@en
Q7366	P1411	Q110145	1	'song'@en	'nominated for'@en	'MTV Movie & TV Awards'@en
Q7366	P1411	Q1364556	1	'song'@en	'nominated for'@en	'music award'@en
Q7366	P1411	Q15416	1	'song'@en	'nominated for'@en	'television program'@en
Q7366	P1411	Q56116950	1	'song'@en	'nominated for'@en	'film award category'@en
Q7366	P1411	Q57305	1	'song'@en	'nominated for'@en	'trade fair'@en
Q7366	P1411	Q8513	1	'song'@en	'nominated for'@en	'database'@en
Q7366	P1411	Q959013	1	'song'@en	'nominated for'@en	'Soul Train Music Awards'@en
Q134556	P1433	Q482994	24	'single'@en	'published in'@en	'album'@en
Q7302866	P1433	Q482994	9	'audio track'@en	'published in'@en	'album'@en
Q7366	P1433	Q482994	4	'song'@en	'published in'@en	'album'@en
Q134556	P1433	Q1516252	1	'single'@en	'published in'@en	'hymnal'@en
Q134556	P1433	Q235680	1	'single'@en	'published in'@en	'common year starting and ending on Friday'@en
Q134556	P1433	Q3186692	1	'single'@en	'published in'@en	'calendar year'@en
Q7366	P1433	Q1516252	1	'song'@en	'published in'@en	'hymnal'@en
Q134556	P1434	Q559618	1	'single'@en	'takes place in fictional universe'@en	'fictional universe'@en
Q7366	P1434	Q559618	1	'song'@en	'takes place in fictional universe'@en	'fictional universe'@en
Q134556	P144	Q105543609	6	'single'@en	'based on'@en	'musical work/composition'@en
Q134556	P144	Q134556	5	'single'@en	'based on'@en	'single'@en
Q7366	P144	Q105543609	3	'song'@en	'based on'@en	'musical work/composition'@en
Q134556	P144	Q7366	2	'single'@en	'based on'@en	'song'@en
Q134556	P144	Q1193470	1	'single'@en	'based on'@en	'theme music'@en
Q134556	P144	Q15079786	1	'single'@en	'based on'@en	'ballet'@en
Q134556	P144	Q24869	1	'single'@en	'based on'@en	'feature film'@en
Q134556	P144	Q4400837	1	'single'@en	'based on'@en	'Russian romance'@en
Q134556	P144	Q7725634	1	'single'@en	'based on'@en	'literary work'@en
Q134556	P144	Q856663	1	'single'@en	'based on'@en	'Bible story'@en
Q13582719	P144	Q105543609	1	'medley'@en	'based on'@en	'musical work/composition'@en
Q13582719	P144	Q134556	1	'medley'@en	'based on'@en	'single'@en
Q13582719	P144	Q7366	1	'medley'@en	'based on'@en	'song'@en
Q7366	P144	Q134556	1	'song'@en	'based on'@en	'single'@en
Q7366	P144	Q24869	1	'song'@en	'based on'@en	'feature film'@en
Q7366	P144	Q4400837	1	'song'@en	'based on'@en	'Russian romance'@en
Q134556	P1441	Q11424	1	'single'@en	'present in work'@en	'film'@en
Q7366	P1441	Q11424	1	'song'@en	'present in work'@en	'film'@en
Q134556	P1535	Q196600	1	'single'@en	'used by'@en	'media franchise'@en
Q134556	P155	Q134556	13500	'single'@en	'follows'@en	'single'@en
Q134556	P155	Q7366	1483	'single'@en	'follows'@en	'song'@en
Q134556	P155	Q105543609	1163	'single'@en	'follows'@en	'musical work/composition'@en
Q7366	P155	Q134556	1140	'song'@en	'follows'@en	'single'@en
Q7366	P155	Q7366	448	'song'@en	'follows'@en	'song'@en
Q134556	P155	Q482994	303	'single'@en	'follows'@en	'album'@en
Q7366	P155	Q105543609	160	'song'@en	'follows'@en	'musical work/composition'@en
Q134556	P155	Q169930	84	'single'@en	'follows'@en	'extended play'@en
Q134556	P155	Q7302866	30	'single'@en	'follows'@en	'audio track'@en
Q134556	P155	Q215380	27	'single'@en	'follows'@en	'musical group'@en
Q7366	P155	Q482994	21	'song'@en	'follows'@en	'album'@en
Q105543609	P155	Q134556	18	'musical work/composition'@en	'follows'@en	'single'@en
Q7302866	P155	Q134556	18	'audio track'@en	'follows'@en	'single'@en
Q134556	P155	Q4167410	16	'single'@en	'follows'@en	'Wikimedia disambiguation page'@en
Q134556	P155	Q5	12	'single'@en	'follows'@en	'human'@en
Q482994	P155	Q134556	11	'album'@en	'follows'@en	'single'@en
Q134556	P155	Q273057	10	'single'@en	'follows'@en	'discography'@en
Q105543609	P155	Q105543609	9	'musical work/composition'@en	'follows'@en	'musical work/composition'@en
Q482994	P155	Q482994	9	'album'@en	'follows'@en	'album'@en
Q7302866	P155	Q7302866	9	'audio track'@en	'follows'@en	'audio track'@en
Q169930	P155	Q482994	8	'extended play'@en	'follows'@en	'album'@en
Q169930	P155	Q134556	7	'extended play'@en	'follows'@en	'single'@en
Q134556	P155	Q11424	6	'single'@en	'follows'@en	'film'@en
Q134556	P155	Q2188189	6	'single'@en	'follows'@en	'musical work'@en
Q134556	P155	Q55850593	6	'single'@en	'follows'@en	'music track with vocals'@en
Q7366	P155	Q7302866	5	'song'@en	'follows'@en	'audio track'@en
Q105543609	P155	Q7366	4	'musical work/composition'@en	'follows'@en	'song'@en
Q134556	P155	Q1193470	4	'single'@en	'follows'@en	'theme music'@en
Q169930	P155	Q169930	4	'extended play'@en	'follows'@en	'extended play'@en
Q7366	P155	Q169930	4	'song'@en	'follows'@en	'extended play'@en
Q134556	P155	Q1399352	3	'single'@en	'follows'@en	'featuring'@en
Q134556	P155	Q2088357	3	'single'@en	'follows'@en	'musical ensemble'@en
Q207628	P155	Q134556	3	'musical composition'@en	'follows'@en	'single'@en
Q134556	P155	Q10590726	2	'single'@en	'follows'@en	'video album'@en
Q134556	P155	Q1997853	2	'single'@en	'follows'@en	'hit'@en
Q134556	P155	Q2031291	2	'single'@en	'follows'@en	'release'@en
Q134556	P155	Q207628	2	'single'@en	'follows'@en	'musical composition'@en
Q134556	P155	Q63952888	2	'single'@en	'follows'@en	'anime television series'@en
Q134556	P155	Q64027488	2	'single'@en	'follows'@en	'arrangement on a work of the public domain'@en
Q134556	P155	Q641066	2	'single'@en	'follows'@en	'girl group'@en
Q482994	P155	Q105543609	2	'album'@en	'follows'@en	'musical work/composition'@en
Q7302866	P155	Q7366	2	'audio track'@en	'follows'@en	'song'@en
Q7366	P155	Q215380	2	'song'@en	'follows'@en	'musical group'@en
Q7366	P155	Q2188189	2	'song'@en	'follows'@en	'musical work'@en
Q7366	P155	Q4167410	2	'song'@en	'follows'@en	'Wikimedia disambiguation page'@en
Q7366	P155	Q5	2	'song'@en	'follows'@en	'human'@en
Q7725634	P155	Q134556	2	'literary work'@en	'follows'@en	'single'@en
Q11424	P155	Q134556	1	'film'@en	'follows'@en	'single'@en
Q1193470	P155	Q105543609	1	'theme music'@en	'follows'@en	'musical work/composition'@en
Q1193470	P155	Q134556	1	'theme music'@en	'follows'@en	'single'@en
Q1193470	P155	Q7302866	1	'theme music'@en	'follows'@en	'audio track'@en
Q134556	P155	Q101352	1	'single'@en	'follows'@en	'family name'@en
Q134556	P155	Q104635718	1	'single'@en	'follows'@en	'Wikimedia artist discography'@en
Q134556	P155	Q106042566	1	'single'@en	'follows'@en	'single album'@en
Q134556	P155	Q10648343	1	'single'@en	'follows'@en	'duo'@en
Q134556	P155	Q1093829	1	'single'@en	'follows'@en	'city of the United States'@en
Q134556	P155	Q133056	1	'single'@en	'follows'@en	'mountain pass'@en
Q134556	P155	Q13582719	1	'single'@en	'follows'@en	'medley'@en
Q134556	P155	Q21191270	1	'single'@en	'follows'@en	'television series episode'@en
Q134556	P155	Q21198342	1	'single'@en	'follows'@en	'manga series'@en
Q134556	P155	Q2198855	1	'single'@en	'follows'@en	'cultural movement'@en
Q134556	P155	Q24255514	1	'single'@en	'follows'@en	'Kesäkumi theme songs'@en
Q134556	P155	Q281643	1	'single'@en	'follows'@en	'musical trio'@en
Q134556	P155	Q29881657	1	'single'@en	'follows'@en	'vocal-musical ensemble'@en
Q134556	P155	Q4132319	1	'single'@en	'follows'@en	'DVD single'@en
Q134556	P155	Q484170	1	'single'@en	'follows'@en	'commune of France'@en
Q134556	P155	Q5398426	1	'single'@en	'follows'@en	'television series'@en
Q134556	P155	Q5741069	1	'single'@en	'follows'@en	'rock group'@en
Q134556	P155	Q58232557	1	'single'@en	'follows'@en	'split single'@en
Q134556	P155	Q58483083	1	'single'@en	'follows'@en	'dramatico-musical work'@en
Q134556	P155	Q58863414	1	'single'@en	'follows'@en	'female beauty pageant'@en
Q134556	P155	Q59248059	1	'single'@en	'follows'@en	'singles discography'@en
Q134556	P155	Q63141557	1	'single'@en	'follows'@en	'translated song'@en
Q134556	P155	Q65598478	1	'single'@en	'follows'@en	'collaborative single'@en
Q134556	P155	Q7725634	1	'single'@en	'follows'@en	'literary work'@en
Q134556	P155	Q7889	1	'single'@en	'follows'@en	'video game'@en
Q134556	P155	Q836950	1	'single'@en	'follows'@en	'derivative work'@en
Q134556	P155	Q856713	1	'single'@en	'follows'@en	'Christian hymn'@en
Q134556	P155	Q861911	1	'single'@en	'follows'@en	'speech'@en
Q134556	P155	Q9212979	1	'single'@en	'follows'@en	'musical duo'@en
Q1366112	P155	Q134556	1	'drama television series'@en	'follows'@en	'single'@en
Q1399352	P155	Q134556	1	'featuring'@en	'follows'@en	'single'@en
Q16909656	P155	Q169930	1	'Monty Python sketch'@en	'follows'@en	'extended play'@en
Q169930	P155	Q105543609	1	'extended play'@en	'follows'@en	'musical work/composition'@en
Q169930	P155	Q7366	1	'extended play'@en	'follows'@en	'song'@en
Q182659	P155	Q105543609	1	'ballad'@en	'follows'@en	'musical work/composition'@en
Q193977	P155	Q134556	1	'music video'@en	'follows'@en	'single'@en
Q207628	P155	Q105543609	1	'musical composition'@en	'follows'@en	'musical work/composition'@en
Q207628	P155	Q7366	1	'musical composition'@en	'follows'@en	'song'@en
Q2188189	P155	Q134556	1	'musical work'@en	'follows'@en	'single'@en
Q24255514	P155	Q134556	1	'Kesäkumi theme songs'@en	'follows'@en	'single'@en
Q2470219	P155	Q134556	1	'Christmas hit single'@en	'follows'@en	'single'@en
