domain	property	range	count
Q47530379	P613	string	1
Q489357	P613	string	1
Q5302681	P613	string	1
Q5783996	P613	string	1
Q64578911	P613	string	1
Q839954	P613	string	1
Q91312	P613	string	1
Q1343246	P625	globe-coordinate	551
Q2087181	P625	globe-coordinate	81
Q879050	P625	globe-coordinate	36
Q64995589	P625	globe-coordinate	27
Q23413	P625	globe-coordinate	14
Q107724136	P625	globe-coordinate	4
Q1244442	P625	globe-coordinate	4
Q27686	P625	globe-coordinate	4
Q811979	P625	globe-coordinate	4
Q22698	P625	globe-coordinate	3
Q12292478	P625	globe-coordinate	2
Q1802963	P625	globe-coordinate	2
Q2750108	P625	globe-coordinate	2
Q92107	P625	globe-coordinate	2
Q12518	P625	globe-coordinate	1
Q13402009	P625	globe-coordinate	1
Q15077303	P625	globe-coordinate	1
Q1589077	P625	globe-coordinate	1
Q160742	P625	globe-coordinate	1
Q16151173	P625	globe-coordinate	1
Q18674739	P625	globe-coordinate	1
Q207694	P625	globe-coordinate	1
Q212198	P625	globe-coordinate	1
Q24354	P625	globe-coordinate	1
Q264649	P625	globe-coordinate	1
Q2772772	P625	globe-coordinate	1
Q30785519	P625	globe-coordinate	1
Q33506	P625	globe-coordinate	1
Q350723	P625	globe-coordinate	1
Q39364723	P625	globe-coordinate	1
Q3947	P625	globe-coordinate	1
Q41176	P625	globe-coordinate	1
Q47530379	P625	globe-coordinate	1
Q489357	P625	globe-coordinate	1
Q5302681	P625	globe-coordinate	1
Q5783996	P625	globe-coordinate	1
Q64578911	P625	globe-coordinate	1
Q839954	P625	globe-coordinate	1
Q91312	P625	globe-coordinate	1
Q1343246	P6375	monolingualtext	3
Q2087181	P6375	monolingualtext	1
Q24354	P6375	monolingualtext	1
Q64995589	P6375	monolingualtext	1
Q1343246	P646	external-id	506
Q2087181	P646	external-id	74
Q879050	P646	external-id	74
Q23413	P646	external-id	12
Q64995589	P646	external-id	6
Q107724136	P646	external-id	4
Q1244442	P646	external-id	3
Q22698	P646	external-id	3
Q811979	P646	external-id	3
Q12292478	P646	external-id	2
Q1802963	P646	external-id	2
Q2750108	P646	external-id	2
Q92107	P646	external-id	2
Q12518	P646	external-id	1
Q13402009	P646	external-id	1
Q15077303	P646	external-id	1
Q1589077	P646	external-id	1
Q160742	P646	external-id	1
Q16151173	P646	external-id	1
Q18674739	P646	external-id	1
Q212198	P646	external-id	1
Q264649	P646	external-id	1
Q27686	P646	external-id	1
Q2772772	P646	external-id	1
Q30785519	P646	external-id	1
Q33506	P646	external-id	1
Q350723	P646	external-id	1
Q39364723	P646	external-id	1
Q41176	P646	external-id	1
Q489357	P646	external-id	1
Q5302681	P646	external-id	1
Q5783996	P646	external-id	1
Q91312	P646	external-id	1
Q1343246	P6766	external-id	3
Q2087181	P6766	external-id	1
Q879050	P6766	external-id	1
Q1343246	P6821	external-id	2
Q1343246	P709	external-id	1
Q1343246	P718	external-id	2
Q23413	P718	external-id	1
Q1343246	P7411	external-id	1
Q212198	P7411	external-id	1
Q1343246	P7502	external-id	1
Q1343246	P7630	external-id	1
Q1343246	P7772	external-id	1
Q2087181	P7772	external-id	1
Q1343246	P7859	external-id	21
Q2087181	P7859	external-id	12
Q16151173	P7859	external-id	1
Q23413	P7859	external-id	1
Q350723	P7859	external-id	1
Q64995589	P7859	external-id	1
Q811979	P7859	external-id	1
Q1343246	P856	url	76
Q2087181	P856	url	42
Q64995589	P856	url	6
Q23413	P856	url	4
Q879050	P856	url	3
Q107724136	P856	url	1
Q12292478	P856	url	1
Q160742	P856	url	1
Q18674739	P856	url	1
Q207694	P856	url	1
Q22698	P856	url	1
Q24354	P856	url	1
Q2750108	P856	url	1
Q811979	P856	url	1
Q839954	P856	url	1
Q92107	P856	url	1
Q1343246	P8587	external-id	17
Q27686	P8587	external-id	2
Q12518	P8587	external-id	1
Q2087181	P8587	external-id	1
Q879050	P8587	external-id	1
Q1343246	P8687	quantity	2
Q2087181	P8687	quantity	2
Q839954	P8687	quantity	1
Q1343246	P9042	external-id	60
Q2087181	P9042	external-id	6
Q27686	P9042	external-id	3
Q1244442	P9042	external-id	2
Q879050	P9042	external-id	2
Q107724136	P9042	external-id	1
Q13402009	P9042	external-id	1
Q23413	P9042	external-id	1
Q64995589	P9042	external-id	1
Q1343246	P9284	external-id	19
Q2087181	P9284	external-id	2
Q3947	P9284	external-id	1
Q41176	P9284	external-id	1
Q64995589	P9284	external-id	1
Q811979	P9284	external-id	1
Q879050	P9284	external-id	1
Q1343246	P935	string	1
Q2087181	P935	string	1
Q1343246	P968	url	1
Q18674739	P968	url	1
Q1343246	P973	url	18
Q2087181	P973	url	14
Q160742	P973	url	1
Q22698	P973	url	1
Q1343246	P9756	external-id	1
Q2087181	P9756	external-id	1
