domain	property	range	count	domain;label	property;label	range;label
Q1595639	P7859	external-id	1.0	'local museum'@en	'WorldCat Identities ID'@en	
Q162875	P7859	external-id	1.0	'mausoleum'@en	'WorldCat Identities ID'@en	
Q16735822	P7859	external-id	1.0	'history museum'@en	'WorldCat Identities ID'@en	
Q16970	P7859	external-id	1.0	'church building'@en	'WorldCat Identities ID'@en	
Q1797122	P7859	external-id	1.0	'artist\'s house'@en	'WorldCat Identities ID'@en	
Q1802963	P7859	external-id	1.0	'mansion'@en	'WorldCat Identities ID'@en	
Q18325436	P7859	external-id	1.0	'501(c)(3) organization'@en	'WorldCat Identities ID'@en	
Q2065736	P7859	external-id	1.0	'cultural property'@en	'WorldCat Identities ID'@en	
Q2085381	P7859	external-id	1.0	'publisher'@en	'WorldCat Identities ID'@en	
Q2087181	P7859	external-id	1.0	'historic house museum'@en	'WorldCat Identities ID'@en	
Q22698	P7859	external-id	1.0	'park'@en	'WorldCat Identities ID'@en	
Q23413	P7859	external-id	1.0	'castle'@en	'WorldCat Identities ID'@en	
Q2668072	P7859	external-id	1.0	'collection'@en	'WorldCat Identities ID'@en	
Q26944892	P7859	external-id	1.0	'ethnological museum'@en	'WorldCat Identities ID'@en	
Q26945165	P7859	external-id	1.0	'architectural museum'@en	'WorldCat Identities ID'@en	
Q27030941	P7859	external-id	1.0	'special archive'@en	'WorldCat Identities ID'@en	
Q3329412	P7859	external-id	1.0	'archaeological museum'@en	'WorldCat Identities ID'@en	
Q383092	P7859	external-id	1.0	'Art school'@en	'WorldCat Identities ID'@en	
Q3947	P7859	external-id	1.0	'house'@en	'WorldCat Identities ID'@en	
Q4409567	P7859	external-id	1.0	'prefectural museum'@en	'WorldCat Identities ID'@en	
Q445396	P7859	external-id	1.0	'print room'@en	'WorldCat Identities ID'@en	
Q44613	P7859	external-id	1.0	'monastery'@en	'WorldCat Identities ID'@en	
Q570116	P7859	external-id	1.0	'tourist attraction'@en	'WorldCat Identities ID'@en	
Q61781831	P7859	external-id	1.0	'curatorial department'@en	'WorldCat Identities ID'@en	
Q618123	P7859	external-id	1.0	'geographical feature'@en	'WorldCat Identities ID'@en	
Q684740	P7859	external-id	1.0	'real property'@en	'WorldCat Identities ID'@en	
Q7328910	P7859	external-id	1.0	'art collection'@en	'WorldCat Identities ID'@en	
Q751876	P7859	external-id	1.0	'château'@en	'WorldCat Identities ID'@en	
Q856234	P7859	external-id	1.0	'academic library'@en	'WorldCat Identities ID'@en	
Q866133	P7859	external-id	1.0	'university museum'@en	'WorldCat Identities ID'@en	
Q207694	P646	external-id	378.0	'art museum'@en	'Freebase ID'@en	
Q1007870	P646	external-id	20.0	'art gallery'@en	'Freebase ID'@en	
Q33506	P646	external-id	18.0	'museum'@en	'Freebase ID'@en	
Q1759852	P646	external-id	8.0	'sculpture garden'@en	'Freebase ID'@en	
Q17431399	P646	external-id	6.0	'national museum'@en	'Freebase ID'@en	
Q1497649	P646	external-id	5.0	'memory institution'@en	'Freebase ID'@en	
Q24699794	P646	external-id	5.0	'museum building'@en	'Freebase ID'@en	
Q163740	P646	external-id	4.0	'nonprofit organization'@en	'Freebase ID'@en	
Q10624527	P646	external-id	3.0	'biographical museum'@en	'Freebase ID'@en	
Q160742	P646	external-id	3.0	'abbey'@en	'Freebase ID'@en	
Q2087181	P646	external-id	3.0	'historic house museum'@en	'Freebase ID'@en	
Q1043939	P646	external-id	2.0	'Carnegie library'@en	'Freebase ID'@en	
Q1329623	P646	external-id	2.0	'cultural center'@en	'Freebase ID'@en	
Q16735822	P646	external-id	2.0	'history museum'@en	'Freebase ID'@en	
Q1802963	P646	external-id	2.0	'mansion'@en	'Freebase ID'@en	
Q2190251	P646	external-id	2.0	'arts centre'@en	'Freebase ID'@en	
Q26944969	P646	external-id	2.0	'photography museum'@en	'Freebase ID'@en	
Q3947	P646	external-id	2.0	'house'@en	'Freebase ID'@en	
Q41176	P646	external-id	2.0	'building'@en	'Freebase ID'@en	
Q4989906	P646	external-id	2.0	'monument'@en	'Freebase ID'@en	
Q54934129	P646	external-id	2.0	'African-American museum'@en	'Freebase ID'@en	
Q570116	P646	external-id	2.0	'tourist attraction'@en	'Freebase ID'@en	
Q708676	P646	external-id	2.0	'charitable organization'@en	'Freebase ID'@en	
Q108325	P646	external-id	1.0	'chapel'@en	'Freebase ID'@en	
Q108860593	P646	external-id	1.0	'museum of modern art'@en	'Freebase ID'@en	
Q10942443	P646	external-id	1.0	'suite'@en	'Freebase ID'@en	
Q11341528	P646	external-id	1.0	'comics museum'@en	'Freebase ID'@en	
Q1179791	P646	external-id	1.0	'glassworks'@en	'Freebase ID'@en	
Q1202402	P646	external-id	1.0	'townhouse'@en	'Freebase ID'@en	
Q1497375	P646	external-id	1.0	'architectural ensemble'@en	'Freebase ID'@en	
Q1541532	P646	external-id	1.0	'Hall of Fame (Graffiti)'@en	'Freebase ID'@en	
Q1574516	P646	external-id	1.0	'photo library'@en	'Freebase ID'@en	
Q1595639	P646	external-id	1.0	'local museum'@en	'Freebase ID'@en	
Q16020664	P646	external-id	1.0	'canadian artist-run centre'@en	'Freebase ID'@en	
Q162875	P646	external-id	1.0	'mausoleum'@en	'Freebase ID'@en	
Q16970	P646	external-id	1.0	'church building'@en	'Freebase ID'@en	
Q1797122	P646	external-id	1.0	'artist\'s house'@en	'Freebase ID'@en	
Q18325436	P646	external-id	1.0	'501(c)(3) organization'@en	'Freebase ID'@en	
Q1865249	P646	external-id	1.0	'literary museum'@en	'Freebase ID'@en	
Q2065736	P646	external-id	1.0	'cultural property'@en	'Freebase ID'@en	
Q2085381	P646	external-id	1.0	'publisher'@en	'Freebase ID'@en	
Q2122214	P646	external-id	1.0	'national archives'@en	'Freebase ID'@en	
Q2191999	P646	external-id	1.0	'Pogost'@en	'Freebase ID'@en	
Q22698	P646	external-id	1.0	'park'@en	'Freebase ID'@en	
Q2310465	P646	external-id	1.0	'toy museum'@en	'Freebase ID'@en	
Q2319498	P646	external-id	1.0	'landmark'@en	'Freebase ID'@en	
Q23413	P646	external-id	1.0	'castle'@en	'Freebase ID'@en	
Q24354	P646	external-id	1.0	'theatre'@en	'Freebase ID'@en	
Q2668072	P646	external-id	1.0	'collection'@en	'Freebase ID'@en	
Q26944892	P646	external-id	1.0	'ethnological museum'@en	'Freebase ID'@en	
Q26945165	P646	external-id	1.0	'architectural museum'@en	'Freebase ID'@en	
Q27030941	P646	external-id	1.0	'special archive'@en	'Freebase ID'@en	
Q3329412	P646	external-id	1.0	'archaeological museum'@en	'Freebase ID'@en	
Q35989030	P646	external-id	1.0	'Passport to Your National Parks cancellation location'@en	'Freebase ID'@en	
Q383092	P646	external-id	1.0	'Art school'@en	'Freebase ID'@en	
Q41253	P646	external-id	1.0	'movie theater'@en	'Freebase ID'@en	
Q4409567	P646	external-id	1.0	'prefectural museum'@en	'Freebase ID'@en	
Q445396	P646	external-id	1.0	'print room'@en	'Freebase ID'@en	
Q44613	P646	external-id	1.0	'monastery'@en	'Freebase ID'@en	
Q5739135	P646	external-id	1.0	'heritage centre'@en	'Freebase ID'@en	
Q61781831	P646	external-id	1.0	'curatorial department'@en	'Freebase ID'@en	
Q618123	P646	external-id	1.0	'geographical feature'@en	'Freebase ID'@en	
Q684740	P646	external-id	1.0	'real property'@en	'Freebase ID'@en	
Q7328910	P646	external-id	1.0	'art collection'@en	'Freebase ID'@en	
Q751876	P646	external-id	1.0	'château'@en	'Freebase ID'@en	
Q811979	P646	external-id	1.0	'architectural structure'@en	'Freebase ID'@en	
Q856234	P646	external-id	1.0	'academic library'@en	'Freebase ID'@en	
Q866133	P646	external-id	1.0	'university museum'@en	'Freebase ID'@en	
Q207694	P6375	monolingualtext	78.0	'art museum'@en	'street address'@en	
Q33506	P6375	monolingualtext	11.0	'museum'@en	'street address'@en	
Q1497649	P6375	monolingualtext	5.0	'memory institution'@en	'street address'@en	
Q1007870	P6375	monolingualtext	2.0	'art gallery'@en	'street address'@en	
Q160742	P6375	monolingualtext	2.0	'abbey'@en	'street address'@en	
Q16735822	P6375	monolingualtext	2.0	'history museum'@en	'street address'@en	
Q17431399	P6375	monolingualtext	2.0	'national museum'@en	'street address'@en	
Q1043939	P6375	monolingualtext	1.0	'Carnegie library'@en	'street address'@en	
Q108325	P6375	monolingualtext	1.0	'chapel'@en	'street address'@en	
Q1202402	P6375	monolingualtext	1.0	'townhouse'@en	'street address'@en	
Q1329623	P6375	monolingualtext	1.0	'cultural center'@en	'street address'@en	
Q1541532	P6375	monolingualtext	1.0	'Hall of Fame (Graffiti)'@en	'street address'@en	
Q16970	P6375	monolingualtext	1.0	'church building'@en	'street address'@en	
Q1759852	P6375	monolingualtext	1.0	'sculpture garden'@en	'street address'@en	
Q1797122	P6375	monolingualtext	1.0	'artist\'s house'@en	'street address'@en	
Q1802963	P6375	monolingualtext	1.0	'mansion'@en	'street address'@en	
Q2065736	P6375	monolingualtext	1.0	'cultural property'@en	'street address'@en	
Q2085381	P6375	monolingualtext	1.0	'publisher'@en	'street address'@en	
Q2087181	P6375	monolingualtext	1.0	'historic house museum'@en	'street address'@en	
Q2190251	P6375	monolingualtext	1.0	'arts centre'@en	'street address'@en	
Q2310465	P6375	monolingualtext	1.0	'toy museum'@en	'street address'@en	
Q24699794	P6375	monolingualtext	1.0	'museum building'@en	'street address'@en	
Q2668072	P6375	monolingualtext	1.0	'collection'@en	'street address'@en	
Q26944892	P6375	monolingualtext	1.0	'ethnological museum'@en	'street address'@en	
Q26944969	P6375	monolingualtext	1.0	'photography museum'@en	'street address'@en	
Q26945165	P6375	monolingualtext	1.0	'architectural museum'@en	'street address'@en	
Q27030941	P6375	monolingualtext	1.0	'special archive'@en	'street address'@en	
Q41253	P6375	monolingualtext	1.0	'movie theater'@en	'street address'@en	
Q44613	P6375	monolingualtext	1.0	'monastery'@en	'street address'@en	
Q54934129	P6375	monolingualtext	1.0	'African-American museum'@en	'street address'@en	
Q570116	P6375	monolingualtext	1.0	'tourist attraction'@en	'street address'@en	
Q684740	P6375	monolingualtext	1.0	'real property'@en	'street address'@en	
Q751876	P6375	monolingualtext	1.0	'château'@en	'street address'@en	
Q811979	P6375	monolingualtext	1.0	'architectural structure'@en	'street address'@en	
Q866133	P6375	monolingualtext	1.0	'university museum'@en	'street address'@en	
Q207694	P625	globe-coordinate	391.0	'art museum'@en	'coordinate location'@en	
Q1007870	P625	globe-coordinate	22.0	'art gallery'@en	'coordinate location'@en	
Q33506	P625	globe-coordinate	18.0	'museum'@en	'coordinate location'@en	
Q1759852	P625	globe-coordinate	9.0	'sculpture garden'@en	'coordinate location'@en	
Q17431399	P625	globe-coordinate	6.0	'national museum'@en	'coordinate location'@en	
Q1497649	P625	globe-coordinate	5.0	'memory institution'@en	'coordinate location'@en	
Q163740	P625	globe-coordinate	5.0	'nonprofit organization'@en	'coordinate location'@en	
Q24699794	P625	globe-coordinate	5.0	'museum building'@en	'coordinate location'@en	
Q10624527	P625	globe-coordinate	3.0	'biographical museum'@en	'coordinate location'@en	
Q160742	P625	globe-coordinate	3.0	'abbey'@en	'coordinate location'@en	
Q2087181	P625	globe-coordinate	3.0	'historic house museum'@en	'coordinate location'@en	
Q1043939	P625	globe-coordinate	2.0	'Carnegie library'@en	'coordinate location'@en	
Q1329623	P625	globe-coordinate	2.0	'cultural center'@en	'coordinate location'@en	
Q1595639	P625	globe-coordinate	2.0	'local museum'@en	'coordinate location'@en	
Q16735822	P625	globe-coordinate	2.0	'history museum'@en	'coordinate location'@en	
Q1802963	P625	globe-coordinate	2.0	'mansion'@en	'coordinate location'@en	
Q2190251	P625	globe-coordinate	2.0	'arts centre'@en	'coordinate location'@en	
Q26944969	P625	globe-coordinate	2.0	'photography museum'@en	'coordinate location'@en	
Q3947	P625	globe-coordinate	2.0	'house'@en	'coordinate location'@en	
Q4989906	P625	globe-coordinate	2.0	'monument'@en	'coordinate location'@en	
Q54934129	P625	globe-coordinate	2.0	'African-American museum'@en	'coordinate location'@en	
Q570116	P625	globe-coordinate	2.0	'tourist attraction'@en	'coordinate location'@en	
Q708676	P625	globe-coordinate	2.0	'charitable organization'@en	'coordinate location'@en	
Q108325	P625	globe-coordinate	1.0	'chapel'@en	'coordinate location'@en	
Q108860593	P625	globe-coordinate	1.0	'museum of modern art'@en	'coordinate location'@en	
Q10942443	P625	globe-coordinate	1.0	'suite'@en	'coordinate location'@en	
Q11341528	P625	globe-coordinate	1.0	'comics museum'@en	'coordinate location'@en	
Q1179791	P625	globe-coordinate	1.0	'glassworks'@en	'coordinate location'@en	
Q1202402	P625	globe-coordinate	1.0	'townhouse'@en	'coordinate location'@en	
Q1343246	P625	globe-coordinate	1.0	'English country house'@en	'coordinate location'@en	
Q1497375	P625	globe-coordinate	1.0	'architectural ensemble'@en	'coordinate location'@en	
Q1541532	P625	globe-coordinate	1.0	'Hall of Fame (Graffiti)'@en	'coordinate location'@en	
Q1574516	P625	globe-coordinate	1.0	'photo library'@en	'coordinate location'@en	
Q16020664	P625	globe-coordinate	1.0	'canadian artist-run centre'@en	'coordinate location'@en	
Q162875	P625	globe-coordinate	1.0	'mausoleum'@en	'coordinate location'@en	
Q16970	P625	globe-coordinate	1.0	'church building'@en	'coordinate location'@en	
Q1797122	P625	globe-coordinate	1.0	'artist\'s house'@en	'coordinate location'@en	
Q18325436	P625	globe-coordinate	1.0	'501(c)(3) organization'@en	'coordinate location'@en	
Q1865249	P625	globe-coordinate	1.0	'literary museum'@en	'coordinate location'@en	
Q2065736	P625	globe-coordinate	1.0	'cultural property'@en	'coordinate location'@en	
Q2085381	P625	globe-coordinate	1.0	'publisher'@en	'coordinate location'@en	
Q2122214	P625	globe-coordinate	1.0	'national archives'@en	'coordinate location'@en	
Q2191999	P625	globe-coordinate	1.0	'Pogost'@en	'coordinate location'@en	
Q22698	P625	globe-coordinate	1.0	'park'@en	'coordinate location'@en	
Q2310465	P625	globe-coordinate	1.0	'toy museum'@en	'coordinate location'@en	
Q2319498	P625	globe-coordinate	1.0	'landmark'@en	'coordinate location'@en	
Q23413	P625	globe-coordinate	1.0	'castle'@en	'coordinate location'@en	
Q24354	P625	globe-coordinate	1.0	'theatre'@en	'coordinate location'@en	
Q2668072	P625	globe-coordinate	1.0	'collection'@en	'coordinate location'@en	
Q26944892	P625	globe-coordinate	1.0	'ethnological museum'@en	'coordinate location'@en	
Q26945165	P625	globe-coordinate	1.0	'architectural museum'@en	'coordinate location'@en	
Q27030941	P625	globe-coordinate	1.0	'special archive'@en	'coordinate location'@en	
Q3329412	P625	globe-coordinate	1.0	'archaeological museum'@en	'coordinate location'@en	
Q35989030	P625	globe-coordinate	1.0	'Passport to Your National Parks cancellation location'@en	'coordinate location'@en	
Q383092	P625	globe-coordinate	1.0	'Art school'@en	'coordinate location'@en	
Q41176	P625	globe-coordinate	1.0	'building'@en	'coordinate location'@en	
Q41253	P625	globe-coordinate	1.0	'movie theater'@en	'coordinate location'@en	
Q4409567	P625	globe-coordinate	1.0	'prefectural museum'@en	'coordinate location'@en	
Q445396	P625	globe-coordinate	1.0	'print room'@en	'coordinate location'@en	
Q44613	P625	globe-coordinate	1.0	'monastery'@en	'coordinate location'@en	
Q5739135	P625	globe-coordinate	1.0	'heritage centre'@en	'coordinate location'@en	
Q61781831	P625	globe-coordinate	1.0	'curatorial department'@en	'coordinate location'@en	
Q618123	P625	globe-coordinate	1.0	'geographical feature'@en	'coordinate location'@en	
Q684740	P625	globe-coordinate	1.0	'real property'@en	'coordinate location'@en	
Q7328910	P625	globe-coordinate	1.0	'art collection'@en	'coordinate location'@en	
Q751876	P625	globe-coordinate	1.0	'château'@en	'coordinate location'@en	
Q811979	P625	globe-coordinate	1.0	'architectural structure'@en	'coordinate location'@en	
Q856234	P625	globe-coordinate	1.0	'academic library'@en	'coordinate location'@en	
Q866133	P625	globe-coordinate	1.0	'university museum'@en	'coordinate location'@en	
Q207694	P571	time	377.0	'art museum'@en	'inception'@en	
Q1007870	P571	time	22.0	'art gallery'@en	'inception'@en	
Q33506	P571	time	19.0	'museum'@en	'inception'@en	
Q1759852	P571	time	9.0	'sculpture garden'@en	'inception'@en	
Q17431399	P571	time	6.0	'national museum'@en	'inception'@en	
Q1497649	P571	time	5.0	'memory institution'@en	'inception'@en	
Q163740	P571	time	5.0	'nonprofit organization'@en	'inception'@en	
Q24699794	P571	time	5.0	'museum building'@en	'inception'@en	
Q10624527	P571	time	3.0	'biographical museum'@en	'inception'@en	
Q1043939	P571	time	2.0	'Carnegie library'@en	'inception'@en	
Q1329623	P571	time	2.0	'cultural center'@en	'inception'@en	
Q1595639	P571	time	2.0	'local museum'@en	'inception'@en	
Q160742	P571	time	2.0	'abbey'@en	'inception'@en	
Q16735822	P571	time	2.0	'history museum'@en	'inception'@en	
Q2087181	P571	time	2.0	'historic house museum'@en	'inception'@en	
Q2190251	P571	time	2.0	'arts centre'@en	'inception'@en	
Q26944969	P571	time	2.0	'photography museum'@en	'inception'@en	
Q3947	P571	time	2.0	'house'@en	'inception'@en	
Q41176	P571	time	2.0	'building'@en	'inception'@en	
Q4989906	P571	time	2.0	'monument'@en	'inception'@en	
Q54934129	P571	time	2.0	'African-American museum'@en	'inception'@en	
Q570116	P571	time	2.0	'tourist attraction'@en	'inception'@en	
Q708676	P571	time	2.0	'charitable organization'@en	'inception'@en	
Q108325	P571	time	1.0	'chapel'@en	'inception'@en	
Q108860593	P571	time	1.0	'museum of modern art'@en	'inception'@en	
Q10942443	P571	time	1.0	'suite'@en	'inception'@en	
Q11341528	P571	time	1.0	'comics museum'@en	'inception'@en	
Q1179791	P571	time	1.0	'glassworks'@en	'inception'@en	
Q1343246	P571	time	1.0	'English country house'@en	'inception'@en	
Q1497375	P571	time	1.0	'architectural ensemble'@en	'inception'@en	
Q1541532	P571	time	1.0	'Hall of Fame (Graffiti)'@en	'inception'@en	
Q1574516	P571	time	1.0	'photo library'@en	'inception'@en	
Q16020664	P571	time	1.0	'canadian artist-run centre'@en	'inception'@en	
Q162875	P571	time	1.0	'mausoleum'@en	'inception'@en	
Q16970	P571	time	1.0	'church building'@en	'inception'@en	
Q1797122	P571	time	1.0	'artist\'s house'@en	'inception'@en	
Q1802963	P571	time	1.0	'mansion'@en	'inception'@en	
Q18325436	P571	time	1.0	'501(c)(3) organization'@en	'inception'@en	
Q1865249	P571	time	1.0	'literary museum'@en	'inception'@en	
Q2085381	P571	time	1.0	'publisher'@en	'inception'@en	
Q2122214	P571	time	1.0	'national archives'@en	'inception'@en	
Q2191999	P571	time	1.0	'Pogost'@en	'inception'@en	
Q22698	P571	time	1.0	'park'@en	'inception'@en	
Q2310465	P571	time	1.0	'toy museum'@en	'inception'@en	
Q2319498	P571	time	1.0	'landmark'@en	'inception'@en	
Q23413	P571	time	1.0	'castle'@en	'inception'@en	
Q24354	P571	time	1.0	'theatre'@en	'inception'@en	
Q2668072	P571	time	1.0	'collection'@en	'inception'@en	
Q26944892	P571	time	1.0	'ethnological museum'@en	'inception'@en	
Q26945165	P571	time	1.0	'architectural museum'@en	'inception'@en	
Q27030941	P571	time	1.0	'special archive'@en	'inception'@en	
Q3329412	P571	time	1.0	'archaeological museum'@en	'inception'@en	
Q35989030	P571	time	1.0	'Passport to Your National Parks cancellation location'@en	'inception'@en	
Q383092	P571	time	1.0	'Art school'@en	'inception'@en	
Q41253	P571	time	1.0	'movie theater'@en	'inception'@en	
Q4409567	P571	time	1.0	'prefectural museum'@en	'inception'@en	
Q445396	P571	time	1.0	'print room'@en	'inception'@en	
Q44613	P571	time	1.0	'monastery'@en	'inception'@en	
Q5739135	P571	time	1.0	'heritage centre'@en	'inception'@en	
Q61781831	P571	time	1.0	'curatorial department'@en	'inception'@en	
Q618123	P571	time	1.0	'geographical feature'@en	'inception'@en	
Q684740	P571	time	1.0	'real property'@en	'inception'@en	
Q7328910	P571	time	1.0	'art collection'@en	'inception'@en	
Q751876	P571	time	1.0	'château'@en	'inception'@en	
Q811979	P571	time	1.0	'architectural structure'@en	'inception'@en	
Q856234	P571	time	1.0	'academic library'@en	'inception'@en	
Q866133	P571	time	1.0	'university museum'@en	'inception'@en	
Q936821	P571	time	1.0	'travelling exhibition'@en	'inception'@en	
Q207694	P4146	external-id	79.0	'art museum'@en	'Athenaeum museum ID'@en	
Q1007870	P4146	external-id	2.0	'art gallery'@en	'Athenaeum museum ID'@en	
Q17431399	P4146	external-id	2.0	'national museum'@en	'Athenaeum museum ID'@en	
Q2087181	P4146	external-id	2.0	'historic house museum'@en	'Athenaeum museum ID'@en	
Q24699794	P4146	external-id	2.0	'museum building'@en	'Athenaeum museum ID'@en	
Q33506	P4146	external-id	2.0	'museum'@en	'Athenaeum museum ID'@en	
Q1202402	P4146	external-id	1.0	'townhouse'@en	'Athenaeum museum ID'@en	
Q1595639	P4146	external-id	1.0	'local museum'@en	'Athenaeum museum ID'@en	
Q162875	P4146	external-id	1.0	'mausoleum'@en	'Athenaeum museum ID'@en	
Q163740	P4146	external-id	1.0	'nonprofit organization'@en	'Athenaeum museum ID'@en	
Q1797122	P4146	external-id	1.0	'artist\'s house'@en	'Athenaeum museum ID'@en	
Q1802963	P4146	external-id	1.0	'mansion'@en	'Athenaeum museum ID'@en	
Q18325436	P4146	external-id	1.0	'501(c)(3) organization'@en	'Athenaeum museum ID'@en	
Q2085381	P4146	external-id	1.0	'publisher'@en	'Athenaeum museum ID'@en	
Q22698	P4146	external-id	1.0	'park'@en	'Athenaeum museum ID'@en	
Q3947	P4146	external-id	1.0	'house'@en	'Athenaeum museum ID'@en	
Q4989906	P4146	external-id	1.0	'monument'@en	'Athenaeum museum ID'@en	
Q618123	P4146	external-id	1.0	'geographical feature'@en	'Athenaeum museum ID'@en	
Q7328910	P4146	external-id	1.0	'art collection'@en	'Athenaeum museum ID'@en	
Q856234	P4146	external-id	1.0	'academic library'@en	'Athenaeum museum ID'@en	
Q207694	P373	string	230.0	'art museum'@en	'Commons category'@en	
Q33506	P373	string	16.0	'museum'@en	'Commons category'@en	
