domain	property	range	count	domain;label	property;label	range;label
Q2190251	P127	Q515	1	'arts centre'@en	'owned by'@en	'city'@en
Q24354	P127	Q45242174	1	'theatre'@en	'owned by'@en	'gazetted locality of Victoria'@en
Q24354	P127	Q515	1	'theatre'@en	'owned by'@en	'city'@en
Q570116	P127	Q192299	1	'tourist attraction'@en	'owned by'@en	'county of Norway'@en
Q570116	P127	Q755707	1	'tourist attraction'@en	'owned by'@en	'municipality of Norway'@en
Q811979	P127	Q192299	1	'architectural structure'@en	'owned by'@en	'county of Norway'@en
Q811979	P127	Q755707	1	'architectural structure'@en	'owned by'@en	'municipality of Norway'@en
Q207694	P1299	Q5707594	2	'art museum'@en	'depicted by'@en	'news article'@en
Q108860593	P1299	Q5707594	1	'museum of modern art'@en	'depicted by'@en	'news article'@en
Q207694	P1299	Q1391420	1	'art museum'@en	'depicted by'@en	'specialized literature'@en
Q207694	P1299	Q2352616	1	'art museum'@en	'depicted by'@en	'catalogue'@en
Q207694	P1299	Q3331189	1	'art museum'@en	'depicted by'@en	'version, edition, or translation'@en
Q207694	P1299	Q386724	1	'art museum'@en	'depicted by'@en	'work'@en
Q207694	P131	Q1549591	98	'art museum'@en	'located in the administrative territorial entity'@en	'big city'@en
Q207694	P131	Q35657	86	'art museum'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q207694	P131	Q515	60	'art museum'@en	'located in the administrative territorial entity'@en	'city'@en
Q207694	P131	Q1093829	40	'art museum'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q207694	P131	Q5119	30	'art museum'@en	'located in the administrative territorial entity'@en	'capital'@en
Q207694	P131	Q62049	28	'art museum'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q207694	P131	Q1637706	27	'art museum'@en	'located in the administrative territorial entity'@en	'million city'@en
Q207694	P131	Q7897276	13	'art museum'@en	'located in the administrative territorial entity'@en	'unparished area'@en
Q207694	P131	Q408804	9	'art museum'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q207694	P131	Q42744322	9	'art museum'@en	'located in the administrative territorial entity'@en	'urban municipality of Germany'@en
Q207694	P131	Q5327369	9	'art museum'@en	'located in the administrative territorial entity'@en	'chōchō'@en
Q207694	P131	Q56061	9	'art museum'@en	'located in the administrative territorial entity'@en	'administrative territorial entity'@en
Q1007870	P131	Q35657	8	'art gallery'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q207694	P131	Q11828004	8	'art museum'@en	'located in the administrative territorial entity'@en	'province of Canada'@en
Q207694	P131	Q50330360	8	'art museum'@en	'located in the administrative territorial entity'@en	'second largest city'@en
Q207694	P131	Q5852411	8	'art museum'@en	'located in the administrative territorial entity'@en	'state of Australia'@en
Q33506	P131	Q515	8	'museum'@en	'located in the administrative territorial entity'@en	'city'@en
Q207694	P131	Q10864048	7	'art museum'@en	'located in the administrative territorial entity'@en	'first-level administrative country subdivision'@en
Q207694	P131	Q1115575	7	'art museum'@en	'located in the administrative territorial entity'@en	'civil parish'@en
Q207694	P131	Q13218391	7	'art museum'@en	'located in the administrative territorial entity'@en	'charter city'@en
Q207694	P131	Q137773	7	'art museum'@en	'located in the administrative territorial entity'@en	'ward of Japan'@en
Q207694	P131	Q475050	7	'art museum'@en	'located in the administrative territorial entity'@en	'federal district'@en
Q207694	P131	Q667509	7	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Austria'@en
Q207694	P131	Q1187811	6	'art museum'@en	'located in the administrative territorial entity'@en	'college town'@en
Q207694	P131	Q21503295	6	'art museum'@en	'located in the administrative territorial entity'@en	'district with city status'@en
Q207694	P131	Q3957	6	'art museum'@en	'located in the administrative territorial entity'@en	'town'@en
Q207694	P131	Q494721	6	'art museum'@en	'located in the administrative territorial entity'@en	'city of Japan'@en
Q207694	P131	Q747074	6	'art museum'@en	'located in the administrative territorial entity'@en	'commune of Italy'@en
Q207694	P131	Q76514543	6	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Georgia'@en
Q33506	P131	Q1549591	6	'museum'@en	'located in the administrative territorial entity'@en	'big city'@en
Q1497649	P131	Q23058	5	'memory institution'@en	'located in the administrative territorial entity'@en	'canton of Switzerland'@en
Q1497649	P131	Q54935504	5	'memory institution'@en	'located in the administrative territorial entity'@en	'city of Switzerland'@en
Q1497649	P131	Q70208	5	'memory institution'@en	'located in the administrative territorial entity'@en	'municipality of Switzerland'@en
Q1759852	P131	Q35657	5	'sculpture garden'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q207694	P131	Q200250	5	'art museum'@en	'located in the administrative territorial entity'@en	'metropolis'@en
Q207694	P131	Q211690	5	'art museum'@en	'located in the administrative territorial entity'@en	'London borough'@en
Q207694	P131	Q2177636	5	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Denmark'@en
Q207694	P131	Q23058	5	'art museum'@en	'located in the administrative territorial entity'@en	'canton of Switzerland'@en
Q207694	P131	Q261023	5	'art museum'@en	'located in the administrative territorial entity'@en	'district of Vienna'@en
Q207694	P131	Q3301053	5	'art museum'@en	'located in the administrative territorial entity'@en	'consolidated city-county'@en
Q207694	P131	Q484170	5	'art museum'@en	'located in the administrative territorial entity'@en	'commune of France'@en
Q207694	P131	Q54935504	5	'art museum'@en	'located in the administrative territorial entity'@en	'city of Switzerland'@en
Q207694	P131	Q65589340	5	'art museum'@en	'located in the administrative territorial entity'@en	'capital of a prefecture of Japan'@en
Q207694	P131	Q70208	5	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Switzerland'@en
Q207694	P131	Q755707	5	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Norway'@en
Q33506	P131	Q1637706	5	'museum'@en	'located in the administrative territorial entity'@en	'million city'@en
Q207694	P131	Q1137833	4	'art museum'@en	'located in the administrative territorial entity'@en	'core city of Japan'@en
Q207694	P131	Q1349648	4	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Greece'@en
Q207694	P131	Q171441	4	'art museum'@en	'located in the administrative territorial entity'@en	'enclave'@en
Q207694	P131	Q192299	4	'art museum'@en	'located in the administrative territorial entity'@en	'county of Norway'@en
Q207694	P131	Q253030	4	'art museum'@en	'located in the administrative territorial entity'@en	'major regional center'@en
Q207694	P131	Q262882	4	'art museum'@en	'located in the administrative territorial entity'@en	'statutory city of Austria'@en
Q207694	P131	Q486972	4	'art museum'@en	'located in the administrative territorial entity'@en	'human settlement'@en
Q207694	P131	Q493522	4	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Belgium'@en
Q207694	P131	Q532	4	'art museum'@en	'located in the administrative territorial entity'@en	'village'@en
Q33506	P131	Q5119	4	'museum'@en	'located in the administrative territorial entity'@en	'capital'@en
Q17431399	P131	Q1549591	3	'national museum'@en	'located in the administrative territorial entity'@en	'big city'@en
Q17431399	P131	Q5119	3	'national museum'@en	'located in the administrative territorial entity'@en	'capital'@en
Q207694	P131	Q1094397	3	'art museum'@en	'located in the administrative territorial entity'@en	'autonomous city'@en
Q207694	P131	Q1180262	3	'art museum'@en	'located in the administrative territorial entity'@en	'residenz'@en
Q207694	P131	Q133442	3	'art museum'@en	'located in the administrative territorial entity'@en	'city-state'@en
Q207694	P131	Q1422929	3	'art museum'@en	'located in the administrative territorial entity'@en	'primate city'@en
Q207694	P131	Q15060255	3	'art museum'@en	'located in the administrative territorial entity'@en	'Scottish council area'@en
Q207694	P131	Q15127012	3	'art museum'@en	'located in the administrative territorial entity'@en	'town of the United States'@en
Q207694	P131	Q15273785	3	'art museum'@en	'located in the administrative territorial entity'@en	'Belgian municipality with the title of city'@en
Q207694	P131	Q15284	3	'art museum'@en	'located in the administrative territorial entity'@en	'municipality'@en
Q207694	P131	Q192611	3	'art museum'@en	'located in the administrative territorial entity'@en	'electoral district'@en
Q207694	P131	Q2039348	3	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of the Netherlands'@en
Q207694	P131	Q21010817	3	'art museum'@en	'located in the administrative territorial entity'@en	'city of Pennsylvania'@en
Q207694	P131	Q21507383	3	'art museum'@en	'located in the administrative territorial entity'@en	'provincial or territorial capital city in Canada'@en
Q207694	P131	Q21518270	3	'art museum'@en	'located in the administrative territorial entity'@en	'state or insular area capital of the United States'@en
Q207694	P131	Q257391	3	'art museum'@en	'located in the administrative territorial entity'@en	'federal capital'@en
Q207694	P131	Q261543	3	'art museum'@en	'located in the administrative territorial entity'@en	'state of Austria'@en
Q207694	P131	Q2740635	3	'art museum'@en	'located in the administrative territorial entity'@en	'Stadtbezirk'@en
Q207694	P131	Q3505887	3	'art museum'@en	'located in the administrative territorial entity'@en	'city council'@en
Q207694	P131	Q5888666	3	'art museum'@en	'located in the administrative territorial entity'@en	'home rule municipality of Pennsylvania'@en
Q207694	P131	Q707813	3	'art museum'@en	'located in the administrative territorial entity'@en	'Hanseatic city'@en
Q207694	P131	Q7930989	3	'art museum'@en	'located in the administrative territorial entity'@en	'city/town'@en
Q207694	P131	Q821435	3	'art museum'@en	'located in the administrative territorial entity'@en	'borough of Berlin'@en
Q207694	P131	Q85635630	3	'art museum'@en	'located in the administrative territorial entity'@en	'urban district of North Rhine-Westphalia'@en
Q24699794	P131	Q1549591	3	'museum building'@en	'located in the administrative territorial entity'@en	'big city'@en
Q1007870	P131	Q1093829	2	'art gallery'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q1007870	P131	Q1549591	2	'art gallery'@en	'located in the administrative territorial entity'@en	'big city'@en
Q1007870	P131	Q1637706	2	'art gallery'@en	'located in the administrative territorial entity'@en	'million city'@en
Q1007870	P131	Q408804	2	'art gallery'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q1007870	P131	Q62049	2	'art gallery'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q10624527	P131	Q137773	2	'biographical museum'@en	'located in the administrative territorial entity'@en	'ward of Japan'@en
Q1497649	P131	Q14770218	2	'memory institution'@en	'located in the administrative territorial entity'@en	'cantonal capital of Switzerland'@en
Q1497649	P131	Q1549591	2	'memory institution'@en	'located in the administrative territorial entity'@en	'big city'@en
Q163740	P131	Q1093829	2	'nonprofit organization'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q163740	P131	Q35657	2	'nonprofit organization'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q17431399	P131	Q515	2	'national museum'@en	'located in the administrative territorial entity'@en	'city'@en
Q207694	P131	Q1002812	2	'art museum'@en	'located in the administrative territorial entity'@en	'metropolitan borough'@en
Q207694	P131	Q1059478	2	'art museum'@en	'located in the administrative territorial entity'@en	'town of Japan'@en
Q207694	P131	Q1066538	2	'art museum'@en	'located in the administrative territorial entity'@en	'National Central City'@en
Q207694	P131	Q1066984	2	'art museum'@en	'located in the administrative territorial entity'@en	'financial centre'@en
Q207694	P131	Q109329953	2	'art museum'@en	'located in the administrative territorial entity'@en	'state city of Latvia'@en
Q207694	P131	Q1208802	2	'art museum'@en	'located in the administrative territorial entity'@en	'direct-controlled municipality'@en
Q207694	P131	Q123705	2	'art museum'@en	'located in the administrative territorial entity'@en	'neighborhood'@en
Q207694	P131	Q127448	2	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Sweden'@en
Q207694	P131	Q13212489	2	'art museum'@en	'located in the administrative territorial entity'@en	'county of California'@en
Q207694	P131	Q133156	2	'art museum'@en	'located in the administrative territorial entity'@en	'colony'@en
Q207694	P131	Q13455645	2	'art museum'@en	'located in the administrative territorial entity'@en	'administrative city in the Republic of Ireland'@en
Q207694	P131	Q134626	2	'art museum'@en	'located in the administrative territorial entity'@en	'district capital'@en
Q207694	P131	Q14770218	2	'art museum'@en	'located in the administrative territorial entity'@en	'cantonal capital of Switzerland'@en
Q207694	P131	Q149621	2	'art museum'@en	'located in the administrative territorial entity'@en	'district'@en
Q207694	P131	Q15127838	2	'art museum'@en	'located in the administrative territorial entity'@en	'city under state jurisdiction in Latvia'@en
Q207694	P131	Q1802801	2	'art museum'@en	'located in the administrative territorial entity'@en	'rural municipality of Austria'@en
Q207694	P131	Q192287	2	'art museum'@en	'located in the administrative territorial entity'@en	'subdivisions of Russia'@en
Q207694	P131	Q19833031	2	'art museum'@en	'located in the administrative territorial entity'@en	'emirate of the United Arab Emirates'@en
Q207694	P131	Q20528428	2	'art museum'@en	'located in the administrative territorial entity'@en	'federative entity of Mexico'@en
Q207694	P131	Q21457810	2	'art museum'@en	'located in the administrative territorial entity'@en	'Scottish district'@en
Q207694	P131	Q2264924	2	'art museum'@en	'located in the administrative territorial entity'@en	'port settlement'@en
Q207694	P131	Q278976	2	'art museum'@en	'located in the administrative territorial entity'@en	'borough of Hamburg'@en
Q207694	P131	Q3184121	2	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Brazil'@en
Q207694	P131	Q33146843	2	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Catalonia'@en
Q207694	P131	Q3559093	2	'art museum'@en	'located in the administrative territorial entity'@en	'sanctuary city'@en
Q207694	P131	Q3700011	2	'art museum'@en	'located in the administrative territorial entity'@en	'kecamatan'@en
Q207694	P131	Q424857	2	'art museum'@en	'located in the administrative territorial entity'@en	'ōaza'@en
Q207694	P131	Q490329	2	'art museum'@en	'located in the administrative territorial entity'@en	'dong of South Korea'@en
Q207694	P131	Q5084	2	'art museum'@en	'located in the administrative territorial entity'@en	'hamlet'@en
Q207694	P131	Q5123999	2	'art museum'@en	'located in the administrative territorial entity'@en	'city of regional significance of Ukraine'@en
Q207694	P131	Q5124673	2	'art museum'@en	'located in the administrative territorial entity'@en	'Scottish civil parish'@en
Q207694	P131	Q51929311	2	'art museum'@en	'located in the administrative territorial entity'@en	'largest city'@en
Q207694	P131	Q581830	2	'art museum'@en	'located in the administrative territorial entity'@en	'carfree city'@en
Q207694	P131	Q676050	2	'art museum'@en	'located in the administrative territorial entity'@en	'old town'@en
Q207694	P131	Q702492	2	'art museum'@en	'located in the administrative territorial entity'@en	'urban area'@en
Q207694	P131	Q705296	2	'art museum'@en	'located in the administrative territorial entity'@en	'district of Taiwan'@en
Q207694	P131	Q79323854	2	'art museum'@en	'located in the administrative territorial entity'@en	'city of oblast subordinance'@en
Q207694	P131	Q856076	2	'art museum'@en	'located in the administrative territorial entity'@en	'municipality of Finland'@en
Q207694	P131	Q85631896	2	'art museum'@en	'located in the administrative territorial entity'@en	'urban district of Bavaria'@en
Q207694	P131	Q902814	2	'art museum'@en	'located in the administrative territorial entity'@en	'border town'@en
Q24699794	P131	Q1093829	2	'museum building'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q33506	P131	Q10864048	2	'museum'@en	'located in the administrative territorial entity'@en	'first-level administrative country subdivision'@en
Q33506	P131	Q1094397	2	'museum'@en	'located in the administrative territorial entity'@en	'autonomous city'@en
Q33506	P131	Q1422929	2	'museum'@en	'located in the administrative territorial entity'@en	'primate city'@en
Q33506	P131	Q15060255	2	'museum'@en	'located in the administrative territorial entity'@en	'Scottish council area'@en
Q33506	P131	Q15284	2	'museum'@en	'located in the administrative territorial entity'@en	'municipality'@en
Q33506	P131	Q192611	2	'museum'@en	'located in the administrative territorial entity'@en	'electoral district'@en
Q33506	P131	Q19833031	2	'museum'@en	'located in the administrative territorial entity'@en	'emirate of the United Arab Emirates'@en
Q33506	P131	Q3184121	2	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Brazil'@en
Q33506	P131	Q475050	2	'museum'@en	'located in the administrative territorial entity'@en	'federal district'@en
Q33506	P131	Q56061	2	'museum'@en	'located in the administrative territorial entity'@en	'administrative territorial entity'@en
Q33506	P131	Q856076	2	'museum'@en	'located in the administrative territorial entity'@en	'municipality of Finland'@en
Q4989906	P131	Q33146843	2	'monument'@en	'located in the administrative territorial entity'@en	'municipality of Catalonia'@en
Q1007870	P131	Q1059478	1	'art gallery'@en	'located in the administrative territorial entity'@en	'town of Japan'@en
Q1007870	P131	Q1615742	1	'art gallery'@en	'located in the administrative territorial entity'@en	'province of the People\'s Republic of China'@en
Q1007870	P131	Q1749269	1	'art gallery'@en	'located in the administrative territorial entity'@en	'city designated by government ordinance'@en
Q1007870	P131	Q179872	1	'art gallery'@en	'located in the administrative territorial entity'@en	'county of Ireland'@en
Q1007870	P131	Q20528428	1	'art gallery'@en	'located in the administrative territorial entity'@en	'federative entity of Mexico'@en
Q1007870	P131	Q23058	1	'art gallery'@en	'located in the administrative territorial entity'@en	'canton of Switzerland'@en
Q1007870	P131	Q261023	1	'art gallery'@en	'located in the administrative territorial entity'@en	'district of Vienna'@en
Q1007870	P131	Q2734310	1	'art gallery'@en	'located in the administrative territorial entity'@en	'alcaldía of Mexico City'@en
Q1007870	P131	Q3032119	1	'art gallery'@en	'located in the administrative territorial entity'@en	'district of the canton of Basel-Land'@en
Q1007870	P131	Q486972	1	'art gallery'@en	'located in the administrative territorial entity'@en	'human settlement'@en
Q1007870	P131	Q5119	1	'art gallery'@en	'located in the administrative territorial entity'@en	'capital'@en
Q1007870	P131	Q515	1	'art gallery'@en	'located in the administrative territorial entity'@en	'city'@en
Q1007870	P131	Q54935504	1	'art gallery'@en	'located in the administrative territorial entity'@en	'city of Switzerland'@en
Q1007870	P131	Q5852411	1	'art gallery'@en	'located in the administrative territorial entity'@en	'state of Australia'@en
Q1007870	P131	Q65589340	1	'art gallery'@en	'located in the administrative territorial entity'@en	'capital of a prefecture of Japan'@en
Q1007870	P131	Q662914	1	'art gallery'@en	'located in the administrative territorial entity'@en	'district in Switzerland'@en
Q1007870	P131	Q70208	1	'art gallery'@en	'located in the administrative territorial entity'@en	'municipality of Switzerland'@en
Q1007870	P131	Q76514543	1	'art gallery'@en	'located in the administrative territorial entity'@en	'municipality of Georgia'@en
Q1043939	P131	Q1093829	1	'Carnegie library'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q1043939	P131	Q35657	1	'Carnegie library'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q1043939	P131	Q62049	1	'Carnegie library'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q10624527	P131	Q494721	1	'biographical museum'@en	'located in the administrative territorial entity'@en	'city of Japan'@en
Q10624527	P131	Q5327369	1	'biographical museum'@en	'located in the administrative territorial entity'@en	'chōchō'@en
Q108325	P131	Q1093829	1	'chapel'@en	'located in the administrative territorial entity'@en	'city of the United States'@en
Q108325	P131	Q1549591	1	'chapel'@en	'located in the administrative territorial entity'@en	'big city'@en
Q108325	P131	Q1637706	1	'chapel'@en	'located in the administrative territorial entity'@en	'million city'@en
Q108325	P131	Q62049	1	'chapel'@en	'located in the administrative territorial entity'@en	'county seat'@en
Q108860593	P131	Q408804	1	'museum of modern art'@en	'located in the administrative territorial entity'@en	'borough of New York City'@en
Q10942443	P131	Q211690	1	'suite'@en	'located in the administrative territorial entity'@en	'London borough'@en
Q10942443	P131	Q21503295	1	'suite'@en	'located in the administrative territorial entity'@en	'district with city status'@en
Q10942443	P131	Q515	1	'suite'@en	'located in the administrative territorial entity'@en	'city'@en
Q10942443	P131	Q7897276	1	'suite'@en	'located in the administrative territorial entity'@en	'unparished area'@en
Q11341528	P131	Q5327369	1	'comics museum'@en	'located in the administrative territorial entity'@en	'chōchō'@en
Q1179791	P131	Q104880945	1	'glassworks'@en	'located in the administrative territorial entity'@en	'climate emergency declarations in Australia'@en
Q1179791	P131	Q14192199	1	'glassworks'@en	'located in the administrative territorial entity'@en	'territory of Australia'@en
Q1179791	P131	Q14192234	1	'glassworks'@en	'located in the administrative territorial entity'@en	'mainland territory of Australia'@en
Q1179791	P131	Q171441	1	'glassworks'@en	'located in the administrative territorial entity'@en	'enclave'@en
Q1202402	P131	Q211690	1	'townhouse'@en	'located in the administrative territorial entity'@en	'London borough'@en
Q1202402	P131	Q21503295	1	'townhouse'@en	'located in the administrative territorial entity'@en	'district with city status'@en
Q1202402	P131	Q515	1	'townhouse'@en	'located in the administrative territorial entity'@en	'city'@en
Q1202402	P131	Q7897276	1	'townhouse'@en	'located in the administrative territorial entity'@en	'unparished area'@en
Q1329623	P131	Q261023	1	'cultural center'@en	'located in the administrative territorial entity'@en	'district of Vienna'@en
Q1329623	P131	Q278976	1	'cultural center'@en	'located in the administrative territorial entity'@en	'borough of Hamburg'@en
Q1343246	P131	Q1115575	1	'English country house'@en	'located in the administrative territorial entity'@en	'civil parish'@en
Q1343246	P131	Q532	1	'English country house'@en	'located in the administrative territorial entity'@en	'village'@en
Q1497375	P131	Q278976	1	'architectural ensemble'@en	'located in the administrative territorial entity'@en	'borough of Hamburg'@en
Q1497649	P131	Q1187811	1	'memory institution'@en	'located in the administrative territorial entity'@en	'college town'@en
Q1497649	P131	Q3032119	1	'memory institution'@en	'located in the administrative territorial entity'@en	'district of the canton of Basel-Land'@en
Q1497649	P131	Q50330360	1	'memory institution'@en	'located in the administrative territorial entity'@en	'second largest city'@en
Q1497649	P131	Q56061	1	'memory institution'@en	'located in the administrative territorial entity'@en	'administrative territorial entity'@en
Q1497649	P131	Q64340309	1	'memory institution'@en	'located in the administrative territorial entity'@en	'City district of Winterthur'@en
Q1497649	P131	Q662914	1	'memory institution'@en	'located in the administrative territorial entity'@en	'district in Switzerland'@en
Q1541532	P131	Q821435	1	'Hall of Fame (Graffiti)'@en	'located in the administrative territorial entity'@en	'borough of Berlin'@en
Q1595639	P131	Q1002812	1	'local museum'@en	'located in the administrative territorial entity'@en	'metropolitan borough'@en
Q1595639	P131	Q3957	1	'local museum'@en	'located in the administrative territorial entity'@en	'town'@en
Q16020664	P131	Q14762300	1	'canadian artist-run centre'@en	'located in the administrative territorial entity'@en	'single-tier municipality'@en
Q16020664	P131	Q1549591	1	'canadian artist-run centre'@en	'located in the administrative territorial entity'@en	'big city'@en
Q16020664	P131	Q21507383	1	'canadian artist-run centre'@en	'located in the administrative territorial entity'@en	'provincial or territorial capital city in Canada'@en
Q16020664	P131	Q515	1	'canadian artist-run centre'@en	'located in the administrative territorial entity'@en	'city'@en
Q160742	P131	Q1802801	1	'abbey'@en	'located in the administrative territorial entity'@en	'rural municipality of Austria'@en
Q160742	P131	Q261023	1	'abbey'@en	'located in the administrative territorial entity'@en	'district of Vienna'@en
Q160742	P131	Q484170	1	'abbey'@en	'located in the administrative territorial entity'@en	'commune of France'@en
Q160742	P131	Q581830	1	'abbey'@en	'located in the administrative territorial entity'@en	'carfree city'@en
Q160742	P131	Q667509	1	'abbey'@en	'located in the administrative territorial entity'@en	'municipality of Austria'@en
Q162875	P131	Q35657	1	'mausoleum'@en	'located in the administrative territorial entity'@en	'U.S. state'@en
Q163740	P131	Q1549591	1	'nonprofit organization'@en	'located in the administrative territorial entity'@en	'big city'@en
Q163740	P131	Q21518270	1	'nonprofit organization'@en	'located in the administrative territorial entity'@en	'state or insular area capital of the United States'@en
