domain	property	range	count
Q839954	P18	commonsMedia	29
Q17715832	P18	commonsMedia	26
Q751876	P18	commonsMedia	25
Q2087181	P18	commonsMedia	20
Q811979	P18	commonsMedia	20
Q109607	P18	commonsMedia	19
Q33506	P18	commonsMedia	17
Q1343246	P18	commonsMedia	14
Q4989906	P18	commonsMedia	11
Q180174	P18	commonsMedia	8
Q19860854	P18	commonsMedia	8
Q2065736	P18	commonsMedia	8
Q5267014	P18	commonsMedia	6
Q91312	P18	commonsMedia	6
Q92062	P18	commonsMedia	6
Q210272	P18	commonsMedia	5
Q2772772	P18	commonsMedia	5
Q879050	P18	commonsMedia	5
Q11691318	P18	commonsMedia	4
Q27686	P18	commonsMedia	4
Q1595639	P18	commonsMedia	3
Q16884952	P18	commonsMedia	3
Q32164125	P18	commonsMedia	3
Q3947	P18	commonsMedia	3
Q570116	P18	commonsMedia	3
Q1081138	P18	commonsMedia	2
Q1195705	P18	commonsMedia	2
Q16560	P18	commonsMedia	2
Q16735822	P18	commonsMedia	2
Q1923257	P18	commonsMedia	2
Q3898745	P18	commonsMedia	2
Q57831	P18	commonsMedia	2
Q64995589	P18	commonsMedia	2
Q744099	P18	commonsMedia	2
Q80446812	P18	commonsMedia	2
Q92026	P18	commonsMedia	2
Q1007870	P18	commonsMedia	1
Q1015644	P18	commonsMedia	1
Q10416961	P18	commonsMedia	1
Q108325	P18	commonsMedia	1
Q1128397	P18	commonsMedia	1
Q1134237	P18	commonsMedia	1
Q1200957	P18	commonsMedia	1
Q13402009	P18	commonsMedia	1
Q13955118	P18	commonsMedia	1
Q1423423	P18	commonsMedia	1
Q14528644	P18	commonsMedia	1
Q1497375	P18	commonsMedia	1
Q1497649	P18	commonsMedia	1
Q156362	P18	commonsMedia	1
Q15710038	P18	commonsMedia	1
Q16970	P18	commonsMedia	1
Q1970243	P18	commonsMedia	1
Q19850578	P18	commonsMedia	1
Q207694	P18	commonsMedia	1
Q23442	P18	commonsMedia	1
Q24699794	P18	commonsMedia	1
Q28045079	P18	commonsMedia	1
Q29960985	P18	commonsMedia	1
Q3329412	P18	commonsMedia	1
Q3330083	P18	commonsMedia	1
Q3354019	P18	commonsMedia	1
Q3395377	P18	commonsMedia	1
Q358	P18	commonsMedia	1
Q41176	P18	commonsMedia	1
Q44613	P18	commonsMedia	1
Q481289	P18	commonsMedia	1
Q486972	P18	commonsMedia	1
Q489357	P18	commonsMedia	1
Q543654	P18	commonsMedia	1
Q57821	P18	commonsMedia	1
Q615810	P18	commonsMedia	1
Q62832	P18	commonsMedia	1
Q7335033	P18	commonsMedia	1
Q7963015	P18	commonsMedia	1
Q811165	P18	commonsMedia	1
Q81917	P18	commonsMedia	1
Q8502	P18	commonsMedia	1
Q8719053	P18	commonsMedia	1
Q907116	P18	commonsMedia	1
Q91165	P18	commonsMedia	1
Q92086	P18	commonsMedia	1
Q96211395	P18	commonsMedia	1
Q23413	P1801	commonsMedia	1
Q23413	P181	commonsMedia	3
Q23413	P1814	string	3
Q92026	P1814	string	2
Q23413	P1842	external-id	2
Q33506	P1842	external-id	2
Q615810	P1842	external-id	1
Q23413	P1936	external-id	3
Q1081138	P1936	external-id	1
Q17715832	P1936	external-id	1
Q839954	P1936	external-id	1
Q23413	P1943	commonsMedia	1
Q23413	P2002	external-id	3
Q1200957	P2002	external-id	1
Q16560	P2002	external-id	1
Q2065736	P2002	external-id	1
Q2087181	P2002	external-id	1
Q27686	P2002	external-id	1
Q33506	P2002	external-id	1
Q481289	P2002	external-id	1
Q570116	P2002	external-id	1
Q751876	P2002	external-id	1
Q16735822	P2003	external-id	1
Q23413	P2003	external-id	1
Q16735822	P2013	external-id	1
Q23413	P2013	external-id	1
Q23413	P2044	quantity	48
Q839954	P2044	quantity	8
Q32164125	P2044	quantity	2
Q33506	P2044	quantity	2
Q751876	P2044	quantity	2
Q109607	P2044	quantity	1
Q16970	P2044	quantity	1
Q17715832	P2044	quantity	1
Q28045079	P2044	quantity	1
Q3329412	P2044	quantity	1
Q4989906	P2044	quantity	1
Q7335033	P2044	quantity	1
Q23413	P2046	quantity	3
Q16735822	P2046	quantity	1
Q19850578	P2046	quantity	1
Q23442	P2046	quantity	1
Q24699794	P2046	quantity	1
Q744099	P2046	quantity	1
Q907116	P2046	quantity	1
Q23413	P2048	quantity	4
Q17715832	P2048	quantity	2
Q23413	P2081	external-id	1
Q23413	P213	external-id	3
Q16735822	P213	external-id	1
Q23413	P214	external-id	127
Q33506	P214	external-id	10
Q751876	P214	external-id	8
Q17715832	P214	external-id	7
Q811979	P214	external-id	6
Q4989906	P214	external-id	4
Q839954	P214	external-id	4
Q2065736	P214	external-id	3
Q2087181	P214	external-id	3
Q11691318	P214	external-id	2
Q1195705	P214	external-id	2
Q1343246	P214	external-id	2
Q1007870	P214	external-id	1
Q1081138	P214	external-id	1
Q108325	P214	external-id	1
Q109607	P214	external-id	1
Q1128397	P214	external-id	1
Q1134237	P214	external-id	1
Q1200957	P214	external-id	1
Q156362	P214	external-id	1
Q15710038	P214	external-id	1
Q1595639	P214	external-id	1
Q16560	P214	external-id	1
Q16735822	P214	external-id	1
Q19850578	P214	external-id	1
Q19860854	P214	external-id	1
Q207694	P214	external-id	1
Q210272	P214	external-id	1
Q24699794	P214	external-id	1
Q3329412	P214	external-id	1
Q3330083	P214	external-id	1
Q41176	P214	external-id	1
Q481289	P214	external-id	1
Q486972	P214	external-id	1
Q570116	P214	external-id	1
Q615810	P214	external-id	1
Q8719053	P214	external-id	1
Q879050	P214	external-id	1
Q907116	P214	external-id	1
Q92026	P214	external-id	1
Q92062	P214	external-id	1
Q23413	P2163	external-id	1
Q811165	P2163	external-id	1
Q23413	P217	string	4
Q7963015	P217	string	1
Q23413	P2186	external-id	44
Q210272	P2186	external-id	5
Q19860854	P2186	external-id	2
Q1081138	P2186	external-id	1
Q109607	P2186	external-id	1
Q16735822	P2186	external-id	1
Q27686	P2186	external-id	1
Q62832	P2186	external-id	1
Q811165	P2186	external-id	1
Q839954	P2186	external-id	1
Q23413	P227	external-id	51
Q33506	P227	external-id	5
Q751876	P227	external-id	4
Q16735822	P227	external-id	2
Q17715832	P227	external-id	2
Q1007870	P227	external-id	1
Q109607	P227	external-id	1
Q1128397	P227	external-id	1
Q1134237	P227	external-id	1
Q11691318	P227	external-id	1
Q1195705	P227	external-id	1
Q1200957	P227	external-id	1
Q1497649	P227	external-id	1
Q15710038	P227	external-id	1
Q1595639	P227	external-id	1
Q16560	P227	external-id	1
Q19850578	P227	external-id	1
Q19860854	P227	external-id	1
Q2065736	P227	external-id	1
Q207694	P227	external-id	1
Q2087181	P227	external-id	1
Q24699794	P227	external-id	1
Q41176	P227	external-id	1
Q481289	P227	external-id	1
Q4989906	P227	external-id	1
Q570116	P227	external-id	1
Q811979	P227	external-id	1
Q839954	P227	external-id	1
Q8719053	P227	external-id	1
Q907116	P227	external-id	1
Q1343246	P2284	quantity	1
Q23413	P2284	quantity	1
Q23413	P2326	external-id	1
Q751876	P2326	external-id	1
Q23413	P2347	external-id	1
Q29960985	P2347	external-id	1
Q23413	P242	commonsMedia	4
Q1497375	P242	commonsMedia	1
Q2772772	P242	commonsMedia	1
Q3354019	P242	commonsMedia	1
Q839954	P242	commonsMedia	1
Q19860854	P2427	external-id	1
Q23413	P2427	external-id	1
Q62832	P2427	external-id	1
Q23413	P244	external-id	27
Q839954	P244	external-id	4
Q751876	P244	external-id	3
Q2087181	P244	external-id	2
Q1134237	P244	external-id	1
Q1200957	P244	external-id	1
Q16560	P244	external-id	1
Q16735822	P244	external-id	1
Q17715832	P244	external-id	1
Q2065736	P244	external-id	1
Q28045079	P244	external-id	1
Q3329412	P244	external-id	1
Q33506	P244	external-id	1
Q41176	P244	external-id	1
Q481289	P244	external-id	1
Q811979	P244	external-id	1
Q23413	P245	external-id	1
Q23413	P2468	external-id	5
Q2087181	P2468	external-id	3
Q92062	P2468	external-id	1
Q23413	P2473	external-id	2
Q4989906	P2473	external-id	1
Q81917	P2473	external-id	1
Q16560	P2488	url	1
Q23413	P2488	url	1
Q16560	P2491	external-id	1
Q23413	P2491	external-id	1
Q23413	P2494	external-id	9
Q879050	P2494	external-id	1
Q23413	P2581	external-id	24
Q109607	P2581	external-id	2
Q11691318	P2581	external-id	1
Q2087181	P2581	external-id	1
Q2772772	P2581	external-id	1
Q33506	P2581	external-id	1
Q570116	P2581	external-id	1
Q751876	P2581	external-id	1
Q92026	P2581	external-id	1
Q96211395	P2581	external-id	1
Q23413	P2671	external-id	21
Q17715832	P2671	external-id	2
Q839954	P2671	external-id	2
Q11691318	P2671	external-id	1
Q16884952	P2671	external-id	1
Q751876	P2671	external-id	1
Q811979	P2671	external-id	1
Q23413	P268	external-id	2
Q23413	P269	external-id	2
Q16560	P2754	time	1
Q23413	P2754	time	1
Q23413	P2795	monolingualtext	5
Q2065736	P2795	monolingualtext	1
Q23413	P281	string	31
Q811979	P281	string	13
Q33506	P281	string	5
Q751876	P281	string	3
Q1081138	P281	string	1
Q1497649	P281	string	1
Q16735822	P281	string	1
Q32164125	P281	string	1
Q3330083	P281	string	1
Q615810	P281	string	1
Q23413	P2900	string	1
Q23413	P2924	external-id	1
Q44613	P2924	external-id	1
Q23413	P2948	external-id	4
Q19860854	P2948	external-id	1
Q23413	P2951	external-id	34
Q33506	P2951	external-id	9
Q109607	P2951	external-id	7
Q2065736	P2951	external-id	6
Q751876	P2951	external-id	5
Q1195705	P2951	external-id	2
Q108325	P2951	external-id	1
Q1200957	P2951	external-id	1
Q1595639	P2951	external-id	1
Q16560	P2951	external-id	1
Q17715832	P2951	external-id	1
Q1970243	P2951	external-id	1
Q481289	P2951	external-id	1
Q23413	P2966	external-id	3
Q23413	P3003	external-id	1
Q751876	P3003	external-id	1
Q23413	P3007	external-id	2
Q839954	P3007	external-id	2
Q28045079	P3007	external-id	1
Q23413	P3066	external-id	2
Q1081138	P3066	external-id	1
Q1497649	P3066	external-id	1
Q16735822	P3066	external-id	1
Q3330083	P3066	external-id	1
Q33506	P3066	external-id	1
Q23413	P3109	external-id	1
Q23413	P3118	external-id	1
Q23413	P3134	external-id	17
Q2087181	P3134	external-id	3
Q839954	P3134	external-id	2
Q109607	P3134	external-id	1
Q1343246	P3134	external-id	1
Q16735822	P3134	external-id	1
Q2772772	P3134	external-id	1
Q5267014	P3134	external-id	1
Q811165	P3134	external-id	1
Q23413	P3177	external-id	5
Q4989906	P3177	external-id	1
Q1200957	P3219	external-id	1
Q16560	P3219	external-id	1
Q2065736	P3219	external-id	1
Q23413	P3219	external-id	1
Q33506	P3219	external-id	1
Q481289	P3219	external-id	1
Q751876	P3219	external-id	1
Q23413	P3222	external-id	2
Q570116	P3222	external-id	1
Q96211395	P3222	external-id	1
Q1081138	P3227	external-id	1
Q23413	P3227	external-id	1
Q839954	P3227	external-id	1
Q23413	P3311	commonsMedia	16
Q2087181	P3311	commonsMedia	4
Q1343246	P3311	commonsMedia	1
Q486972	P3311	commonsMedia	1
Q4989906	P3311	commonsMedia	1
Q839954	P3311	commonsMedia	1
Q92062	P3311	commonsMedia	1
Q23413	P3318	external-id	5
Q4989906	P3318	external-id	5
Q33506	P3318	external-id	1
Q486972	P3318	external-id	1
Q23413	P3324	external-id	1
Q1134237	P3365	external-id	1
Q23413	P3365	external-id	1
Q23413	P3417	external-id	14
Q1134237	P3417	external-id	1
Q1200957	P3417	external-id	1
Q1343246	P3417	external-id	1
Q16560	P3417	external-id	1
Q2065736	P3417	external-id	1
Q2087181	P3417	external-id	1
Q33506	P3417	external-id	1
Q481289	P3417	external-id	1
Q64995589	P3417	external-id	1
Q751876	P3417	external-id	1
Q23413	P3424	string	2
Q16735822	P3424	string	1
Q811165	P3424	string	1
Q10416961	P3426	external-id	1
Q23413	P3426	external-id	1
Q23413	P3451	commonsMedia	3
Q16735822	P3451	commonsMedia	1
Q33506	P3451	commonsMedia	1
Q23413	P3481	external-id	34
Q2087181	P3481	external-id	7
Q1343246	P3481	external-id	4
Q839954	P3481	external-id	2
Q16884952	P3481	external-id	1
Q32164125	P3481	external-id	1
Q7963015	P3481	external-id	1
Q91312	P3481	external-id	1
Q23413	P349	external-id	1
Q23413	P359	external-id	3
Q33506	P359	external-id	1
Q751876	P359	external-id	1
Q23413	P3616	external-id	13
Q1595639	P3616	external-id	1
Q19860854	P3616	external-id	1
Q2772772	P3616	external-id	1
Q5267014	P3616	external-id	1
Q23413	P3642	external-id	4
Q2087181	P3642	external-id	3
Q1343246	P3642	external-id	1
Q5267014	P3642	external-id	1
Q23413	P373	string	714
Q839954	P373	string	27
Q17715832	P373	string	26
Q751876	P373	string	23
Q811979	P373	string	21
Q2087181	P373	string	20
Q109607	P373	string	19
Q33506	P373	string	16
Q1343246	P373	string	12
Q4989906	P373	string	11
Q19860854	P373	string	8
Q2065736	P373	string	7
Q5267014	P373	string	6
Q210272	P373	string	5
Q2772772	P373	string	5
Q11691318	P373	string	4
Q180174	P373	string	4
Q92062	P373	string	4
Q1595639	P373	string	3
Q27686	P373	string	3
Q879050	P373	string	3
Q91312	P373	string	3
Q1081138	P373	string	2
Q1195705	P373	string	2
Q16560	P373	string	2
Q16735822	P373	string	2
Q570116	P373	string	2
Q57831	P373	string	2
Q64995589	P373	string	2
Q92026	P373	string	2
Q1007870	P373	string	1
Q10416961	P373	string	1
Q108325	P373	string	1
Q1128397	P373	string	1
Q1134237	P373	string	1
Q1200957	P373	string	1
Q13402009	P373	string	1
Q1423423	P373	string	1
Q14528644	P373	string	1
Q1497375	P373	string	1
Q1497649	P373	string	1
Q156362	P373	string	1
Q15710038	P373	string	1
Q16884952	P373	string	1
Q16970	P373	string	1
Q1923257	P373	string	1
Q1970243	P373	string	1
Q19850578	P373	string	1
Q207694	P373	string	1
Q24699794	P373	string	1
Q28045079	P373	string	1
Q29960985	P373	string	1
Q32164125	P373	string	1
Q3329412	P373	string	1
Q3330083	P373	string	1
Q3354019	P373	string	1
Q3395377	P373	string	1
Q358	P373	string	1
Q3947	P373	string	1
Q41176	P373	string	1
Q44613	P373	string	1
Q481289	P373	string	1
Q486972	P373	string	1
Q543654	P373	string	1
Q57821	P373	string	1
Q615810	P373	string	1
Q62832	P373	string	1
Q7335033	P373	string	1
Q744099	P373	string	1
Q7963015	P373	string	1
Q811165	P373	string	1
Q81917	P373	string	1
Q8719053	P373	string	1
Q907116	P373	string	1
Q91165	P373	string	1
Q92086	P373	string	1
Q96211395	P373	string	1
Q23413	P3749	external-id	5
Q109607	P3749	external-id	1
Q570116	P3749	external-id	1
Q751876	P3749	external-id	1
Q811165	P3749	external-id	1
Q96211395	P3749	external-id	1
Q23413	P380	external-id	13
Q751876	P380	external-id	4
Q91165	P380	external-id	1
Q23413	P381	external-id	53
Q811979	P381	external-id	21
Q17715832	P381	external-id	12
Q33506	P381	external-id	2
Q1081138	P381	external-id	1
Q1497649	P381	external-id	1
Q156362	P381	external-id	1
Q16735822	P381	external-id	1
Q3330083	P381	external-id	1
Q23413	P3820	external-id	1
Q33506	P3820	external-id	1
Q615810	P3820	external-id	1
Q23413	P3896	geo-shape	8
Q839954	P3896	geo-shape	3
Q28045079	P3896	geo-shape	1
Q1200957	P3977	external-id	1
Q16560	P3977	external-id	1
Q2065736	P3977	external-id	1
Q23413	P3977	external-id	1
Q33506	P3977	external-id	1
Q481289	P3977	external-id	1
Q751876	P3977	external-id	1
Q23413	P4009	external-id	1
Q23442	P4009	external-id	1
Q744099	P4009	external-id	1
Q23413	P402	external-id	9
Q839954	P402	external-id	2
Q1343246	P402	external-id	1
Q33506	P402	external-id	1
Q751876	P402	external-id	1
Q811979	P402	external-id	1
Q92062	P402	external-id	1
Q23413	P4057	external-id	16
Q839954	P4057	external-id	1
Q23413	P4059	external-id	13
Q839954	P4059	external-id	1
Q23413	P4075	external-id	10
Q17715832	P4075	external-id	4
Q751876	P4075	external-id	4
Q23413	P4088	external-id	18
Q19860854	P4088	external-id	1
Q27686	P4088	external-id	1
Q62832	P4088	external-id	1
Q8719053	P4088	external-id	1
Q23413	P4102	external-id	2
Q28045079	P4102	external-id	1
Q839954	P4102	external-id	1
Q92086	P4102	external-id	1
Q23413	P4106	external-id	3
Q109607	P4106	external-id	1
Q23442	P4106	external-id	1
Q29960985	P4106	external-id	1
Q744099	P4106	external-id	1
Q16735822	P4115	external-id	1
Q23413	P4115	external-id	1
Q23413	P4117	external-id	7
Q1343246	P4117	external-id	1
Q2772772	P4117	external-id	1
Q32164125	P4117	external-id	1
Q5267014	P4117	external-id	1
Q839954	P4117	external-id	1
Q23413	P4133	external-id	1
Q23413	P4141	external-id	242
Q839954	P4141	external-id	19
Q2087181	P4141	external-id	17
Q1343246	P4141	external-id	11
Q92062	P4141	external-id	6
Q32164125	P4141	external-id	4
Q109607	P4141	external-id	3
Q17715832	P4141	external-id	3
Q5267014	P4141	external-id	3
Q879050	P4141	external-id	3
Q2772772	P4141	external-id	2
Q1595639	P4141	external-id	1
Q16884952	P4141	external-id	1
Q180174	P4141	external-id	1
Q19860854	P4141	external-id	1
Q28045079	P4141	external-id	1
Q3947	P4141	external-id	1
Q570116	P4141	external-id	1
Q7335033	P4141	external-id	1
Q91312	P4141	external-id	1
Q23413	P4146	external-id	2
Q1200957	P4146	external-id	1
Q16560	P4146	external-id	1
Q2065736	P4146	external-id	1
Q2087181	P4146	external-id	1
Q33506	P4146	external-id	1
Q481289	P4146	external-id	1
Q751876	P4146	external-id	1
Q23413	P4171	external-id	2
Q44613	P4171	external-id	1
Q839954	P4171	external-id	1
Q23413	P4173	external-id	2
Q10416961	P4173	external-id	1
Q109607	P4173	external-id	1
Q3395377	P4173	external-id	1
Q23413	P4212	external-id	1
Q23413	P4219	external-id	3
Q1595639	P4219	external-id	1
Q751876	P4219	external-id	1
Q23413	P4244	external-id	3
Q23413	P4245	external-id	1
Q23413	P4291	commonsMedia	2
Q1497375	P4291	commonsMedia	1
Q3354019	P4291	commonsMedia	1
Q41176	P4291	commonsMedia	1
Q23413	P4342	external-id	2
Q1200957	P4342	external-id	1
Q16560	P4342	external-id	1
Q2065736	P4342	external-id	1
Q33506	P4342	external-id	1
Q481289	P4342	external-id	1
Q570116	P4342	external-id	1
Q751876	P4342	external-id	1
Q96211395	P4342	external-id	1
Q23413	P443	commonsMedia	1
Q839954	P443	commonsMedia	1
Q1200957	P4535	external-id	1
Q16560	P4535	external-id	1
Q2065736	P4535	external-id	1
Q23413	P4535	external-id	1
Q33506	P4535	external-id	1
Q481289	P4535	external-id	1
Q751876	P4535	external-id	1
Q23413	P454	external-id	9
Q2087181	P454	external-id	2
Q570116	P454	external-id	1
Q839954	P454	external-id	1
Q91165	P454	external-id	1
Q23413	P4658	external-id	25
Q839954	P4658	external-id	9
Q28045079	P4658	external-id	1
Q32164125	P4658	external-id	1
Q7335033	P4658	external-id	1
Q23413	P4672	external-id	13
Q2087181	P4672	external-id	3
Q839954	P4672	external-id	2
Q1595639	P4672	external-id	1
Q2772772	P4672	external-id	1
Q5267014	P4672	external-id	1
Q570116	P4672	external-id	1
Q23413	P4697	external-id	2
Q23413	P4813	external-id	2
Q1128397	P4813	external-id	1
Q4989906	P4813	external-id	1
Q23413	P4820	external-id	2
Q1497375	P4820	external-id	1
Q3354019	P4820	external-id	1
Q23413	P4839	external-id	78
Q33506	P4839	external-id	7
Q2087181	P4839	external-id	4
Q17715832	P4839	external-id	3
Q751876	P4839	external-id	3
Q839954	P4839	external-id	3
Q109607	P4839	external-id	2
Q811979	P4839	external-id	2
Q1081138	P4839	external-id	1
Q1128397	P4839	external-id	1
Q1195705	P4839	external-id	1
Q16735822	P4839	external-id	1
Q19860854	P4839	external-id	1
Q29960985	P4839	external-id	1
Q3329412	P4839	external-id	1
Q3330083	P4839	external-id	1
Q4989906	P4839	external-id	1
Q570116	P4839	external-id	1
Q57821	P4839	external-id	1
Q615810	P4839	external-id	1
Q92062	P4839	external-id	1
Q96211395	P4839	external-id	1
Q23413	P4854	external-id	2
Q23442	P4854	external-id	1
Q29960985	P4854	external-id	1
Q744099	P4854	external-id	1
Q23413	P4856	string	3
Q751876	P4856	string	2
Q23413	P4868	external-id	1
Q23413	P4896	commonsMedia	1
Q570116	P4896	commonsMedia	1
Q96211395	P4896	commonsMedia	1
Q23413	P5002	external-id	1
