domain	property	range	count
Q41176	P1705	monolingualtext	10
Q1244442	P1705	monolingualtext	1
Q143912	P1705	monolingualtext	1
Q23413	P1705	monolingualtext	1
Q2385804	P1705	monolingualtext	1
Q4989906	P1705	monolingualtext	1
Q6110453	P1705	monolingualtext	1
Q264542	P1708	external-id	1
Q41176	P1708	external-id	1
Q41176	P1766	commonsMedia	1
Q41176	P1770	external-id	1
Q41176	P18	commonsMedia	1422
Q33506	P18	commonsMedia	14
Q3947	P18	commonsMedia	13
Q1497375	P18	commonsMedia	7
Q811979	P18	commonsMedia	5
Q11303	P18	commonsMedia	4
Q27686	P18	commonsMedia	4
Q358	P18	commonsMedia	4
Q16560	P18	commonsMedia	3
Q210272	P18	commonsMedia	3
Q1081138	P18	commonsMedia	2
Q1129142	P18	commonsMedia	2
Q1244442	P18	commonsMedia	2
Q2065736	P18	commonsMedia	2
Q207694	P18	commonsMedia	2
Q3950	P18	commonsMedia	2
Q4989906	P18	commonsMedia	2
Q7062022	P18	commonsMedia	2
Q76321820	P18	commonsMedia	2
Q811165	P18	commonsMedia	2
Q1021645	P18	commonsMedia	1
Q10416961	P18	commonsMedia	1
Q108860593	P18	commonsMedia	1
Q1128397	P18	commonsMedia	1
Q12292478	P18	commonsMedia	1
Q124714	P18	commonsMedia	1
Q131734	P18	commonsMedia	1
Q1329623	P18	commonsMedia	1
Q13586493	P18	commonsMedia	1
Q1378975	P18	commonsMedia	1
Q143912	P18	commonsMedia	1
Q1440300	P18	commonsMedia	1
Q174782	P18	commonsMedia	1
Q19844914	P18	commonsMedia	1
Q19860854	P18	commonsMedia	1
Q200334	P18	commonsMedia	1
Q2080521	P18	commonsMedia	1
Q2087181	P18	commonsMedia	1
Q23413	P18	commonsMedia	1
Q2385804	P18	commonsMedia	1
Q25550691	P18	commonsMedia	1
Q264542	P18	commonsMedia	1
Q2651004	P18	commonsMedia	1
Q2680291	P18	commonsMedia	1
Q274153	P18	commonsMedia	1
Q38048707	P18	commonsMedia	1
Q43229	P18	commonsMedia	1
Q455403	P18	commonsMedia	1
Q47012103	P18	commonsMedia	1
Q4824242	P18	commonsMedia	1
Q4828724	P18	commonsMedia	1
Q5003624	P18	commonsMedia	1
Q543654	P18	commonsMedia	1
Q5773747	P18	commonsMedia	1
Q6110453	P18	commonsMedia	1
Q64578911	P18	commonsMedia	1
Q684740	P18	commonsMedia	1
Q751876	P18	commonsMedia	1
Q7540126	P18	commonsMedia	1
Q7627808	P18	commonsMedia	1
Q797765	P18	commonsMedia	1
Q811430	P18	commonsMedia	1
Q847017	P18	commonsMedia	1
Q853854	P18	commonsMedia	1
Q41176	P1801	commonsMedia	1
Q41176	P1838	external-id	1
Q847017	P1838	external-id	1
Q41176	P1936	external-id	1
Q41176	P1942	string	1
Q41176	P2001	string	1
Q41176	P2002	external-id	5
Q33506	P2002	external-id	2
Q2065736	P2002	external-id	1
Q38048707	P2002	external-id	1
Q4824242	P2002	external-id	1
Q4828724	P2002	external-id	1
Q41176	P2003	external-id	3
Q33506	P2003	external-id	2
Q1440300	P2003	external-id	1
Q2065736	P2003	external-id	1
Q41176	P2013	external-id	6
Q33506	P2013	external-id	2
Q4828724	P2013	external-id	1
Q41176	P2043	quantity	2
Q11303	P2043	quantity	1
Q143912	P2043	quantity	1
Q41176	P2044	quantity	10
Q1244442	P2044	quantity	1
Q2385804	P2044	quantity	1
Q6110453	P2044	quantity	1
Q41176	P2046	quantity	2
Q2680291	P2046	quantity	1
Q38048707	P2046	quantity	1
Q4824242	P2046	quantity	1
Q4989906	P2046	quantity	1
Q41176	P2048	quantity	21
Q11303	P2048	quantity	2
Q143912	P2048	quantity	1
Q274153	P2048	quantity	1
Q27686	P2048	quantity	1
Q797765	P2048	quantity	1
Q853854	P2048	quantity	1
Q41176	P2049	quantity	2
Q11303	P2049	quantity	1
Q143912	P2049	quantity	1
Q131734	P2081	external-id	1
Q41176	P2081	external-id	1
Q41176	P213	external-id	5
Q33506	P213	external-id	2
Q108860593	P213	external-id	1
Q2065736	P213	external-id	1
Q210272	P213	external-id	1
Q41176	P214	external-id	50
Q33506	P214	external-id	5
Q1497375	P214	external-id	3
Q2065736	P214	external-id	2
Q3947	P214	external-id	2
Q10416961	P214	external-id	1
Q108860593	P214	external-id	1
Q16560	P214	external-id	1
Q210272	P214	external-id	1
Q23413	P214	external-id	1
Q25550691	P214	external-id	1
Q2680291	P214	external-id	1
Q27686	P214	external-id	1
Q3950	P214	external-id	1
Q43229	P214	external-id	1
Q455403	P214	external-id	1
Q4989906	P214	external-id	1
Q64578911	P214	external-id	1
Q684740	P214	external-id	1
Q7062022	P214	external-id	1
Q7627808	P214	external-id	1
Q41176	P2186	external-id	7
Q33506	P2186	external-id	1
Q3947	P2186	external-id	1
Q41176	P227	external-id	7
Q1378975	P227	external-id	1
Q23413	P227	external-id	1
Q2680291	P227	external-id	1
Q33506	P227	external-id	1
Q4989906	P227	external-id	1
Q41176	P2347	external-id	2
Q1244442	P2347	external-id	1
Q2385804	P2347	external-id	1
Q41176	P2397	external-id	1
Q847017	P2397	external-id	1
Q41176	P242	commonsMedia	1
Q41176	P2424	external-id	3
Q33506	P2427	external-id	1
Q41176	P2427	external-id	1
Q41176	P244	external-id	17
Q33506	P244	external-id	3
Q108860593	P244	external-id	1
Q2065736	P244	external-id	1
Q23413	P244	external-id	1
Q2680291	P244	external-id	1
Q27686	P244	external-id	1
Q3947	P244	external-id	1
Q4989906	P244	external-id	1
Q41176	P2581	external-id	56
Q143912	P2581	external-id	1
Q1497375	P2581	external-id	1
Q2065736	P2581	external-id	1
Q33506	P2581	external-id	1
Q47012103	P2581	external-id	1
Q7627808	P2581	external-id	1
Q358	P2618	external-id	4
Q41176	P2618	external-id	4
Q41176	P2671	external-id	8
Q811979	P2671	external-id	1
Q41176	P268	external-id	3
Q108860593	P268	external-id	1
Q2680291	P268	external-id	1
Q4989906	P268	external-id	1
Q41176	P269	external-id	3
Q108860593	P269	external-id	1
Q2680291	P269	external-id	1
Q4989906	P269	external-id	1
Q41176	P2783	external-id	5
Q33506	P2783	external-id	1
Q41176	P2795	monolingualtext	3
Q16560	P2795	monolingualtext	1
Q811165	P2795	monolingualtext	1
Q811979	P2795	monolingualtext	1
Q41176	P281	string	16
Q33506	P281	string	3
Q27686	P281	string	2
Q12292478	P281	string	1
Q16560	P281	string	1
Q25550691	P281	string	1
Q3947	P281	string	1
Q7062022	P281	string	1
Q41176	P2917	external-id	1
Q41176	P2924	external-id	1
Q41176	P2948	external-id	1
Q41176	P2951	external-id	1
Q751876	P2951	external-id	1
Q41176	P2967	external-id	6
Q1081138	P2967	external-id	1
Q41176	P3008	external-id	2
Q210272	P3008	external-id	1
Q38048707	P3008	external-id	1
Q4824242	P3008	external-id	1
Q2680291	P3177	external-id	1
Q41176	P3177	external-id	1
Q4989906	P3177	external-id	1
Q41176	P3219	external-id	1
Q41176	P3222	external-id	3
Q1497375	P3222	external-id	1
Q41176	P3241	external-id	1
Q41176	P3347	external-id	1
Q41176	P3365	external-id	1
Q41176	P3417	external-id	5
Q2065736	P3417	external-id	1
Q33506	P3417	external-id	1
Q7627808	P3417	external-id	1
Q10416961	P3426	external-id	1
Q1497375	P3426	external-id	1
Q41176	P3426	external-id	1
Q41176	P3449	external-id	2
Q210272	P3449	external-id	1
Q41176	P3451	commonsMedia	3
Q1021645	P3451	commonsMedia	1
Q274153	P3451	commonsMedia	1
Q27686	P3451	commonsMedia	1
Q7540126	P3451	commonsMedia	1
Q797765	P3451	commonsMedia	1
Q853854	P3451	commonsMedia	1
Q41176	P3503	external-id	3
Q3950	P3503	external-id	2
Q1497375	P3503	external-id	1
Q2651004	P3503	external-id	1
Q41176	P3518	external-id	1
Q41176	P3569	external-id	1
Q41176	P359	external-id	5
Q12292478	P359	external-id	1
Q33506	P359	external-id	1
Q7062022	P359	external-id	1
Q41176	P3616	external-id	1
Q2087181	P3642	external-id	1
Q41176	P3642	external-id	1
Q41176	P373	string	428
Q33506	P373	string	8
Q3947	P373	string	7
Q1497375	P373	string	6
Q27686	P373	string	4
Q11303	P373	string	3
Q16560	P373	string	3
Q811979	P373	string	3
Q2065736	P373	string	2
Q210272	P373	string	2
Q358	P373	string	2
Q3950	P373	string	2
Q4989906	P373	string	2
Q811165	P373	string	2
Q1021645	P373	string	1
Q10416961	P373	string	1
Q1081138	P373	string	1
Q108860593	P373	string	1
Q1128397	P373	string	1
Q1129142	P373	string	1
Q12292478	P373	string	1
Q1244442	P373	string	1
Q131734	P373	string	1
Q1329623	P373	string	1
Q13586493	P373	string	1
Q1378975	P373	string	1
Q143912	P373	string	1
Q1440300	P373	string	1
Q174782	P373	string	1
Q19844914	P373	string	1
Q19860854	P373	string	1
Q200334	P373	string	1
Q207694	P373	string	1
Q2080521	P373	string	1
Q2087181	P373	string	1
Q23413	P373	string	1
Q2385804	P373	string	1
Q25550691	P373	string	1
Q264542	P373	string	1
Q2680291	P373	string	1
Q274153	P373	string	1
Q38048707	P373	string	1
Q43229	P373	string	1
Q455403	P373	string	1
Q47012103	P373	string	1
Q4824242	P373	string	1
Q4828724	P373	string	1
Q5003624	P373	string	1
Q6110453	P373	string	1
Q684740	P373	string	1
Q7062022	P373	string	1
Q751876	P373	string	1
Q7540126	P373	string	1
Q7627808	P373	string	1
Q76321820	P373	string	1
Q797765	P373	string	1
Q853854	P373	string	1
Q41176	P3749	external-id	1
Q41176	P3794	external-id	2
Q210272	P3794	external-id	1
Q41176	P3820	external-id	1
Q1244442	P3824	external-id	1
Q2385804	P3824	external-id	1
Q41176	P3824	external-id	1
Q41176	P3827	external-id	1
Q1378975	P4009	external-id	1
Q41176	P4009	external-id	1
Q41176	P4015	external-id	1
Q41176	P402	external-id	7
Q1244442	P402	external-id	1
Q2065736	P402	external-id	1
Q2385804	P402	external-id	1
Q33506	P402	external-id	1
Q47012103	P402	external-id	1
Q41176	P4088	external-id	1
Q1244442	P4119	external-id	1
Q2385804	P4119	external-id	1
Q41176	P4119	external-id	1
Q41176	P4146	external-id	2
Q2087181	P4146	external-id	1
Q10416961	P4173	external-id	1
Q1497375	P4173	external-id	1
Q41176	P4173	external-id	1
Q41176	P4212	external-id	1
Q41176	P4246	external-id	1
Q41176	P4291	commonsMedia	2
Q23413	P4291	commonsMedia	1
Q41176	P4293	external-id	1
Q43229	P4293	external-id	1
Q41176	P4342	external-id	2
Q2065736	P4342	external-id	1
Q33506	P4342	external-id	1
Q41176	P443	commonsMedia	1
Q41176	P4527	external-id	4
Q38048707	P4527	external-id	1
Q4824242	P4527	external-id	1
Q41176	P454	external-id	31
Q11303	P454	external-id	1
Q1440300	P454	external-id	1
Q16560	P454	external-id	1
Q19844914	P454	external-id	1
Q811979	P454	external-id	1
Q847017	P454	external-id	1
Q41176	P455	external-id	27
Q11303	P455	external-id	2
Q27686	P455	external-id	2
Q47012103	P455	external-id	1
Q41176	P4587	external-id	1
Q16560	P4613	external-id	1
Q41176	P4613	external-id	1
Q811165	P4613	external-id	1
Q811979	P4613	external-id	1
Q41176	P4658	external-id	2
Q41176	P4672	external-id	2
Q33506	P4672	external-id	1
Q41176	P4694	external-id	1
Q41176	P4702	external-id	1
Q41176	P4820	external-id	4
Q1497375	P4820	external-id	1
Q41176	P4839	external-id	3
Q11303	P4856	string	1
Q41176	P4856	string	1
Q41176	P508	external-id	1
Q41176	P5177	external-id	3
Q41176	P5208	external-id	3
Q7062022	P5208	external-id	1
Q41176	P5247	external-id	1
Q1244442	P5310	external-id	1
Q2385804	P5310	external-id	1
Q41176	P5310	external-id	1
Q1244442	P5313	external-id	1
Q2385804	P5313	external-id	1
Q41176	P5313	external-id	1
Q41176	P5381	external-id	5
Q16560	P5381	external-id	1
Q41176	P5383	external-id	95
Q131734	P5383	external-id	1
Q1378975	P5383	external-id	1
Q143912	P5383	external-id	1
Q2080521	P5383	external-id	1
Q41176	P5525	external-id	1
Q23413	P5556	external-id	1
Q41176	P5556	external-id	1
Q10416961	P5587	external-id	1
Q1497375	P5587	external-id	1
Q41176	P5587	external-id	1
Q41176	P5604	external-id	1
Q41176	P571	time	278
Q1497375	P571	time	6
Q33506	P571	time	6
Q11303	P571	time	3
Q27686	P571	time	3
Q358	P571	time	3
Q3947	P571	time	3
Q16560	P571	time	2
Q2065736	P571	time	2
Q207694	P571	time	2
Q4989906	P571	time	2
Q7062022	P571	time	2
Q811979	P571	time	2
Q1021645	P571	time	1
Q10416961	P571	time	1
Q108860593	P571	time	1
Q1128397	P571	time	1
Q1129142	P571	time	1
Q1244442	P571	time	1
Q1329623	P571	time	1
Q1378975	P571	time	1
Q143912	P571	time	1
Q1440300	P571	time	1
Q174782	P571	time	1
Q19844914	P571	time	1
Q19860854	P571	time	1
Q200334	P571	time	1
Q210272	P571	time	1
Q23413	P571	time	1
Q2385804	P571	time	1
Q264542	P571	time	1
Q2680291	P571	time	1
Q274153	P571	time	1
Q43229	P571	time	1
Q4828724	P571	time	1
Q5003624	P571	time	1
Q7540126	P571	time	1
Q7627808	P571	time	1
Q76321820	P571	time	1
Q797765	P571	time	1
Q811165	P571	time	1
Q847017	P571	time	1
Q853854	P571	time	1
Q41176	P576	time	6
Q19860854	P576	time	1
Q2680291	P576	time	1
Q4989906	P576	time	1
Q811979	P576	time	1
Q41176	P577	time	1
Q41176	P5775	commonsMedia	6
Q16560	P5775	commonsMedia	1
Q210272	P5775	commonsMedia	1
Q27686	P5775	commonsMedia	1
Q33506	P5775	commonsMedia	1
Q358	P5775	commonsMedia	1
Q33506	P5827	external-id	1
Q41176	P5827	external-id	1
Q41176	P5834	external-id	1
Q455403	P5834	external-id	1
Q41176	P585	time	1
Q41176	P590	external-id	5
Q19844914	P590	external-id	1
Q6110453	P590	external-id	1
Q41176	P6012	external-id	18
Q41176	P613	string	45
Q27686	P613	string	2
Q1244442	P613	string	1
Q1343246	P613	string	1
Q2087181	P613	string	1
Q38048707	P613	string	1
Q47012103	P613	string	1
Q4824242	P613	string	1
Q41176	P6155	external-id	2
Q108860593	P6155	external-id	1
Q41176	P625	globe-coordinate	1583
Q33506	P625	globe-coordinate	14
Q3947	P625	globe-coordinate	14
Q1497375	P625	globe-coordinate	7
Q811979	P625	globe-coordinate	5
Q11303	P625	globe-coordinate	4
Q27686	P625	globe-coordinate	4
Q358	P625	globe-coordinate	4
Q16560	P625	globe-coordinate	3
Q210272	P625	globe-coordinate	3
Q1081138	P625	globe-coordinate	2
Q1129142	P625	globe-coordinate	2
Q1244442	P625	globe-coordinate	2
Q1440300	P625	globe-coordinate	2
Q2065736	P625	globe-coordinate	2
Q3950	P625	globe-coordinate	2
Q4989906	P625	globe-coordinate	2
Q7062022	P625	globe-coordinate	2
Q76321820	P625	globe-coordinate	2
Q811165	P625	globe-coordinate	2
Q1021645	P625	globe-coordinate	1
Q10416961	P625	globe-coordinate	1
Q1068623	P625	globe-coordinate	1
Q108860593	P625	globe-coordinate	1
Q1128397	P625	globe-coordinate	1
Q12292478	P625	globe-coordinate	1
Q124714	P625	globe-coordinate	1
Q131734	P625	globe-coordinate	1
Q1329623	P625	globe-coordinate	1
Q1343246	P625	globe-coordinate	1
Q13586493	P625	globe-coordinate	1
Q1378975	P625	globe-coordinate	1
Q143912	P625	globe-coordinate	1
Q174782	P625	globe-coordinate	1
Q19844914	P625	globe-coordinate	1
Q19860854	P625	globe-coordinate	1
Q200334	P625	globe-coordinate	1
Q207694	P625	globe-coordinate	1
Q2080521	P625	globe-coordinate	1
Q2087181	P625	globe-coordinate	1
Q23413	P625	globe-coordinate	1
Q2385804	P625	globe-coordinate	1
Q25550691	P625	globe-coordinate	1
Q264542	P625	globe-coordinate	1
Q2651004	P625	globe-coordinate	1
Q2680291	P625	globe-coordinate	1
Q274153	P625	globe-coordinate	1
Q38048707	P625	globe-coordinate	1
Q43229	P625	globe-coordinate	1
Q455403	P625	globe-coordinate	1
Q47012103	P625	globe-coordinate	1
Q4824242	P625	globe-coordinate	1
Q4828724	P625	globe-coordinate	1
Q5003624	P625	globe-coordinate	1
Q543654	P625	globe-coordinate	1
Q5773747	P625	globe-coordinate	1
Q6110453	P625	globe-coordinate	1
Q64578911	P625	globe-coordinate	1
Q684740	P625	globe-coordinate	1
Q751876	P625	globe-coordinate	1
Q7540126	P625	globe-coordinate	1
Q7627808	P625	globe-coordinate	1
Q797765	P625	globe-coordinate	1
Q811430	P625	globe-coordinate	1
Q847017	P625	globe-coordinate	1
Q853854	P625	globe-coordinate	1
Q41176	P6283	external-id	2
Q41176	P6286	external-id	1
Q684740	P6286	external-id	1
Q41176	P6375	monolingualtext	59
Q3947	P6375	monolingualtext	14
Q33506	P6375	monolingualtext	5
Q11303	P6375	monolingualtext	3
Q1497375	P6375	monolingualtext	2
Q210272	P6375	monolingualtext	2
Q3950	P6375	monolingualtext	2
Q10416961	P6375	monolingualtext	1
Q1081138	P6375	monolingualtext	1
Q108860593	P6375	monolingualtext	1
Q1129142	P6375	monolingualtext	1
Q12292478	P6375	monolingualtext	1
Q1329623	P6375	monolingualtext	1
Q1378975	P6375	monolingualtext	1
Q16560	P6375	monolingualtext	1
Q19844914	P6375	monolingualtext	1
Q2080521	P6375	monolingualtext	1
Q23413	P6375	monolingualtext	1
Q25550691	P6375	monolingualtext	1
Q264542	P6375	monolingualtext	1
Q2651004	P6375	monolingualtext	1
Q358	P6375	monolingualtext	1
Q38048707	P6375	monolingualtext	1
Q4824242	P6375	monolingualtext	1
Q4828724	P6375	monolingualtext	1
Q6110453	P6375	monolingualtext	1
Q7062022	P6375	monolingualtext	1
Q751876	P6375	monolingualtext	1
Q76321820	P6375	monolingualtext	1
Q811430	P6375	monolingualtext	1
Q41176	P6404	external-id	1
Q41176	P646	external-id	1474
Q3947	P646	external-id	14
Q33506	P646	external-id	12
Q1497375	P646	external-id	6
Q811979	P646	external-id	5
Q11303	P646	external-id	4
Q16560	P646	external-id	3
Q210272	P646	external-id	3
Q1081138	P646	external-id	2
Q1129142	P646	external-id	2
Q1244442	P646	external-id	2
Q1440300	P646	external-id	2
Q2065736	P646	external-id	2
Q207694	P646	external-id	2
Q358	P646	external-id	2
Q3950	P646	external-id	2
Q4989906	P646	external-id	2
Q76321820	P646	external-id	2
Q811165	P646	external-id	2
Q10416961	P646	external-id	1
Q1068623	P646	external-id	1
Q108860593	P646	external-id	1
Q1128397	P646	external-id	1
Q12292478	P646	external-id	1
Q124714	P646	external-id	1
Q1329623	P646	external-id	1
Q1343246	P646	external-id	1
Q13586493	P646	external-id	1
Q1378975	P646	external-id	1
Q143912	P646	external-id	1
Q174782	P646	external-id	1
Q19844914	P646	external-id	1
Q19860854	P646	external-id	1
Q200334	P646	external-id	1
Q2080521	P646	external-id	1
Q2087181	P646	external-id	1
Q23413	P646	external-id	1
Q2385804	P646	external-id	1
Q25550691	P646	external-id	1
Q264542	P646	external-id	1
Q2651004	P646	external-id	1
Q2680291	P646	external-id	1
Q274153	P646	external-id	1
Q27686	P646	external-id	1
Q38048707	P646	external-id	1
Q43229	P646	external-id	1
Q47012103	P646	external-id	1
Q4824242	P646	external-id	1
Q4828724	P646	external-id	1
Q5003624	P646	external-id	1
Q543654	P646	external-id	1
Q5773747	P646	external-id	1
Q6110453	P646	external-id	1
Q684740	P646	external-id	1
Q7062022	P646	external-id	1
Q751876	P646	external-id	1
Q7627808	P646	external-id	1
Q797765	P646	external-id	1
Q811430	P646	external-id	1
Q847017	P646	external-id	1
Q853854	P646	external-id	1
Q41176	P6486	external-id	1
Q41176	P649	external-id	1107
Q3947	P649	external-id	13
Q33506	P649	external-id	4
Q1081138	P649	external-id	1
Q11303	P649	external-id	1
Q124714	P649	external-id	1
Q2080521	P649	external-id	1
Q210272	P649	external-id	1
Q4828724	P649	external-id	1
Q543654	P649	external-id	1
Q6110453	P649	external-id	1
Q811430	P649	external-id	1
Q41176	P6766	external-id	3
Q33506	P6782	external-id	1
Q41176	P6782	external-id	1
Q10416961	P6817	external-id	1
Q1497375	P6817	external-id	1
Q41176	P6817	external-id	1
Q41176	P691	external-id	1
Q41176	P7033	external-id	1
Q41176	P709	external-id	2
Q41176	P718	external-id	2
Q2065736	P729	time	1
Q33506	P729	time	1
Q41176	P729	time	1
Q2680291	P757	external-id	1
Q41176	P757	external-id	1
Q4989906	P757	external-id	1
Q2065736	P758	external-id	2
Q41176	P758	external-id	2
Q33506	P758	external-id	1
Q7627808	P758	external-id	1
Q41176	P7618	external-id	14
Q41176	P7630	external-id	2
Q41176	P7685	external-id	1
Q41176	P7695	external-id	1
Q41176	P7749	external-id	1
Q41176	P7772	external-id	11
Q4828724	P7772	external-id	1
Q4989906	P7772	external-id	1
Q5003624	P7772	external-id	1
Q41176	P7818	external-id	1
Q41176	P7831	external-id	1
Q41176	P7859	external-id	44
Q33506	P7859	external-id	5
Q1497375	P7859	external-id	3
Q2065736	P7859	external-id	2
Q3947	P7859	external-id	2
Q10416961	P7859	external-id	1
Q108860593	P7859	external-id	1
Q16560	P7859	external-id	1
Q210272	P7859	external-id	1
Q23413	P7859	external-id	1
Q25550691	P7859	external-id	1
Q2680291	P7859	external-id	1
Q27686	P7859	external-id	1
Q3950	P7859	external-id	1
Q43229	P7859	external-id	1
Q455403	P7859	external-id	1
Q4989906	P7859	external-id	1
Q64578911	P7859	external-id	1
Q7062022	P7859	external-id	1
Q7627808	P7859	external-id	1
Q23413	P7900	external-id	1
Q41176	P7900	external-id	1
Q41176	P7958	external-id	2
Q41176	P808	external-id	4
Q4989906	P808	external-id	2
Q2680291	P808	external-id	1
Q41176	P8132	external-id	22
Q3947	P8132	external-id	12
Q1129142	P8132	external-id	2
Q76321820	P8132	external-id	2
Q11303	P8132	external-id	1
Q2080521	P8132	external-id	1
Q33506	P8132	external-id	1
Q4828724	P8132	external-id	1
Q6110453	P8132	external-id	1
Q811430	P8132	external-id	1
Q41176	P8189	external-id	2
Q41176	P8226	external-id	1
Q41176	P8246	external-id	1
Q6110453	P8246	external-id	1
Q41176	P8313	external-id	3
Q41176	P8399	external-id	1
Q33506	P8406	external-id	1
Q41176	P8406	external-id	1
Q41176	P8408	external-id	1
Q41176	P8467	external-id	1
Q41176	P8519	external-id	1
Q41176	P856	url	71
Q33506	P856	url	9
Q27686	P856	url	4
Q3947	P856	url	4
Q11303	P856	url	2
Q210272	P856	url	2
Q358	P856	url	2
Q4989906	P856	url	2
Q10416961	P856	url	1
Q1081138	P856	url	1
Q108860593	P856	url	1
Q1329623	P856	url	1
Q1378975	P856	url	1
Q1497375	P856	url	1
Q16560	P856	url	1
Q2065736	P856	url	1
Q207694	P856	url	1
Q23413	P856	url	1
Q2680291	P856	url	1
Q455403	P856	url	1
Q4828724	P856	url	1
Q5003624	P856	url	1
Q847017	P856	url	1
Q41176	P8587	external-id	1
Q143912	P8601	external-id	1
Q41176	P8601	external-id	1
Q41176	P8617	external-id	2
Q41176	P8649	external-id	1
Q6110453	P8649	external-id	1
Q41176	P8655	external-id	34
Q41176	P8687	quantity	3
Q2065736	P8687	quantity	1
Q33506	P8687	quantity	1
Q38048707	P8687	quantity	1
Q4824242	P8687	quantity	1
Q41176	P8723	external-id	1
Q41176	P8747	external-id	1
Q41176	P8814	external-id	1
Q11303	P8988	external-id	1
Q41176	P8988	external-id	1
Q41176	P9042	external-id	3
Q10416961	P906	external-id	1
Q1497375	P906	external-id	1
Q41176	P906	external-id	1
Q16560	P9070	external-id	1
Q41176	P9070	external-id	1
Q811165	P9070	external-id	1
Q811979	P9070	external-id	1
Q41176	P9154	external-id	1
Q751876	P9154	external-id	1
Q41176	P9284	external-id	4
Q1343246	P9284	external-id	1
Q41176	P935	string	11
Q143912	P935	string	1
Q23413	P935	string	1
Q41176	P9477	external-id	5
Q41176	P949	external-id	1
Q41176	P950	external-id	3
Q2680291	P950	external-id	1
Q4989906	P950	external-id	1
Q33506	P968	url	1
Q41176	P968	url	1
Q41176	P9721	commonsMedia	2
Q23413	P9721	commonsMedia	1
Q274153	P9721	commonsMedia	1
Q797765	P9721	commonsMedia	1
Q853854	P9721	commonsMedia	1
Q23413	P9725	external-id	1
Q41176	P9725	external-id	1
Q41176	P973	url	6
Q33506	P973	url	2
Q3950	P973	url	2
Q1497375	P973	url	1
Q27686	P973	url	1
Q684740	P973	url	1
Q41176	P989	commonsMedia	1
Q207694	P9936	external-id	1
Q41176	P9936	external-id	1
