domain	property	range	count
Q5	P10400	external-id	3
Q5	P10404	external-id	8
Q5	P10405	external-id	1
Q5	P10410	external-id	9
Q5	P10415	external-id	23
Q5	P10416	external-id	4
Q5	P10417	external-id	3
Q5	P10419	external-id	1
Q5	P10433	external-id	1
Q5	P10436	external-id	5
Q5	P10441	external-id	2
Q5	P10444	external-id	1
Q5	P10445	external-id	7
Q5	P1045	external-id	8
Q5	P10457	external-id	1
Q5	P10469	external-id	41
Q1062083	P10469	external-id	1
Q5	P1047	external-id	23
Q5	P1048	external-id	49
Q5	P10480	external-id	39
Q1062083	P10480	external-id	1
Q205178	P10480	external-id	1
Q2985549	P10480	external-id	1
Q5	P10489	external-id	1
Q5	P10494	external-id	2
Q5	P1051	external-id	2
Q20643955	P1051	external-id	1
Q5	P10515	external-id	1
Q5	P10516	external-id	1
Q5	P10524	external-id	4
Q5	P10525	external-id	2
Q5	P1053	external-id	10
Q5	P10536	external-id	7
Q5	P10539	external-id	1
Q5	P10540	external-id	1
Q5	P10545	external-id	2
Q5	P10554	external-id	24
Q231002	P1082	quantity	1
Q3157225	P1082	quantity	1
Q33829	P1082	quantity	1
Q392316	P1082	quantity	1
Q41710	P1082	quantity	1
Q5	P1087	quantity	10
Q5	P109	commonsMedia	1035
Q1062083	P109	commonsMedia	2
Q159979	P109	commonsMedia	2
Q205178	P109	commonsMedia	1
Q2985549	P109	commonsMedia	1
Q95074	P109	commonsMedia	1
Q5	P1113	quantity	1
Q5	P1114	quantity	1
Q5	P1138	external-id	52
Q5	P1146	external-id	25
Q5	P1149	external-id	17
Q5	P1150	external-id	89
Q2985549	P1150	external-id	1
Q5	P1153	external-id	42
Q5	P1157	external-id	81
Q159979	P1157	external-id	1
Q5	P1185	external-id	151
Q205178	P1185	external-id	1
Q5	P1186	external-id	12
Q5	P1187	external-id	41
Q20643955	P1187	external-id	2
Q15773347	P1187	external-id	1
Q178885	P1187	external-id	1
Q18563360	P1187	external-id	1
Q21070568	P1187	external-id	1
Q4271324	P1187	external-id	1
Q51625	P1187	external-id	1
Q825	P1187	external-id	1
Q5	P1207	external-id	10296
Q1062083	P1207	external-id	3
Q159979	P1207	external-id	3
Q10519151	P1207	external-id	2
Q205178	P1207	external-id	2
Q2985549	P1207	external-id	2
Q20643955	P1207	external-id	1
Q215627	P1207	external-id	1
Q5	P1213	external-id	45
Q205178	P1213	external-id	1
Q2985549	P1213	external-id	1
Q5	P1214	external-id	1
Q5	P1219	external-id	1
Q5	P1220	external-id	2635
Q1062083	P1220	external-id	2
Q14756018	P1220	external-id	1
Q159979	P1220	external-id	1
Q205178	P1220	external-id	1
Q215627	P1220	external-id	1
Q2985549	P1220	external-id	1
Q5	P1225	external-id	377
Q15571255	P1225	external-id	1
Q159979	P1225	external-id	1
Q205178	P1225	external-id	1
Q20643955	P1225	external-id	1
Q7840353	P1225	external-id	1
Q5	P1229	external-id	1
Q5	P1233	external-id	399
Q205178	P1233	external-id	1
Q2985549	P1233	external-id	1
Q5	P1236	external-id	1
Q5	P1238	external-id	2
Q5	P1242	external-id	1
Q5	P1245	external-id	13
Q20643955	P1245	external-id	2
Q15773347	P1245	external-id	1
Q178885	P1245	external-id	1
Q18563354	P1245	external-id	1
Q18563360	P1245	external-id	1
Q21070568	P1245	external-id	1
Q2985549	P1245	external-id	1
Q4271324	P1245	external-id	1
Q51625	P1245	external-id	1
Q825	P1245	external-id	1
Q5	P1248	external-id	69
Q205178	P1248	external-id	1
Q5376203	P1248	external-id	1
Q5	P1254	external-id	25
Q5	P1255	external-id	4
Q5	P1256	external-id	26
Q20643955	P1256	external-id	7
Q15773347	P1256	external-id	1
Q178885	P1256	external-id	1
Q18563360	P1256	external-id	1
Q21070568	P1256	external-id	1
Q4271324	P1256	external-id	1
Q51625	P1256	external-id	1
Q825	P1256	external-id	1
Q5	P1258	external-id	514
Q1062083	P1258	external-id	1
Q2985549	P1258	external-id	1
Q5	P1260	external-id	114
Q2985549	P1260	external-id	1
Q5	P1263	external-id	4539
Q20643955	P1263	external-id	3
Q2985549	P1263	external-id	3
Q1062083	P1263	external-id	2
Q205178	P1263	external-id	2
Q10519151	P1263	external-id	1
Q110518305	P1263	external-id	1
Q110550976	P1263	external-id	1
Q110559092	P1263	external-id	1
Q15773347	P1263	external-id	1
Q159979	P1263	external-id	1
Q178885	P1263	external-id	1
Q18563354	P1263	external-id	1
Q18563360	P1263	external-id	1
Q21070568	P1263	external-id	1
Q215627	P1263	external-id	1
Q37110	P1263	external-id	1
Q4271324	P1263	external-id	1
Q51625	P1263	external-id	1
Q5376203	P1263	external-id	1
Q7558495	P1263	external-id	1
Q825	P1263	external-id	1
Q5	P1266	external-id	2832
Q1062083	P1266	external-id	2
Q159979	P1266	external-id	1
Q205178	P1266	external-id	1
Q215627	P1266	external-id	1
Q2985549	P1266	external-id	1
Q5	P1273	external-id	1916
Q205178	P1273	external-id	2
Q20643955	P1273	external-id	2
Q10519151	P1273	external-id	1
Q1062083	P1273	external-id	1
Q159979	P1273	external-id	1
Q18563354	P1273	external-id	1
Q2985549	P1273	external-id	1
Q5	P1276	external-id	2
Q5	P1278	external-id	1
Q7840353	P1278	external-id	1
Q5	P1280	external-id	5408
Q1062083	P1280	external-id	2
Q159979	P1280	external-id	2
Q205178	P1280	external-id	2
Q20643955	P1280	external-id	1
Q24229398	P1280	external-id	1
Q2985549	P1280	external-id	1
Q5	P1282	string	1
Q5	P1284	external-id	1422
Q1062083	P1284	external-id	4
Q10519151	P1284	external-id	2
Q159979	P1284	external-id	1
Q205178	P1284	external-id	1
Q5	P1285	external-id	91
Q5	P1286	external-id	784
Q1062083	P1286	external-id	1
Q159979	P1286	external-id	1
Q24229398	P1286	external-id	1
Q2985549	P1286	external-id	1
Q5	P1287	external-id	492
Q5	P1288	external-id	5
Q5	P1289	external-id	17
Q5	P1291	external-id	3
Q5	P1292	external-id	1
Q5	P1296	external-id	2012
Q20643955	P1296	external-id	10
Q205178	P1296	external-id	2
Q2985549	P1296	external-id	2
Q33829	P1296	external-id	2
Q10519151	P1296	external-id	1
Q1062083	P1296	external-id	1
Q110518305	P1296	external-id	1
Q110550976	P1296	external-id	1
Q110559092	P1296	external-id	1
Q15773347	P1296	external-id	1
Q159979	P1296	external-id	1
Q178885	P1296	external-id	1
Q18563354	P1296	external-id	1
Q18563360	P1296	external-id	1
Q21070568	P1296	external-id	1
Q22947	P1296	external-id	1
Q231002	P1296	external-id	1
Q3157225	P1296	external-id	1
Q37110	P1296	external-id	1
Q4271324	P1296	external-id	1
Q51625	P1296	external-id	1
Q825	P1296	external-id	1
Q5	P1307	external-id	1
Q5	P1309	external-id	191
Q2985549	P1309	external-id	2
Q18563354	P1309	external-id	1
Q205178	P1309	external-id	1
Q20643955	P1309	external-id	1
Q5	P1315	external-id	4752
Q1062083	P1315	external-id	2
Q159979	P1315	external-id	2
Q205178	P1315	external-id	2
Q20643955	P1315	external-id	2
Q2985549	P1315	external-id	2
Q10519151	P1315	external-id	1
Q14756018	P1315	external-id	1
Q15773347	P1315	external-id	1
Q178885	P1315	external-id	1
Q18563354	P1315	external-id	1
Q18563360	P1315	external-id	1
Q21070568	P1315	external-id	1
Q4271324	P1315	external-id	1
Q51625	P1315	external-id	1
Q825	P1315	external-id	1
Q5	P1317	time	82
Q5	P1325	url	4
Q5	P1329	string	10
Q5	P1331	external-id	11
Q5	P1341	external-id	15
Q5	P1345	quantity	6
Q5	P1350	quantity	49
Q5	P1352	quantity	10
Q5	P1355	quantity	2
Q5	P1358	quantity	4
Q5	P1362	external-id	103
Q5	P1367	external-id	116
Q5	P1368	external-id	2808
Q1062083	P1368	external-id	2
Q20643955	P1368	external-id	2
Q10519151	P1368	external-id	1
Q15773347	P1368	external-id	1
Q159979	P1368	external-id	1
Q178885	P1368	external-id	1
Q18563360	P1368	external-id	1
Q205178	P1368	external-id	1
Q21070568	P1368	external-id	1
Q2985549	P1368	external-id	1
Q4271324	P1368	external-id	1
Q51625	P1368	external-id	1
Q825	P1368	external-id	1
Q5	P1375	external-id	1448
Q1062083	P1375	external-id	2
Q20643955	P1375	external-id	2
Q10519151	P1375	external-id	1
Q15773347	P1375	external-id	1
Q159979	P1375	external-id	1
Q178885	P1375	external-id	1
Q18563360	P1375	external-id	1
Q205178	P1375	external-id	1
Q21070568	P1375	external-id	1
Q2985549	P1375	external-id	1
Q4271324	P1375	external-id	1
Q51625	P1375	external-id	1
Q825	P1375	external-id	1
Q5	P1385	external-id	1
Q5	P1392	external-id	9
Q5	P1409	external-id	17
Q5	P1415	external-id	1401
Q10519151	P1415	external-id	1
Q105543609	P1415	external-id	1
Q182659	P1415	external-id	1
Q2985549	P1415	external-id	1
Q5	P1417	external-id	4390
Q20643955	P1417	external-id	10
Q1062083	P1417	external-id	3
Q110518305	P1417	external-id	2
Q110550976	P1417	external-id	2
Q159979	P1417	external-id	2
Q205178	P1417	external-id	2
Q21070568	P1417	external-id	2
Q2985549	P1417	external-id	2
Q37110	P1417	external-id	2
Q10519151	P1417	external-id	1
Q110556685	P1417	external-id	1
Q110559092	P1417	external-id	1
Q15773347	P1417	external-id	1
Q178885	P1417	external-id	1
Q18563354	P1417	external-id	1
Q18563360	P1417	external-id	1
Q392316	P1417	external-id	1
Q41710	P1417	external-id	1
Q4271324	P1417	external-id	1
Q51625	P1417	external-id	1
Q825	P1417	external-id	1
Q5	P1422	external-id	84
Q20643955	P1422	external-id	8
Q110518305	P1422	external-id	1
Q110550976	P1422	external-id	1
Q110559092	P1422	external-id	1
Q22988604	P1422	external-id	1
Q37110	P1422	external-id	1
Q5	P1430	external-id	493
Q1062083	P1430	external-id	1
Q159979	P1430	external-id	1
Q20643955	P1430	external-id	1
Q2985549	P1430	external-id	1
Q5	P1438	external-id	94
Q20643955	P1438	external-id	4
Q14756018	P1438	external-id	1
Q15773347	P1438	external-id	1
Q178885	P1438	external-id	1
Q18563360	P1438	external-id	1
Q205178	P1438	external-id	1
Q21070568	P1438	external-id	1
Q2985549	P1438	external-id	1
Q4271324	P1438	external-id	1
Q51625	P1438	external-id	1
Q825	P1438	external-id	1
Q5	P1440	external-id	9
Q5	P1442	commonsMedia	1168
Q1062083	P1442	commonsMedia	1
Q14756018	P1442	commonsMedia	1
Q159979	P1442	commonsMedia	1
Q2985549	P1442	commonsMedia	1
Q5	P1447	external-id	221
Q5	P1448	monolingualtext	47
Q5	P1449	monolingualtext	615
Q159979	P1449	monolingualtext	1
Q18563354	P1449	monolingualtext	1
Q20643955	P1449	monolingualtext	1
Q5	P1451	monolingualtext	4
Q5	P1453	external-id	1
Q5	P1463	external-id	32
Q18563354	P1463	external-id	1
Q5	P1469	external-id	70
Q5	P1472	string	603
Q159979	P1472	string	1
Q205178	P1472	string	1
Q2985549	P1472	string	1
Q5	P1473	external-id	17
Q5	P1476	monolingualtext	2
Q5	P1477	monolingualtext	7099
Q1062083	P1477	monolingualtext	3
Q2985549	P1477	monolingualtext	2
Q10519151	P1477	monolingualtext	1
Q159979	P1477	monolingualtext	1
Q205178	P1477	monolingualtext	1
Q24229398	P1477	monolingualtext	1
Q39646	P1477	monolingualtext	1
Q95074	P1477	monolingualtext	1
Q5	P1482	url	2
Q20643955	P15	commonsMedia	1
Q5	P15	commonsMedia	1
Q5	P154	commonsMedia	137
Q5	P1541	external-id	6
Q5	P1543	commonsMedia	19
Q15773347	P1543	commonsMedia	1
Q178885	P1543	commonsMedia	1
Q18563360	P1543	commonsMedia	1
Q20643955	P1543	commonsMedia	1
Q21070568	P1543	commonsMedia	1
Q4271324	P1543	commonsMedia	1
Q51625	P1543	commonsMedia	1
Q825	P1543	commonsMedia	1
Q5	P1553	external-id	6014
Q159979	P1553	external-id	2
Q215380	P1553	external-id	1
Q39646	P1553	external-id	1
Q5	P1556	external-id	79
Q2985549	P1556	external-id	1
Q5	P1559	monolingualtext	9634
Q20643955	P1559	monolingualtext	10
Q159979	P1559	monolingualtext	3
Q1062083	P1559	monolingualtext	2
Q2985549	P1559	monolingualtext	2
Q10519151	P1559	monolingualtext	1
Q15571255	P1559	monolingualtext	1
Q15773347	P1559	monolingualtext	1
Q178885	P1559	monolingualtext	1
Q18563360	P1559	monolingualtext	1
Q205178	P1559	monolingualtext	1
Q21070568	P1559	monolingualtext	1
Q215627	P1559	monolingualtext	1
Q24229398	P1559	monolingualtext	1
Q41710	P1559	monolingualtext	1
Q4271324	P1559	monolingualtext	1
Q51625	P1559	monolingualtext	1
Q825	P1559	monolingualtext	1
Q5	P1563	external-id	28
Q5	P1564	external-id	27
Q5	P1565	external-id	10
Q5	P158	commonsMedia	9
Q1062083	P158	commonsMedia	1
Q5	P1580	external-id	1349
Q159979	P1580	external-id	2
Q20643955	P1580	external-id	2
Q10519151	P1580	external-id	1
Q1062083	P1580	external-id	1
Q205178	P1580	external-id	1
Q2985549	P1580	external-id	1
Q5	P1581	url	34
Q5	P1599	external-id	60
Q5	P1607	external-id	67
Q5	P1614	external-id	22
Q5	P1615	external-id	34
Q5	P1617	external-id	162
Q159979	P1617	external-id	1
Q5	P1618	string	58
Q5	P1631	external-id	6
Q5	P1635	monolingualtext	10
Q5	P1636	time	79
Q1062083	P1636	time	1
Q5	P1648	external-id	55
Q5	P1649	external-id	189
Q5	P1651	external-id	93
Q20643955	P1651	external-id	2
Q15773347	P1651	external-id	1
Q178885	P1651	external-id	1
Q18563360	P1651	external-id	1
Q21070568	P1651	external-id	1
Q4271324	P1651	external-id	1
Q51625	P1651	external-id	1
Q825	P1651	external-id	1
Q5	P1663	external-id	15
Q5	P1665	external-id	24
Q5	P1670	external-id	546
Q10519151	P1670	external-id	1
Q1062083	P1670	external-id	1
Q159979	P1670	external-id	1
Q205178	P1670	external-id	1
Q20643955	P1670	external-id	1
Q2985549	P1670	external-id	1
Q5	P1695	external-id	4244
Q159979	P1695	external-id	3
Q10519151	P1695	external-id	2
Q1062083	P1695	external-id	2
Q205178	P1695	external-id	2
Q20643955	P1695	external-id	2
Q14756018	P1695	external-id	1
Q215627	P1695	external-id	1
Q2985549	P1695	external-id	1
Q231002	P1705	monolingualtext	1
Q3157225	P1705	monolingualtext	1
Q33829	P1705	monolingualtext	1
Q5	P1707	external-id	16
Q5	P1710	external-id	28
Q5	P1711	external-id	787
Q20643955	P1711	external-id	7
Q21070568	P1711	external-id	2
Q2985549	P1711	external-id	2
Q15773347	P1711	external-id	1
Q159979	P1711	external-id	1
Q178885	P1711	external-id	1
Q18563354	P1711	external-id	1
Q18563360	P1711	external-id	1
Q205178	P1711	external-id	1
Q4271324	P1711	external-id	1
Q51625	P1711	external-id	1
Q825	P1711	external-id	1
Q5	P1712	external-id	199
Q1062083	P1712	external-id	1
Q5	P1713	url	2
Q5	P1714	external-id	8
Q5	P1728	external-id	22089
Q215380	P1728	external-id	5
Q159979	P1728	external-id	3
Q7558495	P1728	external-id	3
Q10519151	P1728	external-id	2
Q1062083	P1728	external-id	2
Q205178	P1728	external-id	2
Q14946528	P1728	external-id	1
Q215627	P1728	external-id	1
Q24229398	P1728	external-id	1
Q2985549	P1728	external-id	1
Q39646	P1728	external-id	1
Q5	P1736	external-id	3
Q5	P1739	external-id	1
Q5	P1741	external-id	6704
Q1062083	P1741	external-id	2
Q205178	P1741	external-id	2
Q20643955	P1741	external-id	2
Q10519151	P1741	external-id	1
Q127843	P1741	external-id	1
Q159979	P1741	external-id	1
Q215627	P1741	external-id	1
Q2985549	P1741	external-id	1
Q5	P1749	external-id	8
Q5	P1766	commonsMedia	3
Q5	P1782	string	13
Q5	P1785	string	1
Q5	P1786	string	4
Q5	P1787	string	6
Q5	P1788	external-id	21
Q5	P1795	external-id	56
Q5	P18	commonsMedia	31658
Q20643955	P18	commonsMedia	13
Q1062083	P18	commonsMedia	11
Q159979	P18	commonsMedia	7
Q215380	P18	commonsMedia	6
Q2985549	P18	commonsMedia	3
Q110518305	P18	commonsMedia	2
Q110550976	P18	commonsMedia	2
Q205178	P18	commonsMedia	2
Q21070568	P18	commonsMedia	2
Q37110	P18	commonsMedia	2
Q7558495	P18	commonsMedia	2
Q10519151	P18	commonsMedia	1
Q105543609	P18	commonsMedia	1
Q10737	P18	commonsMedia	1
Q110556685	P18	commonsMedia	1
Q110559092	P18	commonsMedia	1
Q127843	P18	commonsMedia	1
Q1371427	P18	commonsMedia	1
Q14756018	P18	commonsMedia	1
Q14946528	P18	commonsMedia	1
Q15632617	P18	commonsMedia	1
Q15773347	P18	commonsMedia	1
Q16658194	P18	commonsMedia	1
Q178885	P18	commonsMedia	1
Q182659	P18	commonsMedia	1
Q184439	P18	commonsMedia	1
Q18563354	P18	commonsMedia	1
Q18563360	P18	commonsMedia	1
Q215627	P18	commonsMedia	1
Q231002	P18	commonsMedia	1
Q24229398	P18	commonsMedia	1
Q25810847	P18	commonsMedia	1
Q2707384	P18	commonsMedia	1
Q3157225	P18	commonsMedia	1
Q3375722	P18	commonsMedia	1
Q33829	P18	commonsMedia	1
Q3658341	P18	commonsMedia	1
Q39646	P18	commonsMedia	1
Q4271324	P18	commonsMedia	1
Q51625	P18	commonsMedia	1
Q5376203	P18	commonsMedia	1
Q7840353	P18	commonsMedia	1
Q817393	P18	commonsMedia	1
Q825	P18	commonsMedia	1
Q95074	P18	commonsMedia	1
Q5	P1801	commonsMedia	365
Q1062083	P1801	commonsMedia	1
Q2985549	P1801	commonsMedia	1
Q5	P1802	external-id	89
Q2985549	P1802	external-id	1
Q5	P1807	external-id	30
Q1062083	P1808	external-id	1
Q5	P1808	external-id	1
Q5	P1810	string	4
Q5	P1813	monolingualtext	42
Q2985549	P1813	monolingualtext	1
Q5	P1814	string	788
Q5	P1816	external-id	1928
Q1062083	P1816	external-id	3
Q205178	P1816	external-id	2
Q10519151	P1816	external-id	1
Q215627	P1816	external-id	1
Q2985549	P1816	external-id	1
Q5	P1818	external-id	14
Q5	P1819	external-id	771
Q2985549	P1819	external-id	2
Q159979	P1819	external-id	1
Q205178	P1819	external-id	1
Q20643955	P1819	external-id	1
Q5	P1825	external-id	131
Q5	P1826	external-id	122
Q5	P1828	external-id	2843
Q1062083	P1828	external-id	2
Q159979	P1828	external-id	2
Q205178	P1828	external-id	1
Q215627	P1828	external-id	1
Q5	P1829	external-id	2
Q105543609	P1829	external-id	1
Q182659	P1829	external-id	1
Q5	P1839	external-id	26
Q159979	P1839	external-id	1
Q5	P1842	external-id	10
Q5	P1869	external-id	2
Q5	P1871	external-id	2861
Q20643955	P1871	external-id	13
Q21070568	P1871	external-id	2
Q2985549	P1871	external-id	2
Q110518305	P1871	external-id	1
Q110550976	P1871	external-id	1
Q110559092	P1871	external-id	1
Q15773347	P1871	external-id	1
Q178885	P1871	external-id	1
Q18563354	P1871	external-id	1
Q18563360	P1871	external-id	1
Q205178	P1871	external-id	1
Q37110	P1871	external-id	1
Q4271324	P1871	external-id	1
Q51625	P1871	external-id	1
Q825	P1871	external-id	1
Q5	P1882	external-id	29
Q5	P1883	external-id	5
Q5	P1890	external-id	173
Q159979	P1890	external-id	1
Q205178	P1890	external-id	1
Q20643955	P1890	external-id	1
Q2985549	P1890	external-id	1
Q5	P1896	url	1
Q5	P1899	external-id	259
Q18563354	P1899	external-id	1
Q205178	P1899	external-id	1
Q20643955	P1899	external-id	1
Q2985549	P1899	external-id	1
Q5	P1900	external-id	5
Q5	P1901	external-id	2
Q5	P1902	external-id	9940
Q215380	P1902	external-id	7
Q1062083	P1902	external-id	2
Q127843	P1902	external-id	1
Q14946528	P1902	external-id	1
Q159979	P1902	external-id	1
Q205178	P1902	external-id	1
Q215627	P1902	external-id	1
Q24229398	P1902	external-id	1
Q2707384	P1902	external-id	1
Q2985549	P1902	external-id	1
Q7558495	P1902	external-id	1
Q5	P1907	external-id	125
Q5	P1908	external-id	14
Q5	P1935	external-id	2
Q5	P1938	external-id	372
Q205178	P1938	external-id	1
Q2985549	P1938	external-id	1
Q5	P1942	string	282
Q5	P1952	external-id	94
Q5	P1953	external-id	41729
Q215380	P1953	external-id	8
Q159979	P1953	external-id	6
Q7558495	P1953	external-id	4
Q10519151	P1953	external-id	2
Q1062083	P1953	external-id	2
Q205178	P1953	external-id	2
Q20643955	P1953	external-id	2
Q2985549	P1953	external-id	2
Q127843	P1953	external-id	1
Q14756018	P1953	external-id	1
Q14946528	P1953	external-id	1
Q15773347	P1953	external-id	1
Q178885	P1953	external-id	1
Q18563360	P1953	external-id	1
Q21070568	P1953	external-id	1
Q215627	P1953	external-id	1
Q24229398	P1953	external-id	1
Q2707384	P1953	external-id	1
Q39646	P1953	external-id	1
Q4271324	P1953	external-id	1
Q51625	P1953	external-id	1
Q825	P1953	external-id	1
Q95074	P1953	external-id	1
Q5	P1954	external-id	1
Q5	P1955	external-id	1
Q5	P1960	external-id	32
Q5	P1967	external-id	36
Q5	P1971	quantity	964
Q1062083	P1971	quantity	4
Q15773347	P1971	quantity	1
Q159979	P1971	quantity	1
Q178885	P1971	quantity	1
Q18563360	P1971	quantity	1
Q20643955	P1971	quantity	1
Q21070568	P1971	quantity	1
Q2985549	P1971	quantity	1
Q4271324	P1971	quantity	1
Q51625	P1971	quantity	1
Q825	P1971	quantity	1
Q5	P1977	external-id	2869
Q1062083	P1977	external-id	2
Q159979	P1977	external-id	2
Q205178	P1977	external-id	2
Q215627	P1977	external-id	1
Q2985549	P1977	external-id	1
Q5	P1979	external-id	5
Q5	P1980	external-id	5
Q5	P1982	external-id	238
Q205178	P1982	external-id	1
Q5	P1986	external-id	742
Q5	P1988	external-id	120
Q1062083	P1988	external-id	1
Q5	P1989	external-id	1492
Q5	P1996	external-id	26
Q1062083	P1996	external-id	1
Q5	P2000	external-id	214
Q5	P2001	string	302
Q5	P2002	external-id	10330
Q159979	P2002	external-id	5
Q215380	P2002	external-id	5
Q1062083	P2002	external-id	4
Q7558495	P2002	external-id	2
Q127843	P2002	external-id	1
Q14946528	P2002	external-id	1
Q215627	P2002	external-id	1
Q24229398	P2002	external-id	1
Q2707384	P2002	external-id	1
Q2985549	P2002	external-id	1
Q95074	P2002	external-id	1
Q5	P2003	external-id	6166
Q215380	P2003	external-id	5
Q1062083	P2003	external-id	3
Q159979	P2003	external-id	3
Q7558495	P2003	external-id	3
Q127843	P2003	external-id	1
Q14946528	P2003	external-id	1
Q215627	P2003	external-id	1
Q24229398	P2003	external-id	1
Q2985549	P2003	external-id	1
Q95074	P2003	external-id	1
Q5	P2005	external-id	6
Q5	P2006	external-id	10
Q5	P2011	external-id	47
Q205178	P2011	external-id	1
Q5	P2013	external-id	10658
Q215380	P2013	external-id	7
Q1062083	P2013	external-id	3
Q159979	P2013	external-id	2
