domain	property	range	count
Q811979	P669	Q1330941	1
Q811979	P669	Q2026833	1
Q811979	P669	Q79007	1
Q27686	P706	Q1205140	1
Q27686	P706	Q23442	1
Q27686	P706	Q555937	1
Q41176	P706	Q555937	1
Q11303	P7084	Q4167836	1
Q133215	P7084	Q4167836	1
Q27686	P7084	Q4167836	1
Q8719053	P7084	Q4167836	1
Q27686	P749	Q1631129	1
Q27686	P749	Q4830453	1
Q27686	P7561	Q4167836	12
Q11303	P7561	Q4167836	3
Q18142	P7561	Q4167836	2
Q41176	P7561	Q4167836	2
Q133215	P7561	Q4167836	1
Q8719053	P7561	Q4167836	1
Q27686	P793	Q1190554	1
Q27686	P793	Q3958441	1
Q27686	P793	Q667276	1
Q27686	P793	Q8187769	1
Q27686	P7959	Q1138494	40
Q27686	P7959	Q67376938	12
Q27686	P7959	Q1350181	7
Q27686	P7959	Q2991489	6
Q27686	P7959	Q179872	5
Q1343246	P7959	Q1138494	4
Q23413	P7959	Q179872	3
Q27686	P7959	Q1857731	3
Q3947	P7959	Q1138494	3
Q1343246	P7959	Q2991489	2
Q27686	P7959	Q1317848	2
Q41176	P7959	Q1138494	2
Q1244442	P7959	Q1138494	1
Q1244442	P7959	Q2991489	1
Q13402009	P7959	Q1138494	1
Q13402009	P7959	Q2991489	1
Q23413	P7959	Q1350181	1
Q23413	P7959	Q67376938	1
Q27686	P7959	Q19953632	1
Q27686	P7959	Q7309443	1
Q4830453	P7959	Q1138494	1
Q61960059	P7959	Q1138494	1
Q811979	P7959	Q1138494	1
