domain	property	range	count	domain;label	property;label	range;label
Q787934	P856	url	1.0	'automobile museum'@en	'official website'@en	
Q866133	P856	url	1.0	'university museum'@en	'official website'@en	
Q92026	P856	url	1.0	'Japanese castle'@en	'official website'@en	
Q33506	P7859	external-id	242.0	'museum'@en	'WorldCat Identities ID'@en	
Q207694	P7859	external-id	16.0	'art museum'@en	'WorldCat Identities ID'@en	
Q23413	P7859	external-id	6.0	'castle'@en	'WorldCat Identities ID'@en	
Q16560	P7859	external-id	5.0	'palace'@en	'WorldCat Identities ID'@en	
Q41176	P7859	external-id	5.0	'building'@en	'WorldCat Identities ID'@en	
Q684740	P7859	external-id	4.0	'real property'@en	'WorldCat Identities ID'@en	
Q163740	P7859	external-id	3.0	'nonprofit organization'@en	'WorldCat Identities ID'@en	
Q811979	P7859	external-id	3.0	'architectural structure'@en	'WorldCat Identities ID'@en	
Q16735822	P7859	external-id	2.0	'history museum'@en	'WorldCat Identities ID'@en	
Q17431399	P7859	external-id	2.0	'national museum'@en	'WorldCat Identities ID'@en	
Q2065736	P7859	external-id	2.0	'cultural property'@en	'WorldCat Identities ID'@en	
Q210272	P7859	external-id	2.0	'cultural heritage'@en	'WorldCat Identities ID'@en	
Q3329412	P7859	external-id	2.0	'archaeological museum'@en	'WorldCat Identities ID'@en	
Q3947	P7859	external-id	2.0	'house'@en	'WorldCat Identities ID'@en	
Q7075	P7859	external-id	2.0	'library'@en	'WorldCat Identities ID'@en	
Q751876	P7859	external-id	2.0	'château'@en	'WorldCat Identities ID'@en	
Q1007870	P7859	external-id	1.0	'art gallery'@en	'WorldCat Identities ID'@en	
Q1060829	P7859	external-id	1.0	'concert hall'@en	'WorldCat Identities ID'@en	
Q1081138	P7859	external-id	1.0	'historic site'@en	'WorldCat Identities ID'@en	
Q11895075	P7859	external-id	1.0	'provincial museum in Finland'@en	'WorldCat Identities ID'@en	
Q1200957	P7859	external-id	1.0	'tourist destination'@en	'WorldCat Identities ID'@en	
Q120560	P7859	external-id	1.0	'minor basilica'@en	'WorldCat Identities ID'@en	
Q1225034	P7859	external-id	1.0	'virtual museum'@en	'WorldCat Identities ID'@en	
Q12292478	P7859	external-id	1.0	'estate'@en	'WorldCat Identities ID'@en	
Q1497649	P7859	external-id	1.0	'memory institution'@en	'WorldCat Identities ID'@en	
Q15848826	P7859	external-id	1.0	'city palace'@en	'WorldCat Identities ID'@en	
Q163687	P7859	external-id	1.0	'basilica'@en	'WorldCat Identities ID'@en	
Q166118	P7859	external-id	1.0	'archive'@en	'WorldCat Identities ID'@en	
Q16887380	P7859	external-id	1.0	'group'@en	'WorldCat Identities ID'@en	
Q16970	P7859	external-id	1.0	'church building'@en	'WorldCat Identities ID'@en	
Q17105874	P7859	external-id	1.0	'cultural history museum'@en	'WorldCat Identities ID'@en	
Q18411786	P7859	external-id	1.0	'visitor centre'@en	'WorldCat Identities ID'@en	
Q18674739	P7859	external-id	1.0	'event venue'@en	'WorldCat Identities ID'@en	
Q189594	P7859	external-id	1.0	'Islamic art'@en	'WorldCat Identities ID'@en	
Q19979289	P7859	external-id	1.0	'birth house'@en	'WorldCat Identities ID'@en	
Q2087181	P7859	external-id	1.0	'historic house museum'@en	'WorldCat Identities ID'@en	
Q24354	P7859	external-id	1.0	'theatre'@en	'WorldCat Identities ID'@en	
Q24699794	P7859	external-id	1.0	'museum building'@en	'WorldCat Identities ID'@en	
Q2668072	P7859	external-id	1.0	'collection'@en	'WorldCat Identities ID'@en	
Q26944892	P7859	external-id	1.0	'ethnological museum'@en	'WorldCat Identities ID'@en	
Q274153	P7859	external-id	1.0	'water tower'@en	'WorldCat Identities ID'@en	
Q2772772	P7859	external-id	1.0	'military museum'@en	'WorldCat Identities ID'@en	
Q28564	P7859	external-id	1.0	'public library'@en	'WorldCat Identities ID'@en	
Q3329663	P7859	external-id	1.0	'medical museum'@en	'WorldCat Identities ID'@en	
Q3330083	P7859	external-id	1.0	'wine museum'@en	'WorldCat Identities ID'@en	
Q3950	P7859	external-id	1.0	'villa'@en	'WorldCat Identities ID'@en	
Q446013	P7859	external-id	1.0	'pumping station'@en	'WorldCat Identities ID'@en	
Q481289	P7859	external-id	1.0	'official residence'@en	'WorldCat Identities ID'@en	
Q54934129	P7859	external-id	1.0	'African-American museum'@en	'WorldCat Identities ID'@en	
Q570116	P7859	external-id	1.0	'tourist attraction'@en	'WorldCat Identities ID'@en	
Q5739135	P7859	external-id	1.0	'heritage centre'@en	'WorldCat Identities ID'@en	
Q588140	P7859	external-id	1.0	'science museum'@en	'WorldCat Identities ID'@en	
Q59294700	P7859	external-id	1.0	'record group'@en	'WorldCat Identities ID'@en	
Q614316	P7859	external-id	1.0	'private museum'@en	'WorldCat Identities ID'@en	
Q756102	P7859	external-id	1.0	'open-air museum'@en	'WorldCat Identities ID'@en	
Q787934	P7859	external-id	1.0	'automobile museum'@en	'WorldCat Identities ID'@en	
Q842478	P7859	external-id	1.0	'children\'s museum'@en	'WorldCat Identities ID'@en	
Q879050	P7859	external-id	1.0	'manor house'@en	'WorldCat Identities ID'@en	
Q92026	P7859	external-id	1.0	'Japanese castle'@en	'WorldCat Identities ID'@en	
Q33506	P646	external-id	558.0	'museum'@en	'Freebase ID'@en	
Q207694	P646	external-id	18.0	'art museum'@en	'Freebase ID'@en	
Q23413	P646	external-id	17.0	'castle'@en	'Freebase ID'@en	
Q41176	P646	external-id	12.0	'building'@en	'Freebase ID'@en	
Q163740	P646	external-id	9.0	'nonprofit organization'@en	'Freebase ID'@en	
Q3947	P646	external-id	7.0	'house'@en	'Freebase ID'@en	
Q751876	P646	external-id	6.0	'château'@en	'Freebase ID'@en	
Q16560	P646	external-id	5.0	'palace'@en	'Freebase ID'@en	
Q3329412	P646	external-id	5.0	'archaeological museum'@en	'Freebase ID'@en	
Q684740	P646	external-id	5.0	'real property'@en	'Freebase ID'@en	
Q210272	P646	external-id	4.0	'cultural heritage'@en	'Freebase ID'@en	
Q1081138	P646	external-id	3.0	'historic site'@en	'Freebase ID'@en	
Q1195705	P646	external-id	3.0	'rocca'@en	'Freebase ID'@en	
Q166118	P646	external-id	3.0	'archive'@en	'Freebase ID'@en	
Q16735822	P646	external-id	3.0	'history museum'@en	'Freebase ID'@en	
Q2065736	P646	external-id	3.0	'cultural property'@en	'Freebase ID'@en	
Q3950	P646	external-id	3.0	'villa'@en	'Freebase ID'@en	
Q486972	P646	external-id	3.0	'human settlement'@en	'Freebase ID'@en	
Q811979	P646	external-id	3.0	'architectural structure'@en	'Freebase ID'@en	
Q109607	P646	external-id	2.0	'ruins'@en	'Freebase ID'@en	
Q1244442	P646	external-id	2.0	'school building'@en	'Freebase ID'@en	
Q17431399	P646	external-id	2.0	'national museum'@en	'Freebase ID'@en	
Q2668072	P646	external-id	2.0	'collection'@en	'Freebase ID'@en	
Q2772772	P646	external-id	2.0	'military museum'@en	'Freebase ID'@en	
Q3914	P646	external-id	2.0	'school'@en	'Freebase ID'@en	
Q54934129	P646	external-id	2.0	'African-American museum'@en	'Freebase ID'@en	
Q570116	P646	external-id	2.0	'tourist attraction'@en	'Freebase ID'@en	
Q588140	P646	external-id	2.0	'science museum'@en	'Freebase ID'@en	
Q756102	P646	external-id	2.0	'open-air museum'@en	'Freebase ID'@en	
Q866133	P646	external-id	2.0	'university museum'@en	'Freebase ID'@en	
Q1007870	P646	external-id	1.0	'art gallery'@en	'Freebase ID'@en	
Q1060829	P646	external-id	1.0	'concert hall'@en	'Freebase ID'@en	
Q108325	P646	external-id	1.0	'chapel'@en	'Freebase ID'@en	
Q1107656	P646	external-id	1.0	'garden'@en	'Freebase ID'@en	
Q11786880	P646	external-id	1.0	'firefighting museum'@en	'Freebase ID'@en	
Q11895075	P646	external-id	1.0	'provincial museum in Finland'@en	'Freebase ID'@en	
Q1200957	P646	external-id	1.0	'tourist destination'@en	'Freebase ID'@en	
Q120560	P646	external-id	1.0	'minor basilica'@en	'Freebase ID'@en	
Q12104174	P646	external-id	1.0	'ethnographic museum'@en	'Freebase ID'@en	
Q1225034	P646	external-id	1.0	'virtual museum'@en	'Freebase ID'@en	
Q12292478	P646	external-id	1.0	'estate'@en	'Freebase ID'@en	
Q12518	P646	external-id	1.0	'tower'@en	'Freebase ID'@en	
Q1307560	P646	external-id	1.0	'Jewish museum'@en	'Freebase ID'@en	
Q1329623	P646	external-id	1.0	'cultural center'@en	'Freebase ID'@en	
Q1343246	P646	external-id	1.0	'English country house'@en	'Freebase ID'@en	
Q143912	P646	external-id	1.0	'triumphal arch'@en	'Freebase ID'@en	
Q1497649	P646	external-id	1.0	'memory institution'@en	'Freebase ID'@en	
Q15848826	P646	external-id	1.0	'city palace'@en	'Freebase ID'@en	
Q162875	P646	external-id	1.0	'mausoleum'@en	'Freebase ID'@en	
Q163687	P646	external-id	1.0	'basilica'@en	'Freebase ID'@en	
Q167346	P646	external-id	1.0	'botanical garden'@en	'Freebase ID'@en	
Q16887380	P646	external-id	1.0	'group'@en	'Freebase ID'@en	
Q16970	P646	external-id	1.0	'church building'@en	'Freebase ID'@en	
Q17105874	P646	external-id	1.0	'cultural history museum'@en	'Freebase ID'@en	
Q1802963	P646	external-id	1.0	'mansion'@en	'Freebase ID'@en	
Q1863818	P646	external-id	1.0	'maritime museum'@en	'Freebase ID'@en	
Q18674739	P646	external-id	1.0	'event venue'@en	'Freebase ID'@en	
Q189594	P646	external-id	1.0	'Islamic art'@en	'Freebase ID'@en	
Q194195	P646	external-id	1.0	'amusement park'@en	'Freebase ID'@en	
Q1959314	P646	external-id	1.0	'Protected area of Russia'@en	'Freebase ID'@en	
Q1970243	P646	external-id	1.0	'lowland castle'@en	'Freebase ID'@en	
Q19979289	P646	external-id	1.0	'birth house'@en	'Freebase ID'@en	
Q2087181	P646	external-id	1.0	'historic house museum'@en	'Freebase ID'@en	
Q2312233	P646	external-id	1.0	'spur castle'@en	'Freebase ID'@en	
Q2385804	P646	external-id	1.0	'educational institution'@en	'Freebase ID'@en	
Q24354	P646	external-id	1.0	'theatre'@en	'Freebase ID'@en	
Q24699794	P646	external-id	1.0	'museum building'@en	'Freebase ID'@en	
Q26944892	P646	external-id	1.0	'ethnological museum'@en	'Freebase ID'@en	
Q272231	P646	external-id	1.0	'arboretum'@en	'Freebase ID'@en	
Q28564	P646	external-id	1.0	'public library'@en	'Freebase ID'@en	
Q32815	P646	external-id	1.0	'mosque'@en	'Freebase ID'@en	
Q3330083	P646	external-id	1.0	'wine museum'@en	'Freebase ID'@en	
Q37947493	P646	external-id	1.0	'Arkansas state park'@en	'Freebase ID'@en	
Q39518369	P646	external-id	1.0	'castle museum'@en	'Freebase ID'@en	
Q43229	P646	external-id	1.0	'organization'@en	'Freebase ID'@en	
Q446013	P646	external-id	1.0	'pumping station'@en	'Freebase ID'@en	
Q481289	P646	external-id	1.0	'official residence'@en	'Freebase ID'@en	
Q4989906	P646	external-id	1.0	'monument'@en	'Freebase ID'@en	
Q53541099	P646	external-id	1.0	'royal villa'@en	'Freebase ID'@en	
Q5739135	P646	external-id	1.0	'heritage centre'@en	'Freebase ID'@en	
Q59294700	P646	external-id	1.0	'record group'@en	'Freebase ID'@en	
Q614316	P646	external-id	1.0	'private museum'@en	'Freebase ID'@en	
Q615810	P646	external-id	1.0	'water castle'@en	'Freebase ID'@en	
Q64732764	P646	external-id	1.0	'cave church'@en	'Freebase ID'@en	
Q6623303	P646	external-id	1.0	'list of historic houses in the Republic of Ireland'@en	'Freebase ID'@en	
Q7075	P646	external-id	1.0	'library'@en	'Freebase ID'@en	
Q7814110	P646	external-id	1.0	'tolbooth'@en	'Freebase ID'@en	
Q787934	P646	external-id	1.0	'automobile museum'@en	'Freebase ID'@en	
Q839954	P646	external-id	1.0	'archaeological site'@en	'Freebase ID'@en	
Q842478	P646	external-id	1.0	'children\'s museum'@en	'Freebase ID'@en	
Q92026	P646	external-id	1.0	'Japanese castle'@en	'Freebase ID'@en	
Q959782	P646	external-id	1.0	'archaeological excavation'@en	'Freebase ID'@en	
Q33506	P6375	monolingualtext	116.0	'museum'@en	'street address'@en	
Q23413	P6375	monolingualtext	12.0	'castle'@en	'street address'@en	
Q207694	P6375	monolingualtext	11.0	'art museum'@en	'street address'@en	
Q3947	P6375	monolingualtext	5.0	'house'@en	'street address'@en	
Q41176	P6375	monolingualtext	5.0	'building'@en	'street address'@en	
Q684740	P6375	monolingualtext	5.0	'real property'@en	'street address'@en	
Q3950	P6375	monolingualtext	3.0	'villa'@en	'street address'@en	
Q751876	P6375	monolingualtext	3.0	'château'@en	'street address'@en	
Q1081138	P6375	monolingualtext	2.0	'historic site'@en	'street address'@en	
Q1195705	P6375	monolingualtext	2.0	'rocca'@en	'street address'@en	
Q16560	P6375	monolingualtext	2.0	'palace'@en	'street address'@en	
Q16735822	P6375	monolingualtext	2.0	'history museum'@en	'street address'@en	
Q17431399	P6375	monolingualtext	2.0	'national museum'@en	'street address'@en	
Q811979	P6375	monolingualtext	2.0	'architectural structure'@en	'street address'@en	
Q108325	P6375	monolingualtext	1.0	'chapel'@en	'street address'@en	
Q109607	P6375	monolingualtext	1.0	'ruins'@en	'street address'@en	
Q11895075	P6375	monolingualtext	1.0	'provincial museum in Finland'@en	'street address'@en	
Q120560	P6375	monolingualtext	1.0	'minor basilica'@en	'street address'@en	
Q12518	P6375	monolingualtext	1.0	'tower'@en	'street address'@en	
Q1307560	P6375	monolingualtext	1.0	'Jewish museum'@en	'street address'@en	
Q1329623	P6375	monolingualtext	1.0	'cultural center'@en	'street address'@en	
Q1497649	P6375	monolingualtext	1.0	'memory institution'@en	'street address'@en	
Q15848826	P6375	monolingualtext	1.0	'city palace'@en	'street address'@en	
Q1595639	P6375	monolingualtext	1.0	'local museum'@en	'street address'@en	
Q163687	P6375	monolingualtext	1.0	'basilica'@en	'street address'@en	
Q166118	P6375	monolingualtext	1.0	'archive'@en	'street address'@en	
Q16970	P6375	monolingualtext	1.0	'church building'@en	'street address'@en	
Q17105874	P6375	monolingualtext	1.0	'cultural history museum'@en	'street address'@en	
Q18411786	P6375	monolingualtext	1.0	'visitor centre'@en	'street address'@en	
Q1970243	P6375	monolingualtext	1.0	'lowland castle'@en	'street address'@en	
Q19979289	P6375	monolingualtext	1.0	'birth house'@en	'street address'@en	
Q2087181	P6375	monolingualtext	1.0	'historic house museum'@en	'street address'@en	
Q210272	P6375	monolingualtext	1.0	'cultural heritage'@en	'street address'@en	
Q2312233	P6375	monolingualtext	1.0	'spur castle'@en	'street address'@en	
Q2668072	P6375	monolingualtext	1.0	'collection'@en	'street address'@en	
Q28564	P6375	monolingualtext	1.0	'public library'@en	'street address'@en	
Q3329412	P6375	monolingualtext	1.0	'archaeological museum'@en	'street address'@en	
Q3330083	P6375	monolingualtext	1.0	'wine museum'@en	'street address'@en	
Q43229	P6375	monolingualtext	1.0	'organization'@en	'street address'@en	
Q44613	P6375	monolingualtext	1.0	'monastery'@en	'street address'@en	
Q486972	P6375	monolingualtext	1.0	'human settlement'@en	'street address'@en	
Q494311	P6375	monolingualtext	1.0	'Low German house'@en	'street address'@en	
Q53541099	P6375	monolingualtext	1.0	'royal villa'@en	'street address'@en	
Q543654	P6375	monolingualtext	1.0	'rathaus'@en	'street address'@en	
Q54934129	P6375	monolingualtext	1.0	'African-American museum'@en	'street address'@en	
Q588140	P6375	monolingualtext	1.0	'science museum'@en	'street address'@en	
Q59294700	P6375	monolingualtext	1.0	'record group'@en	'street address'@en	
Q615810	P6375	monolingualtext	1.0	'water castle'@en	'street address'@en	
Q787934	P6375	monolingualtext	1.0	'automobile museum'@en	'street address'@en	
Q839954	P6375	monolingualtext	1.0	'archaeological site'@en	'street address'@en	
Q92026	P6375	monolingualtext	1.0	'Japanese castle'@en	'street address'@en	
Q959782	P6375	monolingualtext	1.0	'archaeological excavation'@en	'street address'@en	
Q33506	P625	globe-coordinate	581.0	'museum'@en	'coordinate location'@en	
Q207694	P625	globe-coordinate	18.0	'art museum'@en	'coordinate location'@en	
Q23413	P625	globe-coordinate	17.0	'castle'@en	'coordinate location'@en	
Q41176	P625	globe-coordinate	14.0	'building'@en	'coordinate location'@en	
Q163740	P625	globe-coordinate	9.0	'nonprofit organization'@en	'coordinate location'@en	
Q3947	P625	globe-coordinate	7.0	'house'@en	'coordinate location'@en	
Q751876	P625	globe-coordinate	6.0	'château'@en	'coordinate location'@en	
Q16560	P625	globe-coordinate	5.0	'palace'@en	'coordinate location'@en	
Q3329412	P625	globe-coordinate	5.0	'archaeological museum'@en	'coordinate location'@en	
Q684740	P625	globe-coordinate	5.0	'real property'@en	'coordinate location'@en	
Q210272	P625	globe-coordinate	4.0	'cultural heritage'@en	'coordinate location'@en	
Q1081138	P625	globe-coordinate	3.0	'historic site'@en	'coordinate location'@en	
Q1195705	P625	globe-coordinate	3.0	'rocca'@en	'coordinate location'@en	
Q16735822	P625	globe-coordinate	3.0	'history museum'@en	'coordinate location'@en	
Q2065736	P625	globe-coordinate	3.0	'cultural property'@en	'coordinate location'@en	
Q3950	P625	globe-coordinate	3.0	'villa'@en	'coordinate location'@en	
Q486972	P625	globe-coordinate	3.0	'human settlement'@en	'coordinate location'@en	
Q811979	P625	globe-coordinate	3.0	'architectural structure'@en	'coordinate location'@en	
Q109607	P625	globe-coordinate	2.0	'ruins'@en	'coordinate location'@en	
Q12292478	P625	globe-coordinate	2.0	'estate'@en	'coordinate location'@en	
Q1244442	P625	globe-coordinate	2.0	'school building'@en	'coordinate location'@en	
Q166118	P625	globe-coordinate	2.0	'archive'@en	'coordinate location'@en	
Q17431399	P625	globe-coordinate	2.0	'national museum'@en	'coordinate location'@en	
Q2087181	P625	globe-coordinate	2.0	'historic house museum'@en	'coordinate location'@en	
Q2668072	P625	globe-coordinate	2.0	'collection'@en	'coordinate location'@en	
Q2772772	P625	globe-coordinate	2.0	'military museum'@en	'coordinate location'@en	
Q3914	P625	globe-coordinate	2.0	'school'@en	'coordinate location'@en	
Q54934129	P625	globe-coordinate	2.0	'African-American museum'@en	'coordinate location'@en	
Q570116	P625	globe-coordinate	2.0	'tourist attraction'@en	'coordinate location'@en	
Q588140	P625	globe-coordinate	2.0	'science museum'@en	'coordinate location'@en	
Q7075	P625	globe-coordinate	2.0	'library'@en	'coordinate location'@en	
Q756102	P625	globe-coordinate	2.0	'open-air museum'@en	'coordinate location'@en	
Q839954	P625	globe-coordinate	2.0	'archaeological site'@en	'coordinate location'@en	
Q842478	P625	globe-coordinate	2.0	'children\'s museum'@en	'coordinate location'@en	
Q866133	P625	globe-coordinate	2.0	'university museum'@en	'coordinate location'@en	
Q1007870	P625	globe-coordinate	1.0	'art gallery'@en	'coordinate location'@en	
Q10416961	P625	globe-coordinate	1.0	'working life museum'@en	'coordinate location'@en	
Q1060829	P625	globe-coordinate	1.0	'concert hall'@en	'coordinate location'@en	
Q108325	P625	globe-coordinate	1.0	'chapel'@en	'coordinate location'@en	
Q1107656	P625	globe-coordinate	1.0	'garden'@en	'coordinate location'@en	
Q11786880	P625	globe-coordinate	1.0	'firefighting museum'@en	'coordinate location'@en	
Q11895075	P625	globe-coordinate	1.0	'provincial museum in Finland'@en	'coordinate location'@en	
Q1200957	P625	globe-coordinate	1.0	'tourist destination'@en	'coordinate location'@en	
Q120560	P625	globe-coordinate	1.0	'minor basilica'@en	'coordinate location'@en	
Q12104174	P625	globe-coordinate	1.0	'ethnographic museum'@en	'coordinate location'@en	
Q12518	P625	globe-coordinate	1.0	'tower'@en	'coordinate location'@en	
Q13015156	P625	globe-coordinate	1.0		'coordinate location'@en	
Q1307560	P625	globe-coordinate	1.0	'Jewish museum'@en	'coordinate location'@en	
Q1329623	P625	globe-coordinate	1.0	'cultural center'@en	'coordinate location'@en	
Q1343246	P625	globe-coordinate	1.0	'English country house'@en	'coordinate location'@en	
Q143912	P625	globe-coordinate	1.0	'triumphal arch'@en	'coordinate location'@en	
Q1497649	P625	globe-coordinate	1.0	'memory institution'@en	'coordinate location'@en	
Q15848826	P625	globe-coordinate	1.0	'city palace'@en	'coordinate location'@en	
Q1595639	P625	globe-coordinate	1.0	'local museum'@en	'coordinate location'@en	
Q162875	P625	globe-coordinate	1.0	'mausoleum'@en	'coordinate location'@en	
Q163687	P625	globe-coordinate	1.0	'basilica'@en	'coordinate location'@en	
Q167346	P625	globe-coordinate	1.0	'botanical garden'@en	'coordinate location'@en	
Q16887380	P625	globe-coordinate	1.0	'group'@en	'coordinate location'@en	
Q16970	P625	globe-coordinate	1.0	'church building'@en	'coordinate location'@en	
Q17105874	P625	globe-coordinate	1.0	'cultural history museum'@en	'coordinate location'@en	
Q1785071	P625	globe-coordinate	1.0	'fort'@en	'coordinate location'@en	
Q1802963	P625	globe-coordinate	1.0	'mansion'@en	'coordinate location'@en	
Q18411786	P625	globe-coordinate	1.0	'visitor centre'@en	'coordinate location'@en	
Q18674739	P625	globe-coordinate	1.0	'event venue'@en	'coordinate location'@en	
Q189594	P625	globe-coordinate	1.0	'Islamic art'@en	'coordinate location'@en	
Q194195	P625	globe-coordinate	1.0	'amusement park'@en	'coordinate location'@en	
Q1959314	P625	globe-coordinate	1.0	'Protected area of Russia'@en	'coordinate location'@en	
Q1970243	P625	globe-coordinate	1.0	'lowland castle'@en	'coordinate location'@en	
Q19979289	P625	globe-coordinate	1.0	'birth house'@en	'coordinate location'@en	
Q2312233	P625	globe-coordinate	1.0	'spur castle'@en	'coordinate location'@en	
Q2385804	P625	globe-coordinate	1.0	'educational institution'@en	'coordinate location'@en	
Q24354	P625	globe-coordinate	1.0	'theatre'@en	'coordinate location'@en	
Q24699794	P625	globe-coordinate	1.0	'museum building'@en	'coordinate location'@en	
Q26944892	P625	globe-coordinate	1.0	'ethnological museum'@en	'coordinate location'@en	
Q272231	P625	globe-coordinate	1.0	'arboretum'@en	'coordinate location'@en	
Q274153	P625	globe-coordinate	1.0	'water tower'@en	'coordinate location'@en	
Q28564	P625	globe-coordinate	1.0	'public library'@en	'coordinate location'@en	
Q32815	P625	globe-coordinate	1.0	'mosque'@en	'coordinate location'@en	
Q3329663	P625	globe-coordinate	1.0	'medical museum'@en	'coordinate location'@en	
Q3330083	P625	globe-coordinate	1.0	'wine museum'@en	'coordinate location'@en	
Q37947493	P625	globe-coordinate	1.0	'Arkansas state park'@en	'coordinate location'@en	
Q39518369	P625	globe-coordinate	1.0	'castle museum'@en	'coordinate location'@en	
Q43229	P625	globe-coordinate	1.0	'organization'@en	'coordinate location'@en	
Q446013	P625	globe-coordinate	1.0	'pumping station'@en	'coordinate location'@en	
Q44613	P625	globe-coordinate	1.0	'monastery'@en	'coordinate location'@en	
Q481289	P625	globe-coordinate	1.0	'official residence'@en	'coordinate location'@en	
Q494311	P625	globe-coordinate	1.0	'Low German house'@en	'coordinate location'@en	
Q4989906	P625	globe-coordinate	1.0	'monument'@en	'coordinate location'@en	
Q53541099	P625	globe-coordinate	1.0	'royal villa'@en	'coordinate location'@en	
Q543654	P625	globe-coordinate	1.0	'rathaus'@en	'coordinate location'@en	
Q5739135	P625	globe-coordinate	1.0	'heritage centre'@en	'coordinate location'@en	
Q57821	P625	globe-coordinate	1.0	'fortification'@en	'coordinate location'@en	
Q59294700	P625	globe-coordinate	1.0	'record group'@en	'coordinate location'@en	
