domain	property	range	count	domain;label	property;label	range;label
Q482994	P407	Q33742	22.0	'album'@en	'language of work or name'@en	'natural language'@en
Q169930	P407	Q152559	4.0	'extended play'@en	'language of work or name'@en	'macrolanguage'@en
Q169930	P407	Q250858	4.0	'extended play'@en	'language of work or name'@en	'pluricentric language'@en
Q169930	P407	Q4536543	3.0	'extended play'@en	'language of work or name'@en	'pluricentric language variant'@en
Q368281	P407	Q1288568	3.0	'split album'@en	'language of work or name'@en	'modern language'@en
Q368281	P407	Q33742	3.0	'split album'@en	'language of work or name'@en	'natural language'@en
Q368281	P407	Q34770	3.0	'split album'@en	'language of work or name'@en	'language'@en
Q11424	P407	Q1288568	2.0	'film'@en	'language of work or name'@en	'modern language'@en
Q11424	P407	Q33742	2.0	'film'@en	'language of work or name'@en	'natural language'@en
Q11424	P407	Q34770	2.0	'film'@en	'language of work or name'@en	'language'@en
Q134556	P407	Q1288568	2.0	'single'@en	'language of work or name'@en	'modern language'@en
Q134556	P407	Q34770	2.0	'single'@en	'language of work or name'@en	'language'@en
Q2073093	P407	Q1288568	2.0	'mini-LP'@en	'language of work or name'@en	'modern language'@en
Q2073093	P407	Q33742	2.0	'mini-LP'@en	'language of work or name'@en	'natural language'@en
Q2073093	P407	Q34770	2.0	'mini-LP'@en	'language of work or name'@en	'language'@en
Q10590726	P407	Q1288568	1.0	'video album'@en	'language of work or name'@en	'modern language'@en
Q10590726	P407	Q34770	1.0	'video album'@en	'language of work or name'@en	'language'@en
Q12321	P407	Q1288568	1.0	'palindrome'@en	'language of work or name'@en	'modern language'@en
Q12321	P407	Q33742	1.0	'palindrome'@en	'language of work or name'@en	'natural language'@en
Q12321	P407	Q34770	1.0	'palindrome'@en	'language of work or name'@en	'language'@en
Q134556	P407	Q33742	1.0	'single'@en	'language of work or name'@en	'natural language'@en
Q169930	P407	Q17376908	1.0	'extended play'@en	'language of work or name'@en	'languoid'@en
Q169930	P407	Q317623	1.0	'extended play'@en	'language of work or name'@en	'technical standard'@en
Q169930	P407	Q33384	1.0	'extended play'@en	'language of work or name'@en	'dialect'@en
Q169930	P407	Q399495	1.0	'extended play'@en	'language of work or name'@en	'standard language'@en
Q169930	P407	Q661936	1.0	'extended play'@en	'language of work or name'@en	'pro-drop language'@en
Q169930	P407	Q951873	1.0	'extended play'@en	'language of work or name'@en	'ethnolect'@en
Q170584	P407	Q1288568	1.0	'project'@en	'language of work or name'@en	'modern language'@en
Q170584	P407	Q33742	1.0	'project'@en	'language of work or name'@en	'natural language'@en
Q170584	P407	Q34770	1.0	'project'@en	'language of work or name'@en	'language'@en
Q169930	P264	Q18127	1755.0	'extended play'@en	'record label'@en	'record label'@en
Q169930	P264	Q2442401	100.0	'extended play'@en	'record label'@en	'record company'@en
Q169930	P264	Q5354754	82.0	'extended play'@en	'record label'@en	'talent agency'@en
Q169930	P264	Q1542343	80.0	'extended play'@en	'record label'@en	'independent record label'@en
Q169930	P264	Q4830453	65.0	'extended play'@en	'record label'@en	'business'@en
Q169930	P264	Q167270	64.0	'extended play'@en	'record label'@en	'trademark'@en
Q169930	P264	Q891723	50.0	'extended play'@en	'record label'@en	'public company'@en
Q169930	P264	Q24229398	47.0	'extended play'@en	'record label'@en	'agent'@en
Q482994	P264	Q18127	46.0	'album'@en	'record label'@en	'record label'@en
Q169930	P264	Q6881511	38.0	'extended play'@en	'record label'@en	'enterprise'@en
Q169930	P264	Q1660312	36.0	'extended play'@en	'record label'@en	'major label'@en
Q169930	P264	Q2608849	26.0	'extended play'@en	'record label'@en	'imprint'@en
Q134556	P264	Q18127	20.0	'single'@en	'record label'@en	'record label'@en
Q169930	P264	Q21484471	19.0	'extended play'@en	'record label'@en	'Wikipedia article covering multiple topics'@en
Q169930	P264	Q219577	15.0	'extended play'@en	'record label'@en	'holding company'@en
Q169930	P264	Q1589009	13.0	'extended play'@en	'record label'@en	'privately held company'@en
Q169930	P264	Q20739124	6.0	'extended play'@en	'record label'@en	'entertainment company'@en
Q169930	P264	Q783794	6.0	'extended play'@en	'record label'@en	'company'@en
Q482994	P264	Q167270	6.0	'album'@en	'record label'@en	'trademark'@en
Q169930	P264	Q658255	5.0	'extended play'@en	'record label'@en	'subsidiary'@en
Q169930	P264	Q778575	5.0	'extended play'@en	'record label'@en	'conglomerate'@en
Q482994	P264	Q24229398	5.0	'album'@en	'record label'@en	'agent'@en
Q10590726	P264	Q18127	4.0	'video album'@en	'record label'@en	'record label'@en
Q169930	P264	Q48748864	4.0	'extended play'@en	'record label'@en	'Corporation'@en
Q169930	P264	Q1916382	3.0	'extended play'@en	'record label'@en	'media conglomerate'@en
Q169930	P264	Q215380	3.0	'extended play'@en	'record label'@en	'musical group'@en
Q169930	P264	Q28820001	3.0	'extended play'@en	'record label'@en	'music scene'@en
Q2073093	P264	Q18127	3.0	'mini-LP'@en	'record label'@en	'record label'@en
Q368281	P264	Q18127	3.0	'split album'@en	'record label'@en	'record label'@en
Q482994	P264	Q2442401	3.0	'album'@en	'record label'@en	'record company'@en
Q482994	P264	Q5354754	3.0	'album'@en	'record label'@en	'talent agency'@en
Q169930	P264	Q1107679	2.0	'extended play'@en	'record label'@en	'animation studio'@en
Q169930	P264	Q11294827	2.0	'extended play'@en	'record label'@en	'camera manufacturer'@en
Q169930	P264	Q1331793	2.0	'extended play'@en	'record label'@en	'media company'@en
Q169930	P264	Q16832380	2.0	'extended play'@en	'record label'@en	'recording catalog'@en
Q169930	P264	Q1762059	2.0	'extended play'@en	'record label'@en	'film production company'@en
Q169930	P264	Q1917775	2.0	'extended play'@en	'record label'@en	'music publishing company'@en
Q169930	P264	Q32178211	2.0	'extended play'@en	'record label'@en	'music organization'@en
Q169930	P264	Q334453	2.0	'extended play'@en	'record label'@en	'division'@en
Q169930	P264	Q431289	2.0	'extended play'@en	'record label'@en	'brand'@en
Q169930	P264	Q5	2.0	'extended play'@en	'record label'@en	'human'@en
Q482994	P264	Q1660312	2.0	'album'@en	'record label'@en	'major label'@en
Q105543609	P264	Q18127	1.0	'musical work/composition'@en	'record label'@en	'record label'@en
Q134556	P264	Q1589009	1.0	'single'@en	'record label'@en	'privately held company'@en
Q134556	P264	Q167270	1.0	'single'@en	'record label'@en	'trademark'@en
Q134556	P264	Q219577	1.0	'single'@en	'record label'@en	'holding company'@en
Q134556	P264	Q24229398	1.0	'single'@en	'record label'@en	'agent'@en
Q134556	P264	Q2442401	1.0	'single'@en	'record label'@en	'record company'@en
Q134556	P264	Q4830453	1.0	'single'@en	'record label'@en	'business'@en
Q134556	P264	Q48748864	1.0	'single'@en	'record label'@en	'Corporation'@en
Q169930	P264	Q1002697	1.0	'extended play'@en	'record label'@en	'periodical'@en
Q169930	P264	Q107317889	1.0	'extended play'@en	'record label'@en	'type of record label'@en
Q169930	P264	Q11396960	1.0	'extended play'@en	'record label'@en	'production company'@en
Q169930	P264	Q12540664	1.0	'extended play'@en	'record label'@en	'distributor'@en
Q169930	P264	Q14073567	1.0	'extended play'@en	'record label'@en	'sibling duo'@en
Q169930	P264	Q1549591	1.0	'extended play'@en	'record label'@en	'big city'@en
Q169930	P264	Q1637706	1.0	'extended play'@en	'record label'@en	'million city'@en
Q169930	P264	Q1665984	1.0	'extended play'@en	'record label'@en	'interdisciplinary science'@en
Q169930	P264	Q18325436	1.0	'extended play'@en	'record label'@en	'501(c)(3) organization'@en
Q169930	P264	Q2085381	1.0	'extended play'@en	'record label'@en	'publisher'@en
Q169930	P264	Q210167	1.0	'extended play'@en	'record label'@en	'video game developer'@en
Q169930	P264	Q2465832	1.0	'extended play'@en	'record label'@en	'branch of science'@en
Q169930	P264	Q35127	1.0	'extended play'@en	'record label'@en	'website'@en
Q169930	P264	Q375336	1.0	'extended play'@en	'record label'@en	'film studio'@en
Q169930	P264	Q43229	1.0	'extended play'@en	'record label'@en	'organization'@en
Q169930	P264	Q4671286	1.0	'extended play'@en	'record label'@en	'academic major'@en
Q169930	P264	Q5110343	1.0	'extended play'@en	'record label'@en	'Christian music festival'@en
Q169930	P264	Q5119	1.0	'extended play'@en	'record label'@en	'capital'@en
Q169930	P264	Q515	1.0	'extended play'@en	'record label'@en	'city'@en
Q169930	P264	Q59913930	1.0	'extended play'@en	'record label'@en	'recording industry term'@en
Q169930	P264	Q618123	1.0	'extended play'@en	'record label'@en	'geographical feature'@en
Q169930	P264	Q8148	1.0	'extended play'@en	'record label'@en	'industry'@en
Q169930	P264	Q9212979	1.0	'extended play'@en	'record label'@en	'musical duo'@en
Q170584	P264	Q18127	1.0	'project'@en	'record label'@en	'record label'@en
Q2073093	P264	Q167270	1.0	'mini-LP'@en	'record label'@en	'trademark'@en
Q2073093	P264	Q24229398	1.0	'mini-LP'@en	'record label'@en	'agent'@en
Q2073093	P264	Q2608849	1.0	'mini-LP'@en	'record label'@en	'imprint'@en
Q2707384	P264	Q18127	1.0	'side project'@en	'record label'@en	'record label'@en
Q368281	P264	Q35127	1.0	'split album'@en	'record label'@en	'website'@en
Q482994	P264	Q11294827	1.0	'album'@en	'record label'@en	'camera manufacturer'@en
Q482994	P264	Q2608849	1.0	'album'@en	'record label'@en	'imprint'@en
Q482994	P264	Q4830453	1.0	'album'@en	'record label'@en	'business'@en
Q482994	P264	Q6881511	1.0	'album'@en	'record label'@en	'enterprise'@en
Q482994	P264	Q778575	1.0	'album'@en	'record label'@en	'conglomerate'@en
Q482994	P264	Q891723	1.0	'album'@en	'record label'@en	'public company'@en
Q5741069	P264	Q18127	1.0	'rock group'@en	'record label'@en	'record label'@en
Q59557805	P264	Q18127	1.0	'unreleased album'@en	'record label'@en	'record label'@en
Q60713210	P264	Q18127	1.0	'split extended play'@en	'record label'@en	'record label'@en
Q7366	P264	Q1589009	1.0	'song'@en	'record label'@en	'privately held company'@en
Q7366	P264	Q18127	1.0	'song'@en	'record label'@en	'record label'@en
Q7366	P264	Q219577	1.0	'song'@en	'record label'@en	'holding company'@en
Q7366	P264	Q2442401	1.0	'song'@en	'record label'@en	'record company'@en
Q7366	P264	Q4830453	1.0	'song'@en	'record label'@en	'business'@en
Q169930	P1954	external-id	1521.0	'extended play'@en	'Discogs master ID'@en	
Q482994	P1954	external-id	25.0	'album'@en	'Discogs master ID'@en	
Q134556	P1954	external-id	14.0	'single'@en	'Discogs master ID'@en	
Q2073093	P1954	external-id	4.0	'mini-LP'@en	'Discogs master ID'@en	
Q10590726	P1954	external-id	2.0	'video album'@en	'Discogs master ID'@en	
Q170584	P1954	external-id	1.0	'project'@en	'Discogs master ID'@en	
Q2707384	P1954	external-id	1.0	'side project'@en	'Discogs master ID'@en	
Q7366	P1954	external-id	1.0	'song'@en	'Discogs master ID'@en	
Q169930	P175	Q215380	2294.0	'extended play'@en	'performer'@en	'musical group'@en
Q169930	P175	Q5	906.0	'extended play'@en	'performer'@en	'human'@en
Q169930	P175	Q5741069	340.0	'extended play'@en	'performer'@en	'rock group'@en
Q169930	P175	Q9212979	74.0	'extended play'@en	'performer'@en	'musical duo'@en
Q169930	P175	Q216337	44.0	'extended play'@en	'performer'@en	'boy band'@en
Q169930	P175	Q641066	38.0	'extended play'@en	'performer'@en	'girl group'@en
Q169930	P175	Q56816954	30.0	'extended play'@en	'performer'@en	'heavy metal band'@en
Q169930	P175	Q2088357	26.0	'extended play'@en	'performer'@en	'musical ensemble'@en
Q482994	P175	Q215380	23.0	'album'@en	'performer'@en	'musical group'@en
Q482994	P175	Q5	20.0	'album'@en	'performer'@en	'human'@en
Q134556	P175	Q215380	15.0	'single'@en	'performer'@en	'musical group'@en
Q482994	P175	Q5741069	11.0	'album'@en	'performer'@en	'rock group'@en
Q169930	P175	Q215048	8.0	'extended play'@en	'performer'@en	'supergroup'@en
Q169930	P175	Q14073567	7.0	'extended play'@en	'performer'@en	'sibling duo'@en
Q169930	P175	Q25391823	7.0	'extended play'@en	'performer'@en	'punk band'@en
Q134556	P175	Q5	6.0	'single'@en	'performer'@en	'human'@en
Q134556	P175	Q5741069	6.0	'single'@en	'performer'@en	'rock group'@en
Q169930	P175	Q2707384	6.0	'extended play'@en	'performer'@en	'side project'@en
Q169930	P175	Q10648343	5.0	'extended play'@en	'performer'@en	'duo'@en
Q169930	P175	Q1400264	4.0	'extended play'@en	'performer'@en	'artist collective'@en
Q169930	P175	Q151885	4.0	'extended play'@en	'performer'@en	'concept'@en
Q169930	P175	Q59755569	4.0	'extended play'@en	'performer'@en	'special purpose artist'@en
Q169930	P175	Q59913930	4.0	'extended play'@en	'performer'@en	'recording industry term'@en
Q368281	P175	Q215380	4.0	'split album'@en	'performer'@en	'musical group'@en
Q482994	P175	Q216337	4.0	'album'@en	'performer'@en	'boy band'@en
Q169930	P175	Q11446438	3.0	'extended play'@en	'performer'@en	'female idol group'@en
Q169930	P175	Q120544	3.0	'extended play'@en	'performer'@en	'vocal group'@en
Q169930	P175	Q159979	3.0	'extended play'@en	'performer'@en	'twin'@en
Q169930	P175	Q16979650	3.0	'extended play'@en	'performer'@en	'sibling group'@en
Q169930	P175	Q7558495	3.0	'extended play'@en	'performer'@en	'solo project'@en
Q482994	P175	Q56816954	3.0	'album'@en	'performer'@en	'heavy metal band'@en
Q482994	P175	Q9212979	3.0	'album'@en	'performer'@en	'musical duo'@en
Q10590726	P175	Q5	2.0	'video album'@en	'performer'@en	'human'@en
Q11424	P175	Q5741069	2.0	'film'@en	'performer'@en	'rock group'@en
Q169930	P175	Q11072804	2.0	'extended play'@en	'performer'@en	'musical ensemble consisting solely of instruments'@en
Q169930	P175	Q1135557	2.0	'extended play'@en	'performer'@en	'quartet'@en
Q169930	P175	Q18127	2.0	'extended play'@en	'performer'@en	'record label'@en
Q169930	P175	Q18444336	2.0	'extended play'@en	'performer'@en	'unit group'@en
Q169930	P175	Q18510489	2.0	'extended play'@en	'performer'@en	'comedy troupe'@en
Q169930	P175	Q19314966	2.0	'extended play'@en	'performer'@en	'theatre comedy group'@en
Q169930	P175	Q207338	2.0	'extended play'@en	'performer'@en	'string quartet'@en
Q169930	P175	Q64514668	2.0	'extended play'@en	'performer'@en	'ska band'@en
Q169930	P175	Q71129815	2.0	'extended play'@en	'performer'@en	'electronica duo'@en
Q2073093	P175	Q215380	2.0	'mini-LP'@en	'performer'@en	'musical group'@en
Q105543609	P175	Q215380	1.0	'musical work/composition'@en	'performer'@en	'musical group'@en
Q10590726	P175	Q120544	1.0	'video album'@en	'performer'@en	'vocal group'@en
Q10590726	P175	Q215380	1.0	'video album'@en	'performer'@en	'musical group'@en
Q10590726	P175	Q216337	1.0	'video album'@en	'performer'@en	'boy band'@en
Q12321	P175	Q5	1.0	'palindrome'@en	'performer'@en	'human'@en
Q134556	P175	Q1135557	1.0	'single'@en	'performer'@en	'quartet'@en
Q134556	P175	Q11446438	1.0	'single'@en	'performer'@en	'female idol group'@en
Q134556	P175	Q1400264	1.0	'single'@en	'performer'@en	'artist collective'@en
Q134556	P175	Q641066	1.0	'single'@en	'performer'@en	'girl group'@en
Q134556	P175	Q64514668	1.0	'single'@en	'performer'@en	'ska band'@en
Q169930	P175	Q1062083	1.0	'extended play'@en	'performer'@en	'billionaire'@en
Q169930	P175	Q1141470	1.0	'extended play'@en	'performer'@en	'double act'@en
Q169930	P175	Q15632617	1.0	'extended play'@en	'performer'@en	'fictional human'@en
Q169930	P175	Q16970	1.0	'extended play'@en	'performer'@en	'church building'@en
Q169930	P175	Q19351429	1.0	'extended play'@en	'performer'@en	'a cappella group'@en
Q169930	P175	Q1969448	1.0	'extended play'@en	'performer'@en	'term'@en
Q169930	P175	Q201662	1.0	'extended play'@en	'performer'@en	'alter ego'@en
Q169930	P175	Q2095173	1.0	'extended play'@en	'performer'@en	'jam band'@en
Q169930	P175	Q2301325	1.0	'extended play'@en	'performer'@en	'identical twins'@en
Q169930	P175	Q24229398	1.0	'extended play'@en	'performer'@en	'agent'@en
Q169930	P175	Q281643	1.0	'extended play'@en	'performer'@en	'musical trio'@en
Q169930	P175	Q36834	1.0	'extended play'@en	'performer'@en	'composer'@en
Q169930	P175	Q521987	1.0	'extended play'@en	'performer'@en	'Korean idol'@en
Q169930	P175	Q7229089	1.0	'extended play'@en	'performer'@en	'pop duo'@en
Q169930	P175	Q781549	1.0	'extended play'@en	'performer'@en	'megachurch'@en
Q169930	P175	Q84310035	1.0	'extended play'@en	'performer'@en	'record production team'@en
Q169930	P175	Q8436	1.0	'extended play'@en	'performer'@en	'family'@en
Q170584	P175	Q5	1.0	'project'@en	'performer'@en	'human'@en
Q20671381	P175	Q215380	1.0	'album series'@en	'performer'@en	'musical group'@en
Q2073093	P175	Q5	1.0	'mini-LP'@en	'performer'@en	'human'@en
Q2073093	P175	Q5741069	1.0	'mini-LP'@en	'performer'@en	'rock group'@en
Q482994	P175	Q1141470	1.0	'album'@en	'performer'@en	'double act'@en
Q482994	P175	Q11446438	1.0	'album'@en	'performer'@en	'female idol group'@en
Q482994	P175	Q120544	1.0	'album'@en	'performer'@en	'vocal group'@en
Q482994	P175	Q16970	1.0	'album'@en	'performer'@en	'church building'@en
Q482994	P175	Q16979650	1.0	'album'@en	'performer'@en	'sibling group'@en
Q482994	P175	Q18444336	1.0	'album'@en	'performer'@en	'unit group'@en
Q482994	P175	Q2707384	1.0	'album'@en	'performer'@en	'side project'@en
Q482994	P175	Q781549	1.0	'album'@en	'performer'@en	'megachurch'@en
Q5741069	P175	Q215380	1.0	'rock group'@en	'performer'@en	'musical group'@en
Q59557805	P175	Q5	1.0	'unreleased album'@en	'performer'@en	'human'@en
Q60713210	P175	Q5	1.0	'split extended play'@en	'performer'@en	'human'@en
Q60713210	P175	Q5741069	1.0	'split extended play'@en	'performer'@en	'rock group'@en
Q7366	P175	Q215380	1.0	'song'@en	'performer'@en	'musical group'@en
Q169930	P156	Q482994	2115.0	'extended play'@en	'followed by'@en	'album'@en
Q169930	P156	Q169930	639.0	'extended play'@en	'followed by'@en	'extended play'@en
Q169930	P156	Q134556	90.0	'extended play'@en	'followed by'@en	'single'@en
Q482994	P156	Q482994	47.0	'album'@en	'followed by'@en	'album'@en
Q169930	P156	Q215380	19.0	'extended play'@en	'followed by'@en	'musical group'@en
Q134556	P156	Q482994	12.0	'single'@en	'followed by'@en	'album'@en
Q134556	P156	Q134556	11.0	'single'@en	'followed by'@en	'single'@en
Q482994	P156	Q169930	11.0	'album'@en	'followed by'@en	'extended play'@en
Q169930	P156	Q5	10.0	'extended play'@en	'followed by'@en	'human'@en
Q169930	P156	Q7366	5.0	'extended play'@en	'followed by'@en	'song'@en
Q169930	P156	Q105543609	4.0	'extended play'@en	'followed by'@en	'musical work/composition'@en
Q169930	P156	Q11424	4.0	'extended play'@en	'followed by'@en	'film'@en
Q169930	P156	Q4167410	4.0	'extended play'@en	'followed by'@en	'Wikimedia disambiguation page'@en
Q2073093	P156	Q482994	4.0	'mini-LP'@en	'followed by'@en	'album'@en
Q169930	P156	Q10590726	2.0	'extended play'@en	'followed by'@en	'video album'@en
Q169930	P156	Q2073093	2.0	'extended play'@en	'followed by'@en	'mini-LP'@en
Q169930	P156	Q2088357	2.0	'extended play'@en	'followed by'@en	'musical ensemble'@en
Q169930	P156	Q220935	2.0	'extended play'@en	'followed by'@en	'demo'@en
Q169930	P156	Q273057	2.0	'extended play'@en	'followed by'@en	'discography'@en
Q169930	P156	Q5741069	2.0	'extended play'@en	'followed by'@en	'rock group'@en
Q169930	P156	Q59854802	2.0	'extended play'@en	'followed by'@en	'live extended play'@en
Q169930	P156	Q62019336	2.0	'extended play'@en	'followed by'@en	'remix EP'@en
Q169930	P156	Q65598493	2.0	'extended play'@en	'followed by'@en	'collaborative extended play'@en
Q368281	P156	Q169930	2.0	'split album'@en	'followed by'@en	'extended play'@en
Q482994	P156	Q59854802	2.0	'album'@en	'followed by'@en	'live extended play'@en
Q105543609	P156	Q105543609	1.0	'musical work/composition'@en	'followed by'@en	'musical work/composition'@en
Q10590726	P156	Q11424	1.0	'video album'@en	'followed by'@en	'film'@en
Q10590726	P156	Q169930	1.0	'video album'@en	'followed by'@en	'extended play'@en
Q10590726	P156	Q482994	1.0	'video album'@en	'followed by'@en	'album'@en
Q134556	P156	Q169930	1.0	'single'@en	'followed by'@en	'extended play'@en
Q134556	P156	Q7366	1.0	'single'@en	'followed by'@en	'song'@en
Q169930	P156	Q104635718	1.0	'extended play'@en	'followed by'@en	'Wikimedia artist discography'@en
Q169930	P156	Q106042566	1.0	'extended play'@en	'followed by'@en	'single album'@en
Q169930	P156	Q107154516	1.0	'extended play'@en	'followed by'@en	'mini album'@en
Q169930	P156	Q16909656	1.0	'extended play'@en	'followed by'@en	'Monty Python sketch'@en
Q169930	P156	Q368281	1.0	'extended play'@en	'followed by'@en	'split album'@en
Q169930	P156	Q430525	1.0	'extended play'@en	'followed by'@en	'concert film'@en
Q169930	P156	Q56816954	1.0	'extended play'@en	'followed by'@en	'heavy metal band'@en
Q169930	P156	Q59557805	1.0	'extended play'@en	'followed by'@en	'unreleased album'@en
Q169930	P156	Q60713210	1.0	'extended play'@en	'followed by'@en	'split extended play'@en
Q169930	P156	Q641066	1.0	'extended play'@en	'followed by'@en	'girl group'@en
Q170584	P156	Q482994	1.0	'project'@en	'followed by'@en	'album'@en
Q368281	P156	Q368281	1.0	'split album'@en	'followed by'@en	'split album'@en
Q5741069	P156	Q482994	1.0	'rock group'@en	'followed by'@en	'album'@en
Q60713210	P156	Q482994	1.0	'split extended play'@en	'followed by'@en	'album'@en
Q7366	P156	Q134556	1.0	'song'@en	'followed by'@en	'single'@en
Q169930	P155	Q482994	1593.0	'extended play'@en	'follows'@en	'album'@en
Q169930	P155	Q169930	663.0	'extended play'@en	'follows'@en	'extended play'@en
Q169930	P155	Q134556	70.0	'extended play'@en	'follows'@en	'single'@en
Q482994	P155	Q482994	47.0	'album'@en	'follows'@en	'album'@en
Q169930	P155	Q215380	27.0	'extended play'@en	'follows'@en	'musical group'@en
Q482994	P155	Q169930	11.0	'album'@en	'follows'@en	'extended play'@en
Q169930	P155	Q5	9.0	'extended play'@en	'follows'@en	'human'@en
Q134556	P155	Q482994	8.0	'single'@en	'follows'@en	'album'@en
Q134556	P155	Q134556	7.0	'single'@en	'follows'@en	'single'@en
Q169930	P155	Q105543609	6.0	'extended play'@en	'follows'@en	'musical work/composition'@en
Q169930	P155	Q273057	5.0	'extended play'@en	'follows'@en	'discography'@en
Q134556	P155	Q169930	4.0	'single'@en	'follows'@en	'extended play'@en
Q169930	P155	Q7366	4.0	'extended play'@en	'follows'@en	'song'@en
Q169930	P155	Q10590726	3.0	'extended play'@en	'follows'@en	'video album'@en
Q169930	P155	Q220935	3.0	'extended play'@en	'follows'@en	'demo'@en
Q169930	P155	Q5741069	3.0	'extended play'@en	'follows'@en	'rock group'@en
Q169930	P155	Q11424	2.0	'extended play'@en	'follows'@en	'film'@en
Q169930	P155	Q2088357	2.0	'extended play'@en	'follows'@en	'musical ensemble'@en
Q169930	P155	Q59557805	2.0	'extended play'@en	'follows'@en	'unreleased album'@en
Q169930	P155	Q62019336	2.0	'extended play'@en	'follows'@en	'remix EP'@en
Q169930	P155	Q65598493	2.0	'extended play'@en	'follows'@en	'collaborative extended play'@en
Q169930	P155	Q80071	2.0	'extended play'@en	'follows'@en	'symbol'@en
Q2073093	P155	Q482994	2.0	'mini-LP'@en	'follows'@en	'album'@en
Q10590726	P155	Q10590726	1.0	'video album'@en	'follows'@en	'video album'@en
Q10590726	P155	Q169930	1.0	'video album'@en	'follows'@en	'extended play'@en
Q10590726	P155	Q482994	1.0	'video album'@en	'follows'@en	'album'@en
Q134556	P155	Q105543609	1.0	'single'@en	'follows'@en	'musical work/composition'@en
Q134556	P155	Q7366	1.0	'single'@en	'follows'@en	'song'@en
Q169930	P155	Q14623351	1.0	'extended play'@en	'follows'@en	'radio series'@en
Q169930	P155	Q15310171	1.0	'extended play'@en	'follows'@en	'seaport'@en
Q169930	P155	Q1549591	1.0	'extended play'@en	'follows'@en	'big city'@en
Q169930	P155	Q1997853	1.0	'extended play'@en	'follows'@en	'hit'@en
Q169930	P155	Q2073093	1.0	'extended play'@en	'follows'@en	'mini-LP'@en
